Timestamp, Left Stick X, Left Stick Y, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
7.465123,-1,0.4172379,-0.2602841,0.1229914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1916504,-0.8146973,-0.3519287,0,0,0,0,0,0
7.470123,-1,0.3686016,-0.2688881,0.1243246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2315674,-0.7984619,-0.4614258,0,0,0,0,0,0
7.475123,-1,0.2562958,-0.2675908,0.1179701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02848695,-0.01199451,-0.0812128,0.2810059,-0.8508301,-0.6184082,0,0,0,0,0,0
7.480124,-1,0.1927661,-0.2639043,0.09931882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.284668,-0.8322754,-0.6446533,0,0,0,0,0,0
7.485124,-1,0.1217254,-0.2586453,0.0695283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2805176,-0.8309326,-0.6342773,0,0,0,0,0,0
7.490124,-1,-0.035298,-0.1622929,0.0244551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1216943,-0.0569739,-0.07246681,0.2122803,-0.8566895,-0.498291,0,0,0,0,0,0
7.495124,-1,-0.1217254,-0.11474,0.009106351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1424561,-0.8695068,-0.3979492,0,0,0,0,0,0
7.500124,-1,-0.1848525,-0.04036909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1401367,-0.9300537,-0.3326416,0,0,0,0,0,0
7.505124,-1,-0.3042357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1366985,-0.03848551,-0.05372977,0.1774902,-0.979248,-0.2423096,0,0,0,0,0,0
7.510124,-0.992539,-0.3677535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1578369,-0.9633789,-0.2211914,0,0,0,0,0,0
7.515124,-0.9766853,-0.4072818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1424561,-0.9628906,-0.2003174,0,0,0,0,0,0
7.520124,-0.9462785,-0.4949155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1949463,-0.9864502,-0.2276611,0,0,0,0,0,0
7.525125,-0.9306184,-0.5266904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2128906,-0.967041,-0.2548828,0,0,0,0,0,0
7.530125,-0.9145374,-0.550306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1905518,-0.9753418,-0.2729492,0,0,0,0,0,0
7.535125,-0.8915312,-0.5983165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03048604,-0.04023157,-0.07496566,0.2008057,-0.9874268,-0.3164063,0,0,0,0,0,0
7.540125,-0.8751297,-0.6137788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2033691,-1.043823,-0.3876953,0,0,0,0,0,0
7.545125,-0.858805,-0.6292626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1837158,-1.025391,-0.2974854,0,0,0,0,0,0
7.550125,-0.8350974,-0.6609539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1706543,-0.9455566,-0.2611084,0,0,0,0,0,0
7.555125,-0.8276638,-0.6771795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1699219,-0.9602051,-0.2312012,0,0,0,0,0,0
7.560125,-0.8122184,-0.7012812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05097562,-0.01245558,-0.06089395,0.1734619,-1.093994,-0.08679199,0,0,0,0,0,0
7.565125,-0.8042005,-0.7091226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1394043,-1.16272,-0.09484863,0,0,0,0,0,0
7.570126,-0.7875604,-0.7163238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363525,-1.161133,-0.1239014,0,0,0,0,0,0
7.575126,-0.7722851,-0.7406016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1934814,-1.113403,-0.1853027,0,0,0,0,0,0
7.580126,-0.7643435,-0.7485022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1951904,-1.0896,-0.2426758,0,0,0,0,0,0
7.585126,-0.7235293,-0.7709738,0.01871517,0.005021143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1979094,0.03073592,0.006497024,0.1611328,-1.140503,-0.1844482,0,0,0,0,0,0
7.590126,-0.7156687,-0.7789322,0.04872335,0.01555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.151001,-1.134644,-0.1741943,0,0,0,0,0,0
