,Left Stick X,LeftStickY,Right Stick X,Right Stick Y,Button South,Button West,L1,R1,R2,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
639,-1.0,0.1453634,-0.2463835,-0.09689238,0.0,0.0,0.0,0.0,0.0,-0.03944615,0.08765811,-0.001384075,-0.2457275,-1.29248,-0.1340332
640,-1.0,0.1453634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04344249,0.2712304,0.1553565,-0.3649902,-1.587402,-0.08410645
641,-1.0,0.1690417,0.04250327,-0.0402058,0.0,0.0,0.0,0.0,0.0,-0.1334498,0.1724351,0.1217042,-0.3175049,-1.67981,-0.06274414
642,-1.0,0.2802319,0.3379067,-0.1800064,0.0,0.0,0.0,0.0,0.0,-0.5465236,0.4073305,0.3301128,-0.2322998,-1.659302,-0.08117676
643,-1.0,0.4172379,0.6156513,-0.2440748,0.0,0.0,0.0,0.0,0.0,-0.7192628,0.4416,0.3981551,-0.2178955,-1.517944,-0.08276367
644,-0.9428936,0.5768758,0.8792922,-0.282768,0.0,0.0,0.0,0.0,0.0,-0.8204197,0.4917519,0.4641483,-0.2027588,-1.310669,-0.1173096
645,-0.7926962,0.7847294,1.0,-0.3122526,0.0,0.0,0.0,0.0,0.0,-0.9237989,0.5489163,0.48016,-0.206665,-1.043823,-0.1520996
646,-0.6412961,0.9121541,1.0,-0.3283107,0.0,0.0,0.0,0.0,0.0,-0.5325061,0.2796219,0.2483862,-0.1679688,-0.821167,-0.2574463
647,-0.4580168,1.0,1.0,-0.336352,0.0,0.0,0.0,0.0,0.0,-1.046064,0.5362763,0.5060387,-0.1940918,-0.5908203,-0.3498535
648,-0.3605264,1.0,1.0,-0.336352,0.0,0.0,0.0,0.0,0.0,-0.9426433,0.508808,0.5352991,-0.1721191,-0.4777832,-0.3465576
649,-0.3042357,1.0,1.0,-0.336352,0.0,0.0,0.0,0.0,0.0,-0.3499404,0.2161465,0.2715095,-0.1636963,-0.3586426,-0.3336182
650,-0.2722459,1.0,1.0,-0.336352,0.0,0.0,0.0,0.0,0.0,-0.4866021,0.4070964,0.5940935,-0.1308594,-0.2003174,-0.369751
651,-0.2642672,1.0,1.0,-0.336352,0.0,0.0,0.0,0.0,0.0,-0.2237141,0.3220174,0.5254502,-0.1444092,-0.157959,-0.350708
652,-0.2562958,1.0,1.0,-0.3283107,0.0,0.0,0.0,0.0,0.0,0.06141464,0.2070472,0.36104,-0.2054443,-0.1884766,-0.3411865
653,-0.2562958,1.0,0.9502843,-0.24637,0.0,0.0,0.0,0.0,0.0,0.1581776,0.03598352,0.02723753,-0.2783203,-0.2991943,-0.3310547
654,-0.2562958,1.0,0.7248511,-0.100364,0.0,0.0,0.0,0.0,0.0,0.3466056,-0.06597174,-0.2766329,-0.3125,-0.5128174,-0.3100586
655,-0.2562958,1.0,0.5295059,0.01730411,0.0,0.0,0.0,0.0,0.0,0.3035761,-0.1444638,-0.4528072,-0.3272705,-0.6561279,-0.2872314
656,-0.2562958,1.0,0.3211266,0.0690272,0.0,0.0,0.0,0.0,0.0,0.1635516,-0.1003455,-0.2657425,-0.3254395,-0.7974854,-0.279541
657,-0.2562958,1.0,0.1437761,0.05364781,0.0,0.0,0.0,0.0,0.0,0.2133783,-0.1224907,-0.2657425,-0.3416748,-0.9415283,-0.2687988
