,Left Stick X RMS,Left Stick Y RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
30,0.7414068,0.716461,0.5501467,0.7272366,0.0,0.0,0.0,0.0,0.89704376,0.043114495,0.012258852,0.013261797,0.0611216,0.99634093,0.23545855
31,0.7753402,0.73920274,0.6219181,0.67156607,0.0,0.0,0.0,0.0,0.9270248,0.04685015,0.01587782,0.017857887,0.06097967,0.98968136,0.24492554
32,0.80127144,0.7176665,0.6632826,0.6488154,0.0,0.0,0.0,0.0,0.91855866,0.045034233,0.014768749,0.017257888,0.0619176,0.9878095,0.24593624
33,0.8274016,0.6977647,0.7386325,0.588049,0.0,0.0,0.0,0.0,0.9013878,0.047081348,0.01571398,0.018853504,0.06493937,0.99290127,0.24252237
34,0.78810287,0.74223804,0.71531993,0.4842686,0.0,0.0,0.0,0.0,0.875,0.051809385,0.01651076,0.019887127,0.07330072,0.9955552,0.23745619
35,0.7085177,0.8100199,0.6535896,0.42136595,0.0,0.0,0.0,0.0,0.84779125,0.052770983,0.017117541,0.019733131,0.0739945,0.99841064,0.23158014
36,0.7422743,0.76748985,0.5902849,0.36073336,0.0,0.0,0.0,0.0,0.8149003,0.05676255,0.017696414,0.020678148,0.075784706,1.0026959,0.22977579
37,0.77411735,0.7416844,0.6079634,0.43600965,0.0,0.0,0.0,0.0,0.8291562,0.05860076,0.017115103,0.018878309,0.07254608,1.0017787,0.23187211
38,0.7578938,0.7606941,0.5782347,0.41275352,0.21650635,0.0,0.0,0.0,0.7756046,0.0605731,0.01955458,0.018849984,0.078058936,1.0056752,0.22350933
39,0.72482806,0.7719376,0.47322392,0.355687,0.3423266,0.0,0.0,0.0,0.7234898,0.056467902,0.016787264,0.015318562,0.078867994,1.0019635,0.22782943
40,0.6867411,0.8172568,0.40187645,0.4605372,0.3423266,0.0,0.0,0.0,0.73951,0.053216744,0.016739296,0.014405227,0.077369615,1.0055516,0.22377144
41,0.71618074,0.79559535,0.30381265,0.4510309,0.3423266,0.0,0.0,0.0,0.72886896,0.053673964,0.01581764,0.012184415,0.07342911,1.0048041,0.2215366
42,0.7250864,0.8039362,0.39741364,0.47951606,0.3423266,0.0,0.0,0.0,0.76034534,0.049420748,0.014929153,0.010303102,0.06637264,1.0037776,0.21720323
