,Left Stick X,LeftStickY,Right Stick X,Right Stick Y,Button South,Button West,L1,R1,R2,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
62,1.0,0.3928797,0.3565825,0.9286818,0.0,0.0,0.0,0.0,0.0,-0.1536861,-0.1569344,0.674719,0.3428955,-1.240356,-0.237793
63,1.0,0.4091095,0.4253754,1.0,0.0,0.0,0.0,0.0,0.0,-0.1027068,-0.172928,0.7346941,0.4316406,-1.117432,-0.2896729
64,1.0,0.5154955,0.4498426,1.0,0.0,0.0,0.0,0.0,0.0,-0.04272347,-0.08144942,0.4334808,0.4082031,-1.087891,-0.2958984
65,0.9244941,0.6923701,0.4743927,1.0,0.0,0.0,0.0,0.0,0.0,-0.1026914,-0.1248753,0.8817584,0.2532959,-0.9931641,-0.3199463
66,0.8444824,0.7884504,0.4743927,1.0,0.0,0.0,0.0,0.0,0.0,-0.1591832,-0.1007083,0.9386083,0.1237793,-0.9289551,-0.3012695
67,0.765208,0.877385,0.4825947,1.0,0.0,0.0,0.0,0.0,0.0,-0.1179556,-0.02649003,0.4698231,0.137085,-0.8602295,-0.3312988
68,0.6525872,0.956861,0.4825947,1.0,0.0,0.0,0.0,0.0,0.0,-0.2881296,-0.06622212,0.9428566,0.1501465,-0.7513428,-0.258667
69,0.547518,1.0,0.4743927,1.0,0.0,0.0,0.0,0.0,0.0,-0.2681376,-0.1007082,0.9338602,0.1159668,-0.668335,-0.2401123
70,0.4253754,1.0,0.4416777,1.0,0.0,0.0,0.0,0.0,0.0,-0.09606872,-0.1320538,0.8617313,0.08251953,-0.6815186,-0.1898193
71,0.336352,1.0,0.3928797,1.0,0.0,0.0,0.0,0.0,0.0,0.006170659,-0.148866,0.8622851,0.06298828,-0.8707275,-0.1778564
72,0.2324234,1.0,0.3202776,1.0,0.0,0.0,0.0,0.0,0.0,-0.005247597,-0.09870479,0.4622883,0.06433105,-1.057129,-0.2144775
73,0.113854,1.0,0.2562958,1.0,0.0,0.0,0.0,0.0,0.0,-0.07421601,-0.1106993,0.4845281,0.04724121,-1.119141,-0.222168
74,-0.07454614,1.0,0.1453634,1.0,0.0,0.0,0.0,0.0,0.0,-0.318368,-0.3063726,0.9531021,0.02636719,-1.08374,-0.1700439
75,-0.2483314,1.0,0.06669273,1.0,0.0,0.0,0.0,0.0,0.0,-0.4085619,-0.3545869,0.9228277,0.0411377,-1.004639,-0.1737061
76,-0.3928797,1.0,-0.05875981,0.9910821,0.0,0.0,0.0,0.0,0.0,-0.4280716,-0.4178252,0.9051225,0.06945801,-0.8781738,-0.2419434
77,-0.4990265,1.0,-0.2067378,0.7480148,0.0,0.0,0.0,0.0,0.0,-0.1682277,-0.2477172,0.4279434,0.07800293,-0.7307129,-0.2561035
78,-0.5879496,0.9879154,-0.3503499,0.4635943,0.0,0.0,0.0,0.0,0.0,-0.1894219,-0.5367758,0.705207,-0.006469727,-0.5610352,-0.2890625
79,-0.6525872,0.956861,-0.3910068,0.3026052,0.0,0.0,0.0,0.0,0.0,-0.02869763,-0.5323121,0.4677795,-0.04650879,-0.4847412,-0.3205566
80,-0.7080969,0.9081243,-0.4035335,0.1607572,0.0,0.0,0.0,0.0,0.0,0.09145811,-0.2786224,0.07146727,-0.08508301,-0.5557861,-0.3414307
81,-0.7878387,0.8358289,-0.4371396,0.0,0.0,0.0,0.0,0.0,0.0,0.2428986,-0.5360262,-0.2521473,-0.1309814,-0.6621094,-0.3474121
82,-0.8599966,0.763997,-0.5055279,-0.1066079,0.0,0.0,0.0,0.0,0.0,0.2398998,-0.5095376,-0.6269857,-0.1639404,-0.6740723,-0.3405762
83,-0.9315377,0.6676687,-0.6066918,-0.2434033,0.0,0.0,0.0,0.0,0.0,0.1362098,-0.2399292,-0.5365916,-0.1538086,-0.7333984,-0.317749
84,-1.0,0.4743927,-0.6796351,-0.4594181,0.0,0.0,0.0,0.0,0.0,0.2986252,-0.4345691,-1.471634,-0.1645508,-0.8588867,-0.2189941
85,-1.0,0.2882255,-0.704649,-0.6423596,0.0,0.0,0.0,0.0,0.0,0.298027,-0.3476026,-1.708522,-0.1374512,-0.947876,-0.123291
86,-1.0,0.07454614,-0.7201656,-0.8395301,0.0,0.0,0.0,0.0,0.0,0.1521803,-0.1136979,-1.015535,-0.09887695,-1.073853,0.02880859
87,-1.0,-0.1217254,-0.6400992,-0.8945485,0.0,0.0,0.0,0.0,0.0,0.09045857,-0.02548833,-1.057765,-0.09777832,-1.237915,0.0592041
88,-1.0,-0.2962267,-0.5602909,-0.9417656,0.0,0.0,0.0,0.0,0.0,0.04698087,0.1221982,-2.060141,0.03918457,-1.31543,-0.06677246
89,-0.9952164,-0.4163256,-0.5283443,-0.9573756,0.0,0.0,0.0,0.0,0.0,0.0007496973,0.2059144,-1.940439,0.1914063,-1.270508,-0.1895752
90,-0.9395315,-0.5272477,-0.4801027,-0.9721088,0.0,0.0,0.0,0.0,0.0,-0.02174181,0.1322002,-0.9044095,0.3375244,-1.308228,-0.1936035
91,-0.7795641,-0.615033,-0.336352,-1.0,0.0,0.0,0.0,0.0,0.0,-0.2248295,0.329918,-1.61956,0.4473877,-1.38501,-0.1622314
92,-0.626467,-0.6187803,-0.1213911,-0.9828763,0.0,0.0,0.0,0.0,0.0,-0.5053985,0.442753,-1.58992,0.3599854,-1.318481,-0.03234863
93,-0.4513779,-0.593133,0.1085947,-0.7526736,0.0,0.0,0.0,0.0,0.0,-0.4418336,0.3431208,-0.8726714,0.3056641,-1.072144,0.005493164
94,-0.2009306,-0.3919792,0.2570764,-0.3351755,0.0,0.0,0.0,0.0,0.0,-0.9655977,0.8883783,-1.800998,0.3974609,-0.7443848,-0.08874512
95,-0.03245672,-0.1202808,0.256364,-0.1042359,0.0,0.0,0.0,0.0,0.0,-0.778923,0.9880881,-1.774759,0.5693359,-0.581543,-0.3120117
96,0.0,0.0,0.2526869,0.00815119,0.0,0.0,0.0,0.0,0.0,-0.1492495,0.4705856,-0.8025331,0.5876465,-0.4262695,-0.5998535
97,0.01522274,0.0058549,0.2586453,0.0695283,0.0,0.0,0.0,0.0,0.0,0.1293737,1.005615,-1.60279,0.4527588,-0.8015137,-0.3554688
98,0.1546318,0.08539369,0.2675908,0.1179701,0.0,0.0,0.0,0.0,0.0,0.1296957,0.9906941,-1.382721,0.4663086,-1.136475,-0.2429199
99,0.3259635,0.2057051,0.2887994,0.2204813,0.0,0.0,0.0,0.0,0.0,-0.06097208,0.4717839,-0.5517473,0.4885254,-1.109985,-0.3083496
100,0.5472869,0.3443196,0.3170535,0.4424812,0.0,0.0,0.0,0.0,0.0,-0.1474378,0.7831722,-0.8121592,0.4942627,-1.001709,-0.5030518
101,0.673621,0.3951409,0.3204071,0.7199735,0.0,0.0,0.0,0.0,0.0,-0.02099173,0.5635161,-0.4468156,0.6063232,-1.171997,-0.6169434
102,0.7184042,0.4067156,0.3082434,0.9169266,0.0,0.0,0.0,0.0,0.0,-0.02873918,0.1739345,-0.0294889,0.6066895,-1.336304,-0.5726318
103,0.7754827,0.4591166,0.2403741,1.0,0.0,0.0,0.0,0.0,0.0,-0.2293827,0.1594239,0.3553152,0.6590576,-1.299561,-0.5616455
104,0.8412259,0.5125609,0.1296006,1.0,0.0,0.0,0.0,0.0,0.0,-0.3528522,-0.002747724,0.7344409,0.6881104,-1.19458,-0.5407715
105,0.8732868,0.5887771,0.05099206,1.0,0.0,0.0,0.0,0.0,0.0,-0.1611762,-0.09370708,0.5732375,0.7067871,-1.039307,-0.5472412
106,0.8875827,0.664692,-0.01960851,1.0,0.0,0.0,0.0,0.0,0.0,-0.1717772,-0.3576221,1.429281,0.760376,-1.061523,-0.3861084
107,0.8894031,0.6899853,-0.02745281,1.0,0.0,0.0,0.0,0.0,0.0,-0.1139526,-0.4940433,1.774758,0.7176514,-1.141235,-0.2332764
108,0.8581596,0.7384164,-0.035298,1.0,0.0,0.0,0.0,0.0,0.0,-0.1671796,-0.5452725,2.137356,0.6297607,-1.281982,-0.06445313
109,0.8031714,0.8111632,-0.035298,1.0,0.0,0.0,0.0,0.0,0.0,-0.1441957,-0.2551539,1.22054,0.543457,-1.324829,0.002685547
110,0.696602,0.8637865,-0.035298,1.0,0.0,0.0,0.0,0.0,0.0,-0.3942739,-0.4582282,2.571732,0.4665527,-1.300293,-0.02978516
111,0.5792275,0.8550501,-0.03400215,0.7971615,0.0,0.0,0.0,0.0,0.0,-0.533752,-0.472222,2.608833,0.397583,-1.317017,-0.006835938
112,0.4314818,0.7293189,-0.0322474,0.6127006,0.0,0.0,0.0,0.0,0.0,-0.4032273,-0.250287,1.173696,0.3935547,-1.221924,0.003662109
113,0.291134,0.5499198,-0.04784161,0.3923012,0.0,0.0,0.0,0.0,0.0,-1.172512,-0.6237401,2.17534,0.3291016,-0.9520264,0.03869629
114,0.2214477,0.4463023,-0.08324619,0.2784441,0.0,0.0,0.0,0.0,0.0,-1.329639,-0.6359591,1.768446,0.2210693,-0.8171387,0.02502441
115,0.1558607,0.3594338,-0.154616,0.2277072,0.0,0.0,0.0,0.0,0.0,-1.516504,-0.5278966,1.109043,0.0838623,-0.8162842,-0.07568359
116,0.1054682,0.2650956,-0.2756663,0.2323031,0.0,0.0,0.0,0.0,0.0,-1.768019,-0.4707222,0.6669387,-0.002319336,-0.8033447,-0.1669922
117,0.06189323,0.1387262,-0.4869241,0.2697349,0.0,0.0,0.0,0.0,0.0,-0.9570881,-0.2087647,0.1354087,-0.0447998,-0.7145996,-0.2664795
118,0.0,0.0,-0.8620284,0.2976511,0.0,0.0,0.0,0.0,0.0,-2.033751,-0.4056737,0.04997955,0.009155273,-0.5002441,-0.4124756
119,0.0,0.0,-1.0,0.3042357,0.0,0.0,0.0,0.0,0.0,-2.025403,-0.3948351,-0.04473153,0.137085,-0.333374,-0.5419922
120,0.0,0.0,-1.0,0.2483314,0.0,0.0,0.0,0.0,0.0,-0.8313692,-0.1634251,-0.006996796,0.05273438,-0.1577148,-0.5982666
121,0.0,0.0,-1.0,0.02745281,0.0,0.0,0.0,0.0,0.0,-1.099818,-0.2155041,0.03854162,-0.01086426,-0.08630371,-0.5770264
122,0.0,0.0,-1.0,-0.1690417,0.0,0.0,0.0,0.0,0.0,-0.6919587,-0.1695242,0.11768,-0.05847168,-0.08325195,-0.6203613
123,0.0,0.0,-1.0,-0.3202776,0.0,0.0,0.0,0.0,0.0,-0.3347403,-0.1992425,0.2007997,-0.04528809,-0.06140137,-0.7304688
124,0.0,0.0,-1.0,-0.4253754,0.0,0.0,0.0,0.0,0.0,0.02006909,-0.12226,0.1448666,-0.08886719,-0.0456543,-0.7496338
125,0.003367693,0.002143077,-0.9736622,-0.5047147,0.0,0.0,0.0,0.0,0.0,0.176919,-0.1651744,0.1821666,-0.03271484,-0.0008544922,-0.7635498
126,0.1244671,0.09826346,-0.9268799,-0.6006819,0.0,0.0,0.0,0.0,0.0,0.7976347,-0.4068137,0.3840741,0.0002441406,0.02844238,-0.7005615
127,0.2628945,0.2443373,-0.8788145,-0.6640815,0.0,0.0,0.0,0.0,0.0,0.6257644,-0.1941769,0.1664373,-0.03601074,0.05700684,-0.6141357
128,0.5143447,0.5744142,-0.8240681,-0.7444481,0.0,0.0,0.0,0.0,0.0,1.619541,-0.3634107,0.2241545,-0.07202148,-0.152832,-0.4985352
129,0.7481521,0.8761782,-0.7755088,-0.7834626,0.0,0.0,0.0,0.0,0.0,1.883966,-0.3498127,0.1690244,-0.1499023,-0.2626953,-0.4645996
130,0.7572768,0.885493,-0.7346511,-0.8061307,0.0,0.0,0.0,0.0,0.0,2.34277,-0.3548515,0.1147029,-0.270874,-0.4072266,-0.5480957
131,0.7572768,0.885493,-0.631119,-0.7722387,0.0,0.0,0.0,0.0,0.0,1.285766,-0.2209168,0.007747083,-0.2504883,-0.6959229,-0.2966309
132,0.7658077,0.8860916,-0.2521707,-0.350419,0.0,0.0,0.0,0.0,0.0,2.488112,-0.4992713,-0.004497126,-0.2827148,-0.911499,-0.02416992
133,0.765208,0.877385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.341772,-0.4937938,-0.1119544,-0.3197021,-1.043091,0.02429199
134,0.765208,0.877385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.053018,-0.2463872,-0.1504311,-0.2010498,-1.300537,0.0447998
135,0.765208,0.877385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499926,-0.4188973,-0.3939452,-0.166626,-1.538452,-0.04846191
136,0.765208,0.877385,0.004560402,0.005654898,0.0,0.0,0.0,0.0,0.0,1.073055,-0.3843399,-0.574009,-0.1745605,-1.328735,-0.09301758
137,0.765208,0.877385,0.0536726,0.07969568,0.0,0.0,0.0,0.0,0.0,0.3466195,-0.1634385,-0.430088,-0.177002,-1.05188,-0.05224609
138,0.765208,0.877385,0.1435808,0.3146559,0.0,0.0,0.0,0.0,0.0,0.5775089,-0.2334034,-1.14552,-0.1812744,-0.7368164,-0.03503418
139,0.7566752,0.8767824,0.2277101,0.5963836,0.0,0.0,0.0,0.0,0.0,0.6726898,-0.09196029,-1.331888,-0.1876221,-0.6748047,0.02758789
140,0.7487553,0.8848926,0.2994431,0.8983292,0.0,0.0,0.0,0.0,0.0,0.4578276,0.05847798,-0.698487,-0.1168213,-0.7578125,0.06433105
141,0.7153703,0.8912154,0.336352,1.0,0.0,0.0,0.0,0.0,0.0,1.167399,0.2681856,-1.235046,0.05029297,-0.9399414,0.01843262
142,0.6996371,0.9075292,0.336352,1.0,0.0,0.0,0.0,0.0,0.0,1.399166,0.4015816,-1.140025,0.08508301,-1.08374,0.1254883
143,0.6682492,0.9403506,0.3444016,1.0,0.0,0.0,0.0,0.0,0.0,1.348938,0.5752591,-1.021074,0.06445313,-1.23999,0.2202148
144,0.6118565,0.9717721,0.3444016,1.0,0.0,0.0,0.0,0.0,0.0,1.699515,1.052898,-1.349562,0.1610107,-1.330933,0.2227783
145,0.5718616,0.995759,0.3444016,1.0,0.0,0.0,0.0,0.0,0.0,0.9361101,0.8418986,-0.6422331,0.1971436,-1.403564,0.1789551
146,0.5552751,0.9947014,0.3524597,1.0,0.0,0.0,0.0,0.0,0.0,0.4256244,0.4173768,-0.2221844,0.1680908,-1.433105,0.1422119
147,0.547518,1.0,0.3605264,1.0,0.0,0.0,0.0,0.0,0.0,0.6677229,0.7931694,-0.3178679,0.1333008,-1.509644,0.08789063
148,0.547518,1.0,0.3847782,1.0,0.0,0.0,0.0,0.0,0.0,0.4316993,0.6926469,-0.2373602,0.1671143,-1.464478,0.08654785
149,0.547518,1.0,0.4091095,1.0,0.0,0.0,0.0,0.0,0.0,0.1054431,0.3045857,-0.1311792,0.1901855,-1.459717,0.08679199
150,0.547518,1.0,0.4416777,1.0,0.0,0.0,0.0,0.0,0.0,-0.02748965,0.2479067,-0.1744343,0.182251,-1.506226,0.1091309
151,0.5723898,1.0,0.4519188,0.9077673,0.0,0.0,0.0,0.0,0.0,-0.3920843,0.3848401,-0.4792992,0.1508789,-1.54834,0.0925293
152,0.6051498,0.9978961,0.3447531,0.6339008,0.0,0.0,0.0,0.0,0.0,-0.6567275,0.3068716,-0.5665141,0.1099854,-1.481445,0.1080322
153,0.6374958,0.9823048,0.1429074,0.2325748,0.0,0.0,0.0,0.0,0.0,-0.8369018,0.2683878,-0.6304873,0.08312988,-1.420898,0.1208496
154,0.6856716,0.9503168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.023391,0.2509508,-0.6227543,0.07141113,-1.401611,0.1762695
155,0.7098602,0.9344487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.070167,0.2320265,-0.6134188,0.07104492,-1.29834,0.01647949
156,0.7341238,0.9186576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5375476,0.09896274,-0.3118826,0.1535645,-1.225098,0.07531738
157,0.765208,0.877385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.154065,0.1804321,-0.6522544,0.175293,-1.162842,-0.00390625
158,0.8210066,0.8210066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.300263,0.1566907,-0.6979879,0.1634521,-1.088623,-0.01794434
159,0.8612111,0.7810984,-0.00733856,-0.05136992,0.0,0.0,0.0,0.0,0.0,-0.7254768,0.06647497,-0.3801069,0.1798096,-0.9417725,-0.03540039
160,0.892418,0.7323431,-0.01078504,-0.08782104,0.0,0.0,0.0,0.0,0.0,-1.396714,0.1004575,-0.7967568,0.1964111,-0.7215576,-0.09094238
161,0.9244941,0.6923701,-0.0115039,-0.09696148,0.0,0.0,0.0,0.0,0.0,-1.342891,0.06977813,-0.8708599,0.1998291,-0.571167,-0.1148682
162,0.9391946,0.6514414,-0.0115039,-0.09696148,0.0,0.0,0.0,0.0,0.0,-0.6142187,0.02298947,-0.4952732,0.2166748,-0.3928223,-0.1365967
163,0.9701149,0.5868597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9761324,0.0549793,-1.051354,0.1828613,-0.3242188,-0.1187744
