,Left Stick X RMS,LeftStickY RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
30,0.674499,0.84784657,0.2907552,0.46319535,0.1875,0.0,0.0,0.0,0.72886896,0.068334624,0.01686629,0.02947677,0.08817517,1.0111657,0.13119234
31,0.6388473,0.8641838,0.32917568,0.48645386,0.1875,0.0,0.0,0.0,0.7315437,0.070866294,0.017826138,0.02956753,0.08929173,1.0111641,0.134959
32,0.62350667,0.86903745,0.34716293,0.49469855,0.1875,0.0,0.0,0.0,0.72618437,0.06628373,0.015281735,0.026458267,0.08502414,1.0091627,0.13593376
33,0.60343945,0.8820581,0.35583892,0.51687247,0.1875,0.0,0.0,0.0,0.72886896,0.06376366,0.01575044,0.025677798,0.08485792,1.0105476,0.13851587
34,0.59716296,0.8834428,0.35608208,0.5292147,0.1875,0.0,0.0,0.0,0.72886896,0.06839572,0.016366916,0.029863594,0.086181335,1.0102671,0.14161506
35,0.6065599,0.88314545,0.35661998,0.5311979,0.1875,0.0,0.0,0.0,0.72886896,0.06712801,0.015914809,0.02991122,0.08383584,1.0089247,0.14592315
36,0.6275929,0.8853039,0.35713091,0.5450221,0.1875,0.0,0.0,0.0,0.72886896,0.06676474,0.016871765,0.029350903,0.08093055,1.0107641,0.14538653
37,0.63761985,0.8732269,0.35806832,0.55376846,0.1875,0.0,0.0,0.0,0.7234898,0.060556907,0.016799197,0.028844727,0.08089898,1.0099496,0.146971
38,0.6414543,0.8706893,0.34592944,0.54994696,0.1875,0.0,0.0,0.0,0.7234898,0.0606541,0.015835088,0.025925139,0.074542455,1.008618,0.15083522
39,0.6315162,0.87088466,0.35940072,0.5369405,0.1875,0.0,0.0,0.0,0.72618437,0.063289545,0.016067866,0.026205162,0.074636444,1.008345,0.15388353
40,0.64362156,0.86794627,0.35922757,0.5471593,0.16535945,0.0,0.0,0.0,0.7234898,0.065000705,0.016132241,0.026622118,0.07674012,1.0079752,0.15859617
41,0.64406,0.86785525,0.35810402,0.5457245,0.0,0.0,0.0,0.0,0.72886896,0.06825806,0.015764609,0.02769106,0.076086186,1.0078816,0.1625236
42,0.6663474,0.8568792,0.37143084,0.5432285,0.0,0.0,0.0,0.0,0.74477345,0.06755295,0.0156332,0.0273428,0.074617766,1.0088931,0.16238591
43,0.6550936,0.8563173,0.41166222,0.5646249,0.0,0.0,0.0,0.0,0.7421464,0.068194,0.015341886,0.027499732,0.07273129,1.0090694,0.16380972
44,0.6379037,0.8582427,0.41154876,0.5663836,0.0,0.0,0.0,0.0,0.73686415,0.0709567,0.016373936,0.029601006,0.070379555,1.0083832,0.1662406
45,0.64408183,0.84451777,0.44511893,0.5394659,0.0,0.0,0.0,0.0,0.73951,0.07007025,0.0167176,0.029423822,0.069776535,1.0089324,0.16713737
46,0.6093523,0.8647898,0.4232023,0.573703,0.0,0.0,0.0,0.0,0.7551904,0.07016266,0.017003106,0.029440409,0.069858156,1.0080135,0.16887826
47,0.5975508,0.8799854,0.40087518,0.6079043,0.0,0.0,0.0,0.0,0.7730823,0.067650095,0.016068447,0.029377535,0.06636894,1.0070122,0.16849299
48,0.60233366,0.88271797,0.37571597,0.6349169,0.0,0.0,0.0,0.0,0.7930361,0.065036565,0.016096164,0.02789468,0.06391685,1.0080103,0.16761604
49,0.6228458,0.8726293,0.37643793,0.66254425,0.0,0.0,0.0,0.0,0.81009257,0.06327079,0.016270002,0.029424228,0.060799383,1.0054497,0.16883391
50,0.6051757,0.8877803,0.37927005,0.6727192,0.0,0.0,0.0,0.0,0.8267973,0.057318017,0.01604228,0.02389334,0.06264825,1.0053607,0.17261498
51,0.5592747,0.9100497,0.3798664,0.7067184,0.0,0.0,0.0,0.0,0.8431711,0.05738534,0.016530426,0.024105612,0.06659633,1.0055894,0.17539878
52,0.5692221,0.8967066,0.4325632,0.70641804,0.0,0.0,0.0,0.0,0.836193,0.055545762,0.015587489,0.024811372,0.06961727,1.0049118,0.17674054
53,0.5802667,0.89986145,0.48337364,0.71645683,0.0,0.0,0.0,0.0,0.85467464,0.055010684,0.017035108,0.02592146,0.07062786,1.0047706,0.17628689
54,0.58219904,0.8990355,0.51439613,0.7372187,0.0,0.0,0.0,0.0,0.8682777,0.054198448,0.01738235,0.025794094,0.08963594,1.0041713,0.17948523
55,0.5806736,0.89903545,0.51389676,0.73549837,0.0,0.0,0.0,0.0,0.8838835,0.050456833,0.018213734,0.025716709,0.088597246,1.0016812,0.18064564
56,0.5667659,0.9018726,0.5320722,0.7558875,0.0,0.0,0.0,0.0,0.89921844,0.04779658,0.017892973,0.025047356,0.085338175,1.0006601,0.18130301
57,0.56871474,0.9019602,0.5345464,0.7633517,0.0,0.0,0.0,0.0,0.91429615,0.041881215,0.017916052,0.023740228,0.08415936,0.9990097,0.1810518
58,0.55369407,0.9044819,0.5265124,0.7397605,0.0,0.0,0.0,0.0,0.89486384,0.040691555,0.017936762,0.023809386,0.082666956,0.99877864,0.1791945
59,0.57756644,0.8888038,0.51875675,0.757282,0.0,0.0,0.0,0.0,0.9121575,0.04125303,0.018169764,0.023838926,0.084640086,0.9998343,0.17715447
60,0.5748371,0.8913748,0.51562244,0.7503465,0.0,0.0,0.0,0.0,0.9206825,0.03433452,0.017386902,0.021095589,0.085781135,0.9992025,0.18269363
61,0.53378606,0.91677177,0.4725742,0.7460375,0.0,0.0,0.0,0.0,0.92280143,0.03352994,0.016863953,0.020960094,0.085113145,0.9994048,0.18442203
62,0.52766645,0.9211158,0.48223928,0.7195288,0.0,0.0,0.0,0.0,0.91429615,0.03350884,0.01663265,0.020750817,0.08500818,0.9993822,0.18447706
63,0.5474695,0.91348726,0.4825904,0.7018361,0.0,0.0,0.0,0.0,0.89704376,0.0359512,0.018511409,0.023629017,0.0876849,0.9977419,0.19131415
64,0.5508004,0.9107351,0.4811687,0.66570765,0.0,0.0,0.0,0.0,0.89704376,0.043368284,0.019182405,0.023860615,0.09114107,1.0010561,0.19489644
65,0.5477977,0.90993834,0.4858295,0.65666974,0.0,0.0,0.0,0.0,0.872765,0.043863513,0.0186881,0.021982055,0.09338994,0.99865216,0.21513732
66,0.5398609,0.90993834,0.5005244,0.63242185,0.0,0.0,0.0,0.0,0.836193,0.04479253,0.018735673,0.02216233,0.09250858,1.0018333,0.21395399
67,0.5380126,0.90993834,0.5587384,0.59460115,0.0,0.0,0.0,0.0,0.8291562,0.047828846,0.018199777,0.022000652,0.08892504,0.99837554,0.21611634
68,0.5234767,0.9201887,0.54731584,0.5942868,0.0,0.0,0.0,0.0,0.8431711,0.04591754,0.018439451,0.021826727,0.08578103,0.9978536,0.21519826
69,0.54948765,0.9115926,0.5122887,0.61159486,0.0,0.0,0.0,0.0,0.833854,0.04664392,0.017808536,0.025421662,0.087092966,1.0068134,0.21786013
70,0.55046856,0.91281724,0.49021795,0.61578107,0.0,0.0,0.0,0.0,0.82205915,0.04636778,0.017271953,0.028500518,0.07949164,1.0155853,0.22086114
71,0.5771777,0.9087901,0.48704302,0.6346772,0.0,0.0,0.0,0.0,0.7930361,0.0541828,0.023938753,0.030691268,0.09065165,1.0054486,0.22534852
72,0.62846,0.87934256,0.5038453,0.6280935,0.0,0.0,0.0,0.0,0.77055174,0.06091101,0.029028863,0.035591345,0.09532984,1.0040843,0.22905517
73,0.6654191,0.85825783,0.5141275,0.6113869,0.0,0.0,0.0,0.0,0.72886896,0.061914228,0.03067526,0.037002206,0.09665041,1.0094883,0.22623526
74,0.6891568,0.84620416,0.51973027,0.6125145,0.0,0.0,0.0,0.0,0.73951,0.061597113,0.03083379,0.03737367,0.098532185,1.0005001,0.23181888
75,0.70621574,0.8377741,0.5560513,0.57087195,0.0,0.0,0.0,0.0,0.72618437,0.06347608,0.033690985,0.038945235,0.10644175,1.0124303,0.23514201
76,0.7380842,0.8162419,0.6050189,0.569797,0.0,0.0,0.0,0.0,0.7234898,0.06529672,0.034640558,0.03921599,0.112441756,1.0115881,0.22965667
77,0.740266,0.8161896,0.6101398,0.61976045,0.0,0.0,0.0,0.0,0.72078514,0.06607818,0.035023656,0.039243713,0.1178939,1.0126413,0.22767237
78,0.7381261,0.8161895,0.60268736,0.6636893,0.0,0.0,0.0,0.0,0.7153452,0.0689644,0.035688736,0.039254,0.12169667,1.0109891,0.22859803
79,0.7352279,0.8246595,0.6138781,0.64266515,0.0,0.0,0.0,0.0,0.72078514,0.06926976,0.03485758,0.03784307,0.12533301,1.0129449,0.22269166
80,0.7233011,0.8297841,0.6178931,0.6667618,0.0,0.0,0.0,0.0,0.7043392,0.066628344,0.03470564,0.037912082,0.12844205,1.008653,0.22127342
81,0.73153055,0.826604,0.61558926,0.6534195,0.0,0.0,0.0,0.0,0.71260965,0.066518106,0.034581084,0.037631962,0.13132055,1.0118692,0.2030282
82,0.75042254,0.8170499,0.60160244,0.6505102,0.0,0.0,0.0,0.0,0.73420876,0.06598322,0.0350053,0.03802404,0.13619661,1.0264647,0.20206018
83,0.7518009,0.8170499,0.5482582,0.66356426,0.0,0.0,0.0,0.0,0.72618437,0.06388032,0.035397757,0.039725654,0.14464654,1.0244688,0.20525561
84,0.74287814,0.8304636,0.5213232,0.6465064,0.0,0.0,0.0,0.0,0.7234898,0.067203596,0.03557149,0.04894917,0.14853567,1.0129262,0.2077424
85,0.715602,0.8468781,0.52239335,0.6547829,0.0,0.0,0.0,0.0,0.7043392,0.06655148,0.034902077,0.04808832,0.14781585,1.0056547,0.21476607
86,0.6904492,0.8601129,0.5233422,0.63823795,0.0,0.0,0.0,0.0,0.7180703,0.06671737,0.03589574,0.04608847,0.14464395,0.9970085,0.21172024
87,0.67833453,0.8492991,0.50329304,0.6031573,0.0,0.0,0.0,0.0,0.73420876,0.060695525,0.031424984,0.04460633,0.14559309,1.0076544,0.21734588
88,0.65397567,0.8688366,0.46609408,0.57620895,0.0,0.0,0.0,0.0,0.75,0.057671268,0.027742201,0.04155232,0.15181637,1.0082096,0.2202851
89,0.64150244,0.8723273,0.4588283,0.6183289,0.0,0.0,0.0,0.0,0.77055174,0.056464467,0.026206031,0.04032233,0.15591167,1.0036905,0.22852372
90,0.6022468,0.8920863,0.45300812,0.6317657,0.0,0.0,0.0,0.0,0.78062475,0.058291335,0.028165322,0.041434474,0.16402045,1.0088744,0.23189247
91,0.5529783,0.9161345,0.37779698,0.63217306,0.0,0.0,0.0,0.0,0.7730823,0.05574962,0.025301117,0.041417826,0.1644891,0.9959948,0.23894055
92,0.50478333,0.9353699,0.2879995,0.6277125,0.0,0.0,0.0,0.0,0.7730823,0.055011027,0.032142617,0.04181458,0.1686395,0.9996463,0.25947794
93,0.4993139,0.93420535,0.27518898,0.58708775,0.0,0.0,0.0,0.0,0.7756046,0.055783406,0.032278754,0.04222473,0.17597969,0.996377,0.28229755
94,0.5147617,0.92767614,0.27485776,0.57745856,0.0,0.0,0.0,0.0,0.7781187,0.051516984,0.034398176,0.044777147,0.18105705,0.9969387,0.29467872
95,0.514771,0.9190507,0.23985486,0.5849017,0.0,0.0,0.0,0.0,0.7781187,0.050452873,0.03712818,0.04572857,0.18626437,0.99860334,0.30676103
96,0.5658708,0.8873798,0.2230681,0.54607636,0.0,0.0,0.0,0.0,0.77055174,0.05046676,0.03890937,0.045813654,0.18762928,0.9986001,0.3151784
97,0.55862266,0.89115924,0.1990947,0.51765674,0.0,0.0,0.0,0.0,0.7730823,0.05104109,0.04248246,0.046127755,0.18805718,1.0019284,0.32642347
98,0.5822888,0.87580884,0.19870113,0.5176477,0.0,0.0,0.0,0.0,0.78062475,0.05330538,0.047452338,0.04945112,0.18857984,0.9849213,0.3338159
99,0.5812928,0.8756537,0.19631384,0.4984159,0.0,0.0,0.0,0.0,0.78062475,0.054077152,0.048897903,0.050059434,0.185767,0.98928654,0.33432132
100,0.560066,0.87876606,0.19601858,0.49585578,0.0,0.0,0.0,0.0,0.7781187,0.05122155,0.05236263,0.04155474,0.18914738,0.9985639,0.34653842
101,0.58356464,0.8612899,0.16492262,0.43781242,0.0,0.0,0.0,0.0,0.7905694,0.051212545,0.053457696,0.04110829,0.20013912,0.99827677,0.3568962
102,0.59981024,0.85178185,0.13023558,0.42527348,0.0,0.0,0.0,0.0,0.77055174,0.05280733,0.058891974,0.044945203,0.20676549,0.9970682,0.37029943
103,0.631199,0.84336734,0.13136686,0.43043414,0.0,0.0,0.0,0.0,0.7629097,0.057106055,0.0625753,0.047845107,0.20802024,1.0011641,0.3801415
104,0.63199544,0.842533,0.13806441,0.44212383,0.0,0.0,0.0,0.0,0.75259966,0.056597415,0.06795463,0.05183418,0.20967776,1.0109013,0.39707926
105,0.61695415,0.8529765,0.10963294,0.36967382,0.0,0.0,0.0,0.0,0.7551904,0.05907126,0.07381339,0.05342417,0.21348558,1.0152702,0.40986526
106,0.6258485,0.8445646,0.0974011,0.34264642,0.0,0.0,0.0,0.0,0.7629097,0.057997566,0.07509279,0.054123167,0.21665876,1.0158482,0.43031973
107,0.6347076,0.83829415,0.097328216,0.3405242,0.0,0.0,0.0,0.0,0.7680129,0.058778964,0.07657057,0.053364467,0.22077736,1.0139602,0.44104016
108,0.6605553,0.8226115,0.09726757,0.33701673,0.0,0.0,0.0,0.0,0.7680129,0.060424406,0.0746658,0.053596452,0.22215539,1.0147977,0.44499204
109,0.6584309,0.8219394,0.09381696,0.31887606,0.0,0.0,0.0,0.0,0.77055174,0.061217688,0.075886905,0.054641273,0.21762478,1.0131123,0.43653962
110,0.6433016,0.81509185,0.07880343,0.22448958,0.0,0.0,0.0,0.0,0.7756046,0.060638264,0.07471191,0.05285424,0.21474847,1.0166836,0.4287453
111,0.6307222,0.8248642,0.069675066,0.17848444,0.0,0.0,0.0,0.0,0.7756046,0.060933933,0.07406729,0.051984087,0.21215995,1.0162021,0.42609948
112,0.60357726,0.8444288,0.06866474,0.1764136,0.0,0.0,0.0,0.0,0.7629097,0.060375072,0.07317758,0.05206604,0.21019101,1.0128142,0.42088506
113,0.6265941,0.81936854,0.06773296,0.17090265,0.0,0.0,0.0,0.0,0.74477345,0.06106131,0.071416326,0.05218881,0.21071221,1.0096717,0.41536525
114,0.61130893,0.83182627,0.06773208,0.17089549,0.0,0.0,0.0,0.0,0.73686415,0.061575774,0.06904904,0.04946159,0.2095517,1.0142112,0.42285308
115,0.65687126,0.79985183,0.06609909,0.17028207,0.0,0.0,0.0,0.0,0.7421464,0.06396012,0.06992015,0.04843877,0.21333787,1.0095731,0.435542
116,0.6720503,0.79506284,0.05163163,0.15586965,0.0,0.0,0.0,0.0,0.73686415,0.063030876,0.06768677,0.04844623,0.21337615,1.0118371,0.42910272
117,0.65490156,0.809156,0.051251233,0.15106012,0.0,0.0,0.0,0.0,0.75,0.06341146,0.067480914,0.047207654,0.2045836,1.0112851,0.41981563
118,0.6439696,0.8123309,0.04972603,0.14001264,0.0,0.0,0.0,0.0,0.7473913,0.06241121,0.06291183,0.045541473,0.2040029,1.0137151,0.41249272
119,0.6160789,0.8213172,0.04665446,0.12323758,0.0,0.0,0.0,0.0,0.75,0.06026852,0.05986035,0.04425709,0.20256376,1.0119002,0.40212414
120,0.6412149,0.798335,0.012208096,0.039123647,0.0,0.0,0.0,0.0,0.75259966,0.06066856,0.05525951,0.04120823,0.19990654,1.0052309,0.38809344
121,0.6741051,0.76773673,0.021478042,0.15312557,0.0,0.0,0.0,0.0,0.7680129,0.058311287,0.047823116,0.039746206,0.19496384,1.0012342,0.37430146
122,0.67379314,0.7721136,0.022040315,0.17792907,0.0,0.0,0.0,0.0,0.7756046,0.057781044,0.044636015,0.037589606,0.18779783,1.0039431,0.3468462
123,0.66692686,0.778917,0.19837724,0.25692287,0.0,0.0,0.0,0.0,0.7905694,0.056752868,0.04155329,0.037209135,0.18080825,1.0051552,0.32596716
124,0.6427272,0.79546154,0.26702547,0.27474764,0.0,0.0,0.0,0.0,0.8052562,0.054331705,0.03943034,0.036413353,0.17361443,1.0017276,0.30286387
125,0.64083797,0.7975758,0.29540426,0.31087583,0.0,0.0,0.0,0.0,0.8149003,0.051779523,0.036615223,0.03432298,0.17077176,1.0058155,0.29310295
126,0.66314507,0.7973804,0.31630433,0.38077137,0.0,0.0,0.0,0.0,0.8267973,0.05173555,0.036600485,0.03399061,0.16771343,1.0041884,0.28869364
127,0.68514836,0.77988774,0.34303775,0.40873873,0.0625,0.0,0.0,0.0,0.8408515,0.05031109,0.035113294,0.033761866,0.16408858,1.0014892,0.2782319
128,0.66463923,0.795473,0.34303775,0.40873873,0.20728905,0.0,0.0,0.0,0.872765,0.048924062,0.0350207,0.033947952,0.16373399,1.0088984,0.2735287
129,0.6167574,0.83197206,0.34760565,0.45098922,0.20728905,0.0,0.0,0.0,0.89921844,0.04709056,0.03446866,0.03321624,0.1612392,1.0093595,0.26690134
130,0.58595943,0.84524244,0.3567225,0.47154024,0.20728905,0.0,0.0,0.0,0.9013878,0.043756347,0.03236481,0.032031227,0.15827654,1.0012333,0.2465755
131,0.5359271,0.8600623,0.35727677,0.47811866,0.20728905,0.0,0.0,0.0,0.8838835,0.044645064,0.02995265,0.033844054,0.1516831,1.0107417,0.22230352
132,0.53358066,0.83476436,0.35852996,0.51019424,0.20728905,0.0,0.0,0.0,0.9013878,0.047889683,0.030602906,0.033856247,0.14636947,1.0080124,0.21844469
133,0.52586013,0.8399648,0.36029983,0.56314963,0.20728905,0.0,0.0,0.0,0.903552,0.04756451,0.029097233,0.033066496,0.1442033,1.0097421,0.20761964
134,0.54968023,0.8320432,0.36048067,0.5637471,0.286411,0.0,0.0,0.0,0.92280143,0.04598473,0.02776514,0.030857852,0.1339814,1.0089769,0.1922158
135,0.58819866,0.8108116,0.37243673,0.5705005,0.29973948,0.0,0.0,0.0,0.93958104,0.04445106,0.026479453,0.028424155,0.12869039,1.0076637,0.18105711
136,0.5879726,0.81464773,0.44531852,0.5805407,0.29973948,0.0,0.0,0.0,0.9270248,0.04262549,0.022425797,0.025368057,0.1197723,1.0029645,0.16664638
137,0.5860576,0.8213404,0.4879359,0.56904244,0.29973948,0.0,0.0,0.0,0.91855866,0.042095747,0.020518549,0.024276575,0.11658424,1.0049999,0.15920027
138,0.62424713,0.7947362,0.48828205,0.5895983,0.29973948,0.0,0.0,0.0,0.92280143,0.04320998,0.020257752,0.024844617,0.10992198,1.0228497,0.16815113
139,0.663445,0.77621275,0.44771022,0.60027885,0.29973948,0.0,0.0,0.0,0.92280143,0.04245164,0.027659932,0.02509907,0.10746072,1.0076481,0.17585729
140,0.70287555,0.75932807,0.44177052,0.62426096,0.29973948,0.0,0.0,0.0,0.89486384,0.043602034,0.029893573,0.030088214,0.11197981,1.007762,0.18592654
141,0.7440665,0.7355928,0.43698844,0.61497104,0.29973948,0.0,0.0,0.0,0.8838835,0.044436757,0.03225458,0.030156074,0.111916065,1.0048804,0.1903384
142,0.7332209,0.74949265,0.46613148,0.59673357,0.29973948,0.0,0.0,0.0,0.8838835,0.04523004,0.03352647,0.031392794,0.11154655,1.0048602,0.20622046
143,0.7223748,0.7626572,0.4607743,0.5837399,0.293151,0.0,0.0,0.0,0.8682777,0.046765484,0.034039054,0.032668535,0.10808336,1.0057346,0.21828273
144,0.74863076,0.7402238,0.4671732,0.60532093,0.21650635,0.0,0.0,0.0,0.85467464,0.049791247,0.035031494,0.033520367,0.10593933,0.99863017,0.22760604
145,0.7890051,0.6993584,0.46378443,0.5745342,0.21650635,0.0,0.0,0.0,0.8431711,0.061298795,0.037246987,0.055352036,0.108217046,0.9979178,0.23234642
146,0.8273757,0.6541628,0.45680928,0.5577908,0.21650635,0.0,0.0,0.0,0.8454843,0.06491965,0.03728593,0.05643515,0.10723021,1.0038334,0.23227632
147,0.8608222,0.62667334,0.47467637,0.5690025,0.21650635,0.0,0.0,0.0,0.85923296,0.066764645,0.035603244,0.056161832,0.110144965,1.0000057,0.22959551
148,0.8861823,0.6173087,0.51814413,0.5458809,0.21650635,0.0,0.0,0.0,0.8408515,0.06493132,0.03422278,0.05702915,0.10703219,1.0003248,0.22906767
149,0.91514206,0.5670994,0.5344499,0.4928543,0.21650635,0.0,0.0,0.0,0.8196798,0.06589418,0.035760697,0.057164557,0.10669739,0.9985501,0.23194909
150,0.9162438,0.551688,0.57940364,0.507697,0.088388346,0.0,0.0,0.0,0.8172935,0.06732041,0.038549062,0.057160083,0.10637883,0.9994597,0.2360004
151,0.89896613,0.59813434,0.5717917,0.5000962,0.22534695,0.0,0.0,0.0,0.8172935,0.06747077,0.0385315,0.056954518,0.103803106,0.9996109,0.23569463
152,0.8689138,0.6397242,0.51705545,0.4884051,0.3365728,0.0,0.0,0.0,0.8454843,0.06563035,0.03830748,0.056865796,0.103407755,1.0025437,0.23478208
153,0.84080637,0.6732248,0.47702262,0.4810045,0.38527587,0.0,0.0,0.0,0.85695684,0.06583359,0.038841605,0.05693682,0.10168783,1.0000237,0.23576899
154,0.8284376,0.681119,0.47804996,0.51088405,0.38527587,0.0,0.0,0.0,0.85695684,0.06570551,0.038783506,0.056458835,0.10095751,0.9806597,0.23215327
155,0.83359784,0.6587223,0.48312405,0.4894948,0.38527587,0.0,0.0,0.0,0.85695684,0.065097824,0.033989176,0.05644609,0.097382344,0.99455917,0.23207872
156,0.83489084,0.64412975,0.4574714,0.44886488,0.38527587,0.0,0.0,0.0,0.88609046,0.063666016,0.032001894,0.053719077,0.087964006,0.9942032,0.23012094
157,0.8030055,0.6705868,0.44596383,0.4383889,0.38527587,0.0,0.0,0.0,0.89704376,0.06298816,0.02950979,0.053677253,0.08422788,0.9937847,0.23518097
158,0.8029403,0.6519969,0.39985326,0.40737596,0.38527587,0.0,0.0,0.0,0.8772293,0.06330827,0.028301088,0.054668278,0.08529409,0.9917452,0.22654682
159,0.80331165,0.64752835,0.38369483,0.3990155,0.38527587,0.0,0.0,0.0,0.89267856,0.06229843,0.027855778,0.053954482,0.08762843,0.9931328,0.2228694
