,Left Stick X RMS,Left Stick Y RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
59,0.52750164,0.8912049,0.8314316,0.6899877,0.0,0.0,0.0,0.0,0.9457966,0.024462225,0.011532595,0.019047214,0.06344427,0.9785201,0.28953654
60,0.5408357,0.8594875,0.82788706,0.69843656,0.0,0.0,0.0,0.0,0.9457966,0.023073647,0.011635695,0.018615367,0.064142846,0.963506,0.29466012
61,0.56213355,0.85235083,0.8270217,0.6976971,0.0,0.0,0.0,0.0,0.9457966,0.025647087,0.011714307,0.019306151,0.063814156,0.96856004,0.2935177
62,0.56632805,0.8523509,0.82741743,0.6875505,0.0,0.0,0.0,0.0,0.9416574,0.025947409,0.012108665,0.0191172,0.064099535,0.97434235,0.28998274
63,0.56923604,0.85171676,0.8095513,0.6798252,0.0,0.0,0.0,0.0,0.9416574,0.02560233,0.01485524,0.020467283,0.06574502,0.97664577,0.28912148
64,0.60540223,0.8275631,0.8041013,0.68085456,0.0,0.0,0.0,0.0,0.9416574,0.028222622,0.014841308,0.020493994,0.071967594,0.9774487,0.29376376
65,0.64609456,0.7962601,0.8065117,0.6745895,0.0,0.0,0.0,0.0,0.9416574,0.035748925,0.015011444,0.020416439,0.072352335,0.9703713,0.30109206
66,0.6866871,0.7636629,0.8144813,0.66287893,0.0,0.0,0.0,0.0,0.9416574,0.03686257,0.01501969,0.01848614,0.072371505,0.9678733,0.3054881
67,0.7056523,0.7514071,0.8420085,0.6208365,0.0,0.0,0.0,0.0,0.9416574,0.036556806,0.015009125,0.016323572,0.0702258,0.9677998,0.30755213
68,0.69347054,0.7538949,0.8781048,0.57084894,0.0,0.0,0.0,0.0,0.9416574,0.036387328,0.014895858,0.015713727,0.06445255,0.9684051,0.3095966
69,0.6859968,0.7625715,0.91148996,0.51619935,0.0,0.0,0.0,0.0,0.9416574,0.036351565,0.01482649,0.014779406,0.06343021,0.965893,0.31182122
70,0.68591934,0.7597113,0.941131,0.46762612,0.0,0.0,0.0,0.0,0.9416574,0.03580524,0.014824653,0.014845683,0.062452104,0.9645334,0.31506297
71,0.6549755,0.78015065,0.95816964,0.4443621,0.0,0.0,0.0,0.0,0.9416574,0.036051642,0.0148279825,0.018279174,0.05666335,0.9659103,0.31705
72,0.6576243,0.7707771,0.93086594,0.44249043,0.0,0.0,0.0,0.0,0.9206825,0.040201638,0.015012188,0.018763209,0.062301397,0.97055215,0.3148821
73,0.6762142,0.751695,0.89862967,0.44070318,0.0,0.0,0.0,0.0,0.89921844,0.040206328,0.013746653,0.018390618,0.06677933,0.97895306,0.31060943
74,0.6991136,0.730679,0.87077695,0.43712023,0.0,0.0,0.0,0.0,0.92280143,0.043344487,0.018391937,0.019913865,0.079115994,0.96783787,0.3389208
75,0.7192294,0.74017686,0.8406314,0.41579622,0.0,0.0,0.0,0.0,0.9437293,0.04394063,0.018290166,0.01982517,0.08079541,0.9650981,0.3406396
76,0.71670365,0.748736,0.80625236,0.386813,0.0,0.0,0.0,0.0,0.92280143,0.04950557,0.019250814,0.022725513,0.080229044,0.9831204,0.33611295
77,0.6969558,0.7143686,0.7674918,0.3725398,0.0,0.0,0.0,0.0,0.92280143,0.048749838,0.0199642,0.022939414,0.08189379,0.9627143,0.3602186
78,0.69328004,0.66919535,0.7256333,0.36956036,0.088388346,0.0,0.0,0.0,0.90571105,0.04923136,0.020048613,0.02307259,0.0825208,0.9602766,0.36268198
79,0.69069666,0.62176025,0.7040113,0.35800985,0.26516503,0.0,0.0,0.0,0.89267856,0.05050567,0.018230764,0.021705441,0.083871484,0.9577948,0.36630547
80,0.67931086,0.63030905,0.6668743,0.32710144,0.36443448,0.0,0.0,0.0,0.881671,0.049144283,0.018257743,0.022533782,0.08317044,0.9584274,0.36693186
81,0.6442597,0.66438305,0.61982095,0.3054093,0.44194174,0.0,0.0,0.0,0.8454843,0.044004265,0.018313764,0.022415582,0.08412212,0.96387655,0.36423784
82,0.59485674,0.70297474,0.57250035,0.274443,0.5077524,0.0,0.0,0.0,0.8454843,0.042327683,0.018311877,0.022096058,0.08453386,0.96153295,0.36856395
83,0.5718456,0.71605986,0.51560676,0.26904863,0.5153882,0.0,0.0,0.0,0.8291562,0.042510983,0.018768651,0.021583755,0.084911145,0.96189487,0.3697249
84,0.57164246,0.71605986,0.45095503,0.2637938,0.5153882,0.0,0.0,0.0,0.7930361,0.04457984,0.019525526,0.022751478,0.085320465,0.9680727,0.36549538
85,0.5293698,0.74266595,0.37769508,0.2974426,0.5153882,0.0,0.0,0.0,0.7930361,0.049131133,0.020137265,0.022619374,0.09170348,0.96561813,0.3784582
86,0.4795594,0.7681944,0.3191466,0.36617088,0.5153882,0.0,0.0,0.0,0.788095,0.04909165,0.02072526,0.022764737,0.09283194,0.956993,0.38819015
87,0.48220152,0.76734096,0.30172297,0.38590276,0.5153882,0.0,0.0,0.0,0.7473913,0.049705204,0.020424662,0.020526508,0.09044925,0.9537191,0.39215156
88,0.45472792,0.7581454,0.35985008,0.40808833,0.5153882,0.0,0.0,0.0,0.76034534,0.045883775,0.023519393,0.022558797,0.09647022,0.9580781,0.40786728
89,0.4627733,0.7539716,0.35736233,0.47173592,0.5153882,0.0,0.0,0.0,0.78062475,0.054996867,0.023573937,0.023021111,0.10066619,0.9485455,0.43571687
90,0.47505143,0.7554807,0.3403182,0.4915101,0.5153882,0.0,0.0,0.0,0.73951,0.061579634,0.02131852,0.027167732,0.09220782,0.9745878,0.41241562
91,0.48394817,0.7616869,0.3296747,0.54574484,0.5153882,0.0,0.0,0.0,0.7551904,0.062044777,0.02163263,0.027241573,0.09743382,0.9672645,0.40833092
92,0.509178,0.77890086,0.33283743,0.5867196,0.5153882,0.0,0.0,0.0,0.7730823,0.05909155,0.020722147,0.024892213,0.10309833,0.9394523,0.40545085
93,0.54593223,0.80814004,0.33293086,0.5864163,0.5153882,0.0,0.0,0.0,0.7315437,0.06288115,0.019958204,0.026840132,0.10322414,0.9493057,0.3799651
94,0.5917005,0.8302616,0.33894503,0.58643836,0.5077524,0.0,0.0,0.0,0.7153452,0.062387463,0.0207228,0.02697906,0.10300773,0.9502973,0.38106304
95,0.6416408,0.83298004,0.35661668,0.58715844,0.44194174,0.0,0.0,0.0,0.6875,0.06890725,0.026014226,0.031021822,0.10140891,0.9654615,0.37832776
96,0.6654147,0.81584346,0.41382915,0.6043529,0.36443448,0.0,0.0,0.0,0.6673174,0.07212793,0.026036045,0.035375144,0.09931971,0.9826653,0.3694854
97,0.6994065,0.78490746,0.48277026,0.61011785,0.26516503,0.0,0.0,0.0,0.71260965,0.07211382,0.026309455,0.03561238,0.100192845,0.97906864,0.36828333
98,0.74190235,0.7454216,0.5313302,0.62964934,0.088388346,0.0,0.0,0.0,0.71260965,0.07232096,0.02653026,0.036630597,0.101536356,0.9827959,0.35545897
99,0.7768251,0.7191255,0.53633964,0.6424931,0.0,0.0,0.0,0.0,0.7315437,0.07349143,0.026704192,0.03654472,0.111400664,0.9840524,0.34651184
100,0.7871675,0.71643364,0.5363435,0.6423915,0.0,0.0,0.0,0.0,0.77055174,0.0722998,0.0287415,0.035971474,0.11168631,0.97821045,0.35709807
101,0.7904031,0.71677345,0.53526443,0.62506235,0.0,0.0,0.0,0.0,0.74477345,0.06934897,0.02830576,0.03596591,0.10761795,0.98376983,0.3360275
102,0.80922407,0.71566015,0.51762235,0.5747975,0.0,0.0,0.0,0.0,0.72618437,0.06963123,0.028467698,0.037069246,0.10915505,0.9966243,0.3165472
103,0.8360185,0.68213695,0.48189384,0.5320866,0.0,0.0,0.0,0.0,0.7680129,0.068968475,0.029085016,0.0369731,0.10901621,0.99694854,0.30417073
104,0.8626945,0.6819882,0.42991826,0.53811604,0.0,0.0,0.0,0.0,0.7551904,0.06967805,0.026005346,0.03535186,0.101572834,0.9876445,0.27553073
105,0.85678375,0.6880563,0.4383998,0.5402263,0.0,0.0,0.0,0.0,0.7180703,0.06186183,0.027140176,0.037347145,0.096753106,0.9952376,0.22479711
106,0.82904136,0.66878283,0.4651133,0.5715234,0.0,0.0,0.0,0.0,0.7180703,0.053083465,0.026235469,0.034764986,0.095879644,0.98809516,0.22803208
107,0.8039857,0.6826487,0.49512953,0.5686578,0.0,0.0,0.0,0.0,0.6731456,0.05221193,0.026178189,0.035278283,0.08895889,0.99906343,0.23422001
108,0.7810729,0.69445896,0.5333794,0.56337696,0.0,0.0,0.0,0.0,0.6343057,0.049736433,0.026102625,0.03549884,0.082255684,1.0123844,0.23607145
109,0.7562792,0.70595294,0.5878183,0.5721698,0.0,0.0,0.0,0.0,0.6673174,0.04453189,0.02609545,0.03370526,0.082183115,1.0174975,0.23772694
110,0.7267237,0.7243103,0.63560176,0.57317275,0.0,0.0,0.0,0.0,0.71260965,0.04454588,0.025248937,0.033531982,0.08557033,1.0191703,0.23636495
111,0.7036209,0.7583658,0.6628867,0.5960298,0.0,0.0,0.0,0.0,0.7551904,0.031624157,0.01960909,0.029710561,0.087734446,1.0049886,0.23330994
112,0.6808733,0.78955173,0.630466,0.6302889,0.0,0.0,0.0,0.0,0.7856128,0.023832101,0.019671172,0.023719698,0.089173764,0.98653656,0.23677121
113,0.64451003,0.8236108,0.58456737,0.67287654,0.0,0.0,0.0,0.0,0.7856128,0.023838075,0.019150756,0.023498114,0.08873551,0.99233085,0.23023109
114,0.6420272,0.8287194,0.55951923,0.6957366,0.0,0.0,0.0,0.0,0.7856128,0.023270383,0.018927606,0.022572327,0.08688385,0.99195564,0.2358485
115,0.61669743,0.843543,0.56582683,0.71744883,0.0,0.0,0.0,0.0,0.7856128,0.02183985,0.018719377,0.023847647,0.07511494,0.98613095,0.24164534
116,0.609135,0.8458304,0.5708209,0.7267093,0.0,0.0,0.0,0.0,0.74477345,0.024485331,0.014493656,0.023635212,0.07796722,0.990773,0.22170411
117,0.6170611,0.8461138,0.5787729,0.7344926,0.0,0.0,0.0,0.0,0.75259966,0.029044107,0.014540631,0.023942703,0.07669062,0.9979929,0.22149889
118,0.5901611,0.85930103,0.5853801,0.74744534,0.0,0.0,0.0,0.0,0.7756046,0.030315245,0.014470345,0.022624256,0.08090735,0.99286354,0.22993533
119,0.5424476,0.89005876,0.5861953,0.7480468,0.0,0.0,0.0,0.0,0.7551904,0.03036154,0.013034947,0.022365985,0.08393928,0.9943838,0.22495404
120,0.5030756,0.90937203,0.5858665,0.7261273,0.0,0.0,0.0,0.0,0.75259966,0.02830472,0.013075707,0.022713732,0.0840913,1.001354,0.2274907
121,0.47648275,0.9241251,0.57804435,0.6817337,0.0,0.0,0.0,0.0,0.7930361,0.028421089,0.010384516,0.019517336,0.08428404,0.99401283,0.23897955
122,0.49606237,0.94990385,0.55558383,0.6369475,0.0,0.0,0.0,0.0,0.807678,0.027183285,0.010029327,0.017475346,0.09060768,0.986718,0.23574844
123,0.55373436,0.92096424,0.5275537,0.59302,0.0,0.0,0.0,0.0,0.8267973,0.029002957,0.012368337,0.016994396,0.091950156,0.9877825,0.23044442
124,0.5988456,0.8999219,0.48678684,0.561618,0.0,0.0,0.0,0.0,0.8637672,0.032482296,0.01664149,0.021260887,0.107020244,0.9838358,0.26057407
125,0.6070146,0.89990586,0.4193017,0.552567,0.0,0.0,0.0,0.0,0.85009193,0.032735083,0.016810145,0.021020278,0.10879521,0.98164964,0.2642346
126,0.6169851,0.8997821,0.3366213,0.5515031,0.0,0.0,0.0,0.0,0.833854,0.03346846,0.016562676,0.021035645,0.10703972,0.98293865,0.2612404
127,0.5971108,0.90383095,0.25611132,0.52591455,0.0,0.0,0.0,0.0,0.833854,0.035057705,0.017335165,0.02113346,0.109223425,0.97808826,0.26894218
128,0.588498,0.90667444,0.25188354,0.46269432,0.0,0.0,0.0,0.0,0.7979466,0.035436425,0.017904174,0.021321343,0.10906659,0.9819092,0.26938832
129,0.6130895,0.8967278,0.23958518,0.38934055,0.0,0.0,0.0,0.0,0.7856128,0.035732426,0.01897672,0.02151334,0.10851637,0.9811246,0.27347216
130,0.59490514,0.9134117,0.19186892,0.30997577,0.0,0.0,0.0,0.0,0.78062475,0.035730563,0.019725872,0.02168049,0.1134781,0.98020685,0.27945462
131,0.5915705,0.9036586,0.15609936,0.22150043,0.0,0.0,0.0,0.0,0.73951,0.03418381,0.019689988,0.020264111,0.11525087,0.98719895,0.2768242
132,0.61147904,0.8693703,0.13666628,0.18901016,0.0,0.0,0.0,0.0,0.77055174,0.03512385,0.019712746,0.020269047,0.11376029,0.9814864,0.28349927
133,0.60479,0.8544238,0.09435887,0.15665115,0.0,0.0,0.0,0.0,0.78062475,0.032385234,0.02100856,0.02246213,0.12096136,0.9622992,0.30262965
134,0.6017303,0.8544238,0.0327568,0.0730323,0.0,0.0,0.0,0.0,0.73951,0.03193008,0.021456571,0.025182294,0.1206856,0.9731912,0.29624176
135,0.63405,0.836248,0.010805697,0.06655967,0.0,0.0,0.0,0.0,0.7577722,0.032963388,0.021775685,0.025229393,0.11911843,0.97657,0.3046469
136,0.6550587,0.82491344,0.010494651,0.06655964,0.0,0.0,0.0,0.0,0.78062475,0.032778304,0.022110745,0.026178451,0.12285783,0.9720412,0.3117538
137,0.6576783,0.82458746,0.010494651,0.06655964,0.0,0.0,0.0,0.0,0.73951,0.032973986,0.02221498,0.025645941,0.1251642,0.9771353,0.30336705
138,0.64959395,0.8285147,0.010646771,0.06887843,0.0,0.0,0.0,0.0,0.7629097,0.03546042,0.022276599,0.025663102,0.12298349,0.9702646,0.31367642
139,0.60055465,0.86246985,0.023905871,0.23945995,0.0,0.0,0.0,0.0,0.7781187,0.034957804,0.021651415,0.02527975,0.12637405,0.96355057,0.32451013
140,0.5546981,0.8844037,0.029418232,0.34010997,0.0,0.0,0.0,0.0,0.73686415,0.03174721,0.018574513,0.021615466,0.11523822,0.9746756,0.3053876
141,0.5452053,0.8844201,0.030693771,0.3706005,0.0,0.0,0.0,0.0,0.76546556,0.034139056,0.018483942,0.023087163,0.1155614,0.9702751,0.3143716
142,0.5261294,0.884546,0.030693771,0.3706005,0.0,0.0,0.0,0.0,0.7730823,0.033733603,0.01852049,0.023036927,0.12045608,0.96532696,0.3199074
143,0.52106375,0.884546,0.030693771,0.3706005,0.0,0.0,0.0,0.0,0.73951,0.03210321,0.017814739,0.022747785,0.11876033,0.9741472,0.3129466
144,0.5009052,0.8871935,0.030693771,0.3706005,0.0,0.0,0.0,0.0,0.7781187,0.034804676,0.017362803,0.022532102,0.120276265,0.9622456,0.32601076
145,0.45895523,0.89952767,0.030693771,0.3706005,0.0,0.0,0.0,0.0,0.7730823,0.035771433,0.016791,0.022174656,0.124619566,0.9590845,0.33151102
146,0.42214787,0.91155654,0.030693771,0.3706005,0.0,0.0,0.0,0.0,0.74477345,0.03702465,0.0161111,0.021757582,0.122113824,0.9655581,0.32576856
147,0.40755945,0.92834526,0.030775921,0.37192017,0.0,0.0,0.0,0.0,0.7856128,0.038005408,0.01562916,0.021812754,0.12683265,0.95789176,0.3416709
148,0.41367978,0.94497675,0.03611221,0.44396466,0.0,0.0,0.0,0.0,0.788095,0.035520542,0.015436983,0.02318884,0.1299137,0.9544005,0.3484029
149,0.47093272,0.9304089,0.06076018,0.50931597,0.0,0.0,0.0,0.0,0.77055174,0.03548866,0.013705241,0.020817444,0.1228734,0.96482927,0.34088716
150,0.52684927,0.899964,0.20621777,0.53765386,0.0,0.0,0.0,0.0,0.81009257,0.0351108,0.012548526,0.018134097,0.1269737,0.949957,0.36239013
151,0.51706517,0.90153754,0.23630366,0.591445,0.0,0.0,0.0,0.0,0.8125,0.03414881,0.011813813,0.01839243,0.13101894,0.94548875,0.3589637
152,0.4962593,0.9097981,0.25394538,0.6410872,0.0,0.0,0.0,0.0,0.8172935,0.034083728,0.011434301,0.016503824,0.1304895,0.94656545,0.36104757
153,0.49702558,0.89987224,0.3494293,0.6497049,0.0,0.0,0.0,0.0,0.85467464,0.03399112,0.011295327,0.02045411,0.13026944,0.94136965,0.37112328
154,0.49081603,0.8745641,0.42964825,0.65132684,0.0,0.0,0.0,0.0,0.85695684,0.03190423,0.011331159,0.021454401,0.12822689,0.9427394,0.37176007
155,0.5065715,0.87456405,0.4959435,0.61682844,0.0,0.0,0.0,0.0,0.86150306,0.03234101,0.009825433,0.021591874,0.124508604,0.94289225,0.3718635
156,0.5111656,0.87456405,0.55016136,0.5787247,0.0,0.0,0.0,0.0,0.89704376,0.03234409,0.009846456,0.021710418,0.124732725,0.9381883,0.37361744
157,0.5116697,0.8745641,0.5934673,0.58223635,0.0,0.0,0.0,0.0,0.89704376,0.029299436,0.009547185,0.020164633,0.12347881,0.94169384,0.36971977
158,0.5132906,0.8636878,0.6168088,0.62361556,0.0,0.0,0.0,0.0,0.90571105,0.028827611,0.009653322,0.020171987,0.11998174,0.9435661,0.37104413
159,0.51610774,0.8291749,0.63354594,0.66867095,0.0,0.0,0.0,0.0,0.93332404,0.02943736,0.009986495,0.02027864,0.120334975,0.93684167,0.3757138
160,0.51592064,0.79058903,0.67205894,0.6849024,0.0,0.0,0.0,0.0,0.93332404,0.025250314,0.009540661,0.020290563,0.11761559,0.9412561,0.37122467
