,Left Stick X RMS,LeftStickY RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
0,0.49320733547210693,0.5806376934051514,0.46613556146621704,0.4871810972690582,1e-05,1e-05,1e-05,1e-05,1e-05,0.32219917,0.32553646,0.41281235,0.24447109,0.68308437,0.23510964
1,0.5514410734176636,0.5873461365699768,0.47562330961227417,0.5361419320106506,1e-05,1e-05,1e-05,1e-05,1e-05,0.32447204,0.32756016,0.41319606,0.25445452,0.7343418,0.24395338
2,0.5957445502281189,0.6073711514472961,0.5098849534988403,0.5648946762084961,1e-05,1e-05,1e-05,1e-05,1e-05,0.33238542,0.32993597,0.41378778,0.25802714,0.7663695,0.2550407
3,0.6107691526412964,0.6258568167686462,0.5519129633903503,0.5736671090126038,1e-05,1e-05,1e-05,1e-05,1e-05,0.3328447,0.33117965,0.41502297,0.26133654,0.8017206,0.26913297
4,0.6589221358299255,0.6319044232368469,0.5643770098686218,0.5743095874786377,1e-05,1e-05,1e-05,1e-05,1e-05,0.41378337,0.33178714,0.4220517,0.2625338,0.86779606,0.28621963
5,0.6943060755729675,0.6572138667106628,0.6074684858322144,0.5766633749008179,1e-05,1e-05,1e-05,1e-05,1e-05,0.49345246,0.35602027,0.44384056,0.2653565,0.8685824,0.31463605
6,0.7184598445892334,0.6859190464019775,0.6422411799430847,0.5819205641746521,1e-05,1e-05,1e-05,1e-05,1e-05,0.53982097,0.369199,0.45226648,0.2848738,0.9195959,0.33415273
7,0.7401593923568726,0.7140938639640808,0.6546879410743713,0.6128719449043274,1e-05,1e-05,1e-05,1e-05,1e-05,0.54293996,0.37536848,0.45565316,0.29954293,0.94332075,0.35204053
8,0.7742613554000854,0.7227916121482849,0.6962255835533142,0.6265375018119812,1e-05,1e-05,1e-05,1e-05,1e-05,0.54401886,0.3837115,0.45918947,0.30096668,0.9668176,0.37092274
9,0.7729794979095459,0.7171087861061096,0.7166339755058289,0.6019380688667297,1e-05,1e-05,1e-05,1e-05,1e-05,0.5323662,0.363594,0.4130807,0.2994153,0.96656716,0.38174036
10,0.7816377878189087,0.7103695273399353,0.685741662979126,0.6462153792381287,1e-05,1e-05,1e-05,1e-05,1e-05,0.51057583,0.35940427,0.3878034,0.29005715,0.942998,0.37800536
11,0.7826616764068604,0.7086081504821777,0.6923067569732666,0.6291858553886414,1e-05,1e-05,1e-05,1e-05,1e-05,0.46593884,0.33526567,0.3478572,0.28961402,0.94701666,0.37841487
12,0.804452657699585,0.6753419041633606,0.7076319456100464,0.6097044348716736,1e-05,1e-05,1e-05,1e-05,1e-05,0.469236,0.34459326,0.31617275,0.29388586,0.93117887,0.36892658
13,0.8071115016937256,0.6769747734069824,0.7139573097229004,0.6057701706886292,1e-05,1e-05,1e-05,1e-05,1e-05,0.49066362,0.37065417,0.33593488,0.30195972,0.9408109,0.36785832
