,Left Stick X RMS,LeftStickY RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
0,0.5518156290054321,0.5385918617248535,0.15669196844100952,0.3288639783859253,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.47186464071273804,0.030626062,0.012089839,0.019938476,0.070438676,0.7153825,0.08181119
1,0.6058056950569153,0.5428136587142944,0.1722436100244522,0.3372945487499237,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.48814061284065247,0.03127914,0.012777701,0.020883195,0.073834576,0.75854886,0.08295152
2,0.6550502181053162,0.5608906745910645,0.19785617291927338,0.3763183653354645,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.519163966178894,0.033132736,0.013858973,0.020993635,0.07891036,0.8010416,0.08750816
3,0.7011353373527527,0.5673567652702332,0.199596107006073,0.4088327884674072,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.5484352707862854,0.036612004,0.013959204,0.021244353,0.086059585,0.83982754,0.093750834
4,0.7360284924507141,0.5855466723442078,0.20371592044830322,0.4108496308326721,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.5829612016677856,0.044189528,0.016737724,0.026534496,0.088732086,0.87692904,0.0990569
5,0.7582312226295471,0.624373197555542,0.22704340517520905,0.4337160289287567,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.6123724579811096,0.048664343,0.016827883,0.026725655,0.09409205,0.91330665,0.10494264
6,0.7871896624565125,0.6458474397659302,0.231327623128891,0.4377090334892273,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.6373774409294128,0.054028686,0.01714961,0.028072894,0.096213795,0.94726485,0.10756863
7,0.8122840523719788,0.6690192818641663,0.23207928240299225,0.44719547033309937,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.6614378094673157,0.05532729,0.017207652,0.029285701,0.09779722,0.9802201,0.11107571
8,0.8318985104560852,0.6866281628608704,0.23207928240299225,0.44719547033309937,0.23385359346866608,0.19764235615730286,1e-05,1e-05,0.6875,0.057125334,0.01780871,0.029342828,0.10179381,1.0126569,0.113581516
9,0.8319229483604431,0.6817673444747925,0.2322627454996109,0.46421676874160767,0.16535945236682892,0.19764235615730286,1e-05,1e-05,0.6931585073471069,0.05989205,0.017863298,0.029083483,0.10153954,1.0107428,0.11817376
10,0.8030078411102295,0.7089038491249084,0.2323732227087021,0.46436062455177307,1e-05,0.19764235615730286,1e-05,1e-05,0.6959705352783203,0.067074634,0.019802755,0.033650484,0.09589683,1.0102477,0.12042049
11,0.7920275926589966,0.7200525999069214,0.26675552129745483,0.4760545492172241,1e-05,0.19764235615730286,1e-05,1e-05,0.7043392062187195,0.0678427,0.01962628,0.032091036,0.09898201,1.0104706,0.124251835
12,0.7675091624259949,0.7393420338630676,0.252612441778183,0.4533449709415436,1e-05,0.19764235615730286,1e-05,1e-05,0.7015607357025146,0.06778693,0.01953809,0.032399688,0.09921757,1.0104098,0.124484114
13,0.7366659045219421,0.7564750909805298,0.24145428836345673,0.4025524854660034,0.1530931144952774,0.19764235615730286,1e-05,1e-05,0.709863543510437,0.06765877,0.019510033,0.031931687,0.0964141,1.0106168,0.12481576
14,0.7099334597587585,0.784761369228363,0.2425030916929245,0.4445760250091553,0.1875,0.19764235615730286,1e-05,1e-05,0.7015607357025146,0.06789074,0.019424906,0.031295985,0.09412416,1.0101702,0.12535168
15,0.6997677087783813,0.7998632788658142,0.2376725971698761,0.45920559763908386,0.1875,0.19764235615730286,1e-05,1e-05,0.6987712383270264,0.067294754,0.017688697,0.030626,0.09611194,1.0116671,0.12514058
16,0.7060025930404663,0.8064581155776978,0.2380804866552353,0.46147674322128296,0.1875,1e-05,1e-05,1e-05,0.7207851409912109,0.067761645,0.017810713,0.029757518,0.09550042,1.0106153,0.12682396
17,0.6860570311546326,0.8345845937728882,0.24854105710983276,0.4877164661884308,0.1875,1e-05,1e-05,1e-05,0.7288689613342285,0.06900618,0.017365038,0.029346883,0.095580935,1.0112169,0.12935306
18,0.6778839230537415,0.8426682353019714,0.26765382289886475,0.4870045483112335,0.1875,1e-05,1e-05,1e-05,0.7342087626457214,0.06901828,0.016757574,0.029483913,0.09206806,1.0091327,0.13008241
19,0.6676954627037048,0.8548453450202942,0.29344406723976135,0.46592846512794495,0.1875,1e-05,1e-05,1e-05,0.7342087626457214,0.069703236,0.017112019,0.029478597,0.086528875,1.0094397,0.13076049
20,0.6414473652839661,0.8614600896835327,0.34200727939605713,0.4944378435611725,0.1875,1e-05,1e-05,1e-05,0.7288689613342285,0.067677595,0.015265687,0.024930641,0.08760754,1.0100706,0.13395947
21,0.6232761740684509,0.8690938353538513,0.3475782871246338,0.49545201659202576,0.1875,1e-05,1e-05,1e-05,0.7261843681335449,0.06686978,0.015734285,0.026480313,0.084065765,1.0099163,0.13583502
22,0.5912042260169983,0.8891271352767944,0.35585108399391174,0.5171970129013062,0.1875,1e-05,1e-05,1e-05,0.7288689613342285,0.064070806,0.015778383,0.025636174,0.08450945,1.0098786,0.13902535
23,0.5971629619598389,0.8840853571891785,0.35609009861946106,0.5292222499847412,0.1875,1e-05,1e-05,1e-05,0.7315437197685242,0.06839572,0.016366916,0.029863594,0.0858574,1.0102499,0.14149565
