,Left Stick X Mean,Left Stick X RMS,LeftStickY Mean,LeftStickY RMS,Right Stick X Mean,Right Stick X RMS,Right Stick Y Mean,Right Stick Y RMS,Button South Mean,Button South RMS,Button West Mean,Button West RMS,L1 Mean,L1 RMS,R1 Mean,R1 RMS,R2 Mean,R2 RMS,Gyroscope X Mean,Gyroscope X RMS,Gyroscope Y Mean,Gyroscope Y RMS,Gyroscope Z Mean,Gyroscope Z RMS,Accelerometer X Mean,Accelerometer X RMS,Accelerometer Y Mean,Accelerometer Y RMS,Accelerometer Z Mean,Accelerometer Z RMS
10,0.06582659892187501,0.7188088,0.08015066984375,0.78377473,-0.07618542383984375,0.28814426,0.22798982726171876,0.4865652,0.08203125,0.4098399,0.0390625,0.0,0.0,0.0,0.0,0.0,0.47265625,0.7473913,-0.000177172341015625,0.05207111,-0.00021881391796875016,0.014342415,0.0009995826359374999,0.023340542,-0.05048322659570312,0.10251301,-1.005779265625,1.0162584,-0.036262991696875,0.12958905
11,0.0987304862265625,0.6760008,0.170253395703125,0.81730515,-0.07618542383984375,0.28694957,0.22798982726171876,0.48350987,0.0546875,0.4098399,0.0390625,0.16535945,0.0,0.0,0.0,0.0,0.47265625,0.7234898,0.000663836252734375,0.05080933,-0.00046038039843750026,0.015354901,0.0003860811085937502,0.023702301,-0.05234718283007812,0.10068642,-1.0066366078125002,1.0167402,-0.034364703134765626,0.12555528
12,0.03939928892187505,0.67737997,0.18925636160156248,0.8113899,-0.07699964969140626,0.27045158,0.24802255187109376,0.46061483,0.02734375,0.4098399,0.0390625,0.19764236,0.0,0.0,0.0,0.0,0.48046875,0.69597054,-0.0013452635558593752,0.045133438,-0.0004974745781250002,0.015735006,-0.00014012611406249986,0.023804728,-0.04874467804765625,0.09689991,-1.0054612078125,1.0148813,-0.03305244648242188,0.12153919
13,-0.015780770218750018,0.6771402,0.1281098659375,0.82091135,-0.07786697141015625,0.29251313,0.24937962287773435,0.49377584,0.0,0.4098399,0.0390625,0.19764236,0.0,0.0,0.0,0.0,0.48828125,0.7043392,-0.00035894119921875065,0.04270022,-0.00046771509375000017,0.016291786,-0.0005250123757812499,0.023590505,-0.04364013595,0.09658943,-1.004362096875,1.014365,-0.03327274498242187,0.1204964
14,-0.024163419437500007,0.7110682,0.1120084894140625,0.79863405,-0.05784649328515626,0.27952516,0.2515135344402344,0.49184108,0.0,0.4098399,0.0390625,0.19764236,0.0,0.0,0.0,0.0,0.48828125,0.70156074,-0.00017233670703124988,0.043595217,0.00048369673437499987,0.016212214,0.0015649391789062503,0.023501901,-0.04369544919609375,0.0993059,-1.006757254296875,1.0132473,-0.03342819353710937,0.12050132
15,-0.04851755654687498,0.7523949,0.12804641792968752,0.7637628,-0.016854898558593748,0.2064654,0.17838059881523438,0.47613963,0.0,0.4098399,0.0390625,0.19764236,0.0,0.0,0.0,0.0,0.48046875,0.69877124,0.0006940622242187504,0.04257143,0.00035679432421874973,0.015221239,0.0018782178664062503,0.02281238,-0.0435438152546875,0.099257894,-1.0063190480468749,1.0136622,-0.03758573677539062,0.117603764
16,-0.10434272752343751,0.7721479,0.14305083707031252,0.7527594,0.00245653308203125,0.22724165,0.12331500897148438,0.43553597,0.0078125,0.4098399,0.0390625,0.19764236,0.0,0.0,0.0,0.0,0.48828125,0.69597054,0.0015542218335937504,0.051234998,4.239557148437488e-05,0.017061237,0.0016338670070312504,0.027702795,-0.042629241391406246,0.10031655,-1.0056653054687499,1.0131212,-0.04207182001328125,0.119467996
17,-0.1464968368984375,0.7926718,0.16834436179687498,0.7374594,0.0014303607734375001,0.23127294,0.09494383611992188,0.4375134,0.03515625,0.36443448,0.0390625,0.19764236,0.0,0.0,0.0,0.0,0.48828125,0.6931585,-0.00039560644765625045,0.056078017,0.00010786969257812497,0.017337881,0.00164752419453125,0.02887545,-0.04233694061796875,0.10153606,-1.0062937765625,1.0121284,-0.04575920153515625,0.11724823
18,-0.0970011488515625,0.8170576,0.26890667156250003,0.7174466,0.011248727726562498,0.23207928,0.042463153932421865,0.44719547,0.03515625,0.286411,0.0390625,0.19764236,0.0,0.0,0.0,0.0,0.4765625,0.6875,0.0006399740874999997,0.057059716,0.000969558700390625,0.017323328,0.0025689676515625003,0.030122418,-0.04134893391484375,0.10204412,-1.0056524203125,1.0120643,-0.05031633378515625,0.11624317
19,-0.05555246773437503,0.83895755,0.393801297734375,0.6917439,0.010526142882812499,0.23207928,0.044717008268359365,0.44719547,0.03515625,0.2338536,0.01171875,0.19764236,0.0,0.0,0.0,0.0,0.5078125,0.6875,0.00031077346249999975,0.057431377,0.001018365106640625,0.01780888,0.0020361916125,0.029449107,-0.04265213002421875,0.10314563,-1.00414657109375,1.0127913,-0.0542688373359375,0.11358605
20,0.04846415648437499,0.8354332,0.46319356218749996,0.6799799,0.028214126242187505,0.23226275,0.05257900701835937,0.46421677,0.03515625,0.16535945,0.0,0.19764236,0.0,0.0,0.0,0.0,0.54296875,0.6931585,0.0006826836968749994,0.060759537,0.0008493821183593749,0.01787592,0.002144816096875,0.029217556,-0.04129314410625,0.1027744,-1.004198553125,1.0116853,-0.05819511440234375,0.118771315
21,0.16372969671874998,0.80438286,0.47869722781250007,0.7086425,0.0846166215546875,0.23237322,-0.026169953098828122,0.46436062,0.03515625,0.0,0.0,0.19764236,0.0,0.0,0.0,0.0,0.53125,0.69877124,-0.0014569851312500005,0.06657397,0.0009117880753906251,0.01873251,0.0020014688625000004,0.030491509,-0.040845393934375,0.09931147,-1.004450804296875,1.0106997,-0.06355190299609374,0.12056079
22,0.2861129475,0.7966192,0.456445650859375,0.7153346,0.11157841741406252,0.24807967,-0.03957554608710939,0.4650594,0.03515625,0.0,0.0,0.19764236,0.0,0.0,0.0,0.0,0.53125,0.69877124,-0.0011715850531249998,0.06750608,0.0010540117785156253,0.0196025,0.0017215269914062502,0.032058768,-0.04106616928984375,0.10040425,-1.00522137421875,1.0129585,-0.06774520903125,0.12193433
23,0.37202920097656256,0.7753229,0.39430612683593746,0.73455936,0.07543586194531249,0.2602315,-0.005102271087109381,0.4669232,0.03515625,0.0,0.0,0.19764236,0.0,0.0,0.0,0.0,0.53515625,0.6931585,-0.0006608580999999994,0.06773039,0.0007551852550781249,0.019512007,0.0015469267687500002,0.032251067,-0.04067468614921875,0.099007554,-1.00508786328125,1.0123849,-0.07270097744531251,0.123726785
24,0.316478285234375,0.7442033,0.2831182561328125,0.75230944,0.0189815167109375,0.24152113,0.004446367662890628,0.4027086,0.03515625,0.088388346,0.0,0.19764236,0.0,0.0,0.0,0.0,0.52734375,0.69877124,-0.00018394938906249976,0.067642756,-2.524461992187496e-05,0.019682162,0.00075306094453125,0.03233511,-0.03700113261992187,0.09761291,-1.003312121875,1.0117092,-0.0775861743203125,0.12283989
25,0.3658799441796875,0.71115386,0.1776313060546875,0.77623206,0.04453347253125,0.2426736,0.025791493330859373,0.42676243,0.03515625,0.1875,0.0,0.19764236,0.0,0.0,0.0,0.0,0.53125,0.69877124,0.0017926074859374998,0.06698307,-1.7810280078125128e-05,0.01933109,0.0012576739609375,0.03151778,-0.033796309705078124,0.09580077,-1.004414567578125,1.0121533,-0.082704544859375,0.124472074
26,0.32686932312500006,0.69659114,0.177982174125,0.7998633,0.043381927269531245,0.2376332,0.036066973643359354,0.45900497,0.03515625,0.1875,0.0,0.19764236,0.0,0.0,0.0,0.0,0.53125,0.69033504,0.00242986457578125,0.06760955,0.0002752006300781249,0.018492298,0.0023761944296875,0.030675646,-0.030930994974609376,0.09635994,-1.004284390625,1.0116104,-0.0864062314921875,0.12419885
27,0.21313361375,0.7108074,0.1840596138125,0.7997318,0.04030856930078125,0.23769277,0.04286387860429686,0.4593094,0.03515625,0.1875,0.0,0.10825317,0.0,0.0,0.0,0.0,0.53125,0.71260965,0.00257074313046875,0.06751338,0.00014431298554687497,0.017833864,0.00240683137890625,0.02988149,-0.02857637364609375,0.0961681,-1.002776634375,1.0099921,-0.09010267266796874,0.1269153
28,0.1874176778515625,0.69032764,0.27167953385156246,0.8292434,0.04363835280859375,0.2505536,-0.015180228505078122,0.47817853,0.03515625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.53125,0.73686415,0.00173016609921875,0.06843452,0.0008989283410156249,0.017415794,0.00290956879296875,0.029375466,-0.0295839306265625,0.09564774,-1.0047965207031249,1.0101696,-0.0958089831421875,0.12965012
29,0.1632584543359375,0.67797446,0.29100457275781255,0.8417318,0.04097229710546875,0.2522212,-0.028513982363281246,0.4829292,0.03515625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.5234375,0.72886896,0.0006432318414062501,0.06882788,0.00015542502070312487,0.016757311,0.0018883798437500001,0.02947762,-0.029094695540625,0.092808284,-1.0042629390625,1.0104393,-0.10086822530625,0.13084376
30,0.16589230511718753,0.674499,0.21282089225000003,0.84784657,0.030520623800781264,0.2907552,-0.021517516445312523,0.46319535,0.03515625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.5234375,0.72886896,0.0016158768804687498,0.068334624,-0.0004535718074218751,0.01686629,0.0013457589179687501,0.02947677,-0.025972842708593753,0.08817517,-1.002999787890625,1.0111657,-0.10551834132187501,0.13119234
31,0.14740297609375003,0.6388473,0.08799194615625,0.8641838,0.043689168683593745,0.32917568,0.046029042031249995,0.48645386,0.03515625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.52734375,0.7315437,0.00022324653906250044,0.070866294,-0.0005949685730468751,0.017826138,0.0009671604804687502,0.02956753,-0.023300647196875,0.08929173,-1.00219916953125,1.0111641,-0.10833168078671876,0.134959
32,0.1743308063671875,0.62350667,-0.03428139095312502,0.86903745,0.05117845547929687,0.34716293,0.06497508984375,0.49469855,0.02734375,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.5234375,0.72618437,-0.0004105917460937496,0.06628373,-6.220462890625005e-05,0.015281735,0.00144016165234375,0.026458267,-0.022463798103125,0.08502414,-1.0012927058593748,1.0091627,-0.11292553017343751,0.13593376
33,0.17108185999999997,0.60343945,-0.159201539390625,0.8820581,0.051299332397265626,0.35583892,0.11473308279296876,0.51687247,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.53125,0.72886896,-0.0007196941718749996,0.06376366,-0.0004188027890625003,0.01575044,0.0009611018867187499,0.025677798,-0.019681930028906253,0.08485792,-1.0007739027343752,1.0105476,-0.11530113292343751,0.13851587
34,0.195157103359375,0.59716296,-0.2736069593125,0.8834428,0.07006927938945312,0.35608208,0.19734518576171872,0.5292147,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.5546875,0.72886896,0.00047201285937499993,0.06839572,-0.0006364188382812501,0.016366916,0.0011233000195312501,0.029863594,-0.020467281200781253,0.086181335,-1.0018959042968751,1.0102671,-0.11417579706015626,0.14161506
35,0.1693245157421875,0.6065599,-0.3978954749375,0.88314545,0.11012540630351564,0.35661998,0.22861009255859374,0.5311979,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.55078125,0.72886896,-0.00045634553906249986,0.06712801,-0.00016078787734375013,0.015914809,0.00094863656640625,0.02991122,-0.0175886152359375,0.08383584,-1.001770970703125,1.0089247,-0.115947246321875,0.14592315
36,0.1131433758984375,0.6275929,-0.516200609703125,0.8853039,0.09944380763164062,0.35713091,0.200094260125,0.5450221,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.54296875,0.72886896,-0.0022466718671875,0.06676474,0.00012456047812499995,0.016871765,0.0012448729714843753,0.029350903,-0.015660285848828125,0.08093055,-1.00118541328125,1.0107641,-0.12062740325937499,0.14538653
37,0.0028973149609374943,0.63761985,-0.594903508140625,0.8732269,0.018128886928515626,0.35806832,0.237363994421875,0.55376846,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.546875,0.7234898,-0.0014518921796875003,0.060556907,-0.00014231908437500033,0.016799197,0.001447090921875,0.028844727,-0.014462947688281252,0.08089898,-1.001688000390625,1.0099496,-0.12122440343515625,0.146971
38,-0.08127264757812498,0.6414543,-0.654934126109375,0.8706893,-0.005468190063671878,0.34592944,0.2679321330351563,0.54994696,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.5703125,0.7234898,-0.00317042827734375,0.0606541,0.0002818905132812498,0.015835088,0.00218899607421875,0.025925139,-0.012866496789843751,0.074542455,-1.000667094140625,1.008618,-0.12452936193125001,0.15083522
39,-0.0999087826796875,0.6315162,-0.6767157360703124,0.87088466,0.02555633114726562,0.35940072,0.29595885803515626,0.5369405,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.59765625,0.72618437,-0.0034732911953124996,0.063289545,0.0005711850171874998,0.016067866,0.00237830915234375,0.026205162,-0.012384414322265624,0.074636444,-1.000073908984375,1.008345,-0.1278347971265625,0.15388353
40,-0.047144896234375004,0.64362156,-0.6795700845078125,0.86794627,0.061271593412890624,0.35922757,0.32160448647265627,0.5471593,0.0,0.16535945,0.0,0.0,0.0,0.0,0.0,0.0,0.62890625,0.7234898,-0.0032807600984375,0.065000705,0.00041514497812499994,0.016132241,0.00151775699609375,0.026622118,-0.01471233325,0.07674012,-1.00155686953125,1.0079752,-0.13107872036875,0.15859617
41,-0.024980328773437505,0.64406,-0.6382288745078125,0.86785525,0.06651376884257812,0.35810402,0.3535204665507813,0.5457245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.72886896,-0.0039658225984375,0.06825806,0.0012806533996093748,0.015764609,0.0031483018359375,0.02769106,-0.01559019061328125,0.076086186,-0.9996633507812501,1.0078816,-0.13477468557968753,0.1625236
42,0.037209195640624984,0.6663474,-0.533731140234375,0.8568792,0.06993094756523437,0.37143084,0.298307039765625,0.5432285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68359375,0.74477345,-0.00542221039140625,0.06755295,0.001265769907421875,0.0156332,0.002031618671875,0.0273428,-0.023031711703125,0.074617766,-0.99980592890625,1.0088931,-0.1400532726890625,0.16238591
43,0.0850685630390625,0.6550936,-0.5067096503124999,0.8563173,0.07031765994804688,0.41166222,0.2380576180078125,0.5646249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7109375,0.7421464,-0.0064915867234375,0.068194,0.0017394448761718748,0.015341886,0.0013781726953125003,0.027499732,-0.025479793906640624,0.07273129,-1.00057745078125,1.0090694,-0.14599943134140625,0.16380972
44,0.0785383958515625,0.6379037,-0.561832551015625,0.8582427,0.021441348440234362,0.41154876,0.267901116640625,0.5663836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69921875,0.73686415,-0.0024986568015625005,0.0709567,0.000877900149609375,0.016373936,0.0005669606679687502,0.029601006,-0.02632951836875,0.070379555,-1.000030520703125,1.0083832,-0.14644145973867187,0.1662406
45,0.0905754204609375,0.64408183,-0.5720915242968749,0.84451777,-0.027442701481640623,0.44511893,0.2614228544140625,0.5394659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73046875,0.73951,-0.0026217363679687505,0.07007025,0.0007549050324218748,0.0167176,0.0012886734570312502,0.029423822,-0.029048920564062504,0.069776535,-1.000253201953125,1.0089324,-0.14598035799257814,0.16713737
46,0.0907572423359375,0.6093523,-0.570926729765625,0.8647898,0.00872882283867188,0.4232023,0.2977306970117188,0.573703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75390625,0.7551904,-0.0030026532976562496,0.07016266,0.0004463553214843749,0.017003106,0.0003355409765625002,0.029440409,-0.02896928807578125,0.069858156,-0.9995026664062501,1.0080135,-0.14885520959414064,0.16887826
47,0.071537126125,0.5975508,-0.570926729765625,0.8799854,0.011582693932421876,0.40087518,0.2974974502539063,0.6079043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78125,0.7730823,-0.0027347387703125,0.067650095,0.00013089693476562485,0.016068447,0.0002491731835937501,0.029377535,-0.02949905420859375,0.06636894,-0.9975805429687501,1.0070122,-0.15160369916445313,0.16849299
48,0.041677653390625,0.60233366,-0.57365339265625,0.88271797,0.042026548933593755,0.37571597,0.22397701689453126,0.6349169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80859375,0.7930361,-0.0026960552117187503,0.065036565,1.1424755078125138e-05,0.016096164,-2.2585191796875136e-05,0.02789468,-0.028561115582812498,0.06391685,-0.997329726171875,1.0080103,-0.15452051146914064,0.16761604
49,0.013122572257812506,0.6228458,-0.57373324421875,0.8726293,0.047197342175781254,0.37643793,0.16155740875000002,0.66254425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359375,0.81009257,-0.0012910759500000006,0.06327079,-0.00018396844179687487,0.016270002,5.5271839453125034e-05,0.029424228,-0.0295109754265625,0.060799383,-0.996363657421875,1.0054497,-0.15770244617617188,0.16883391
50,-0.07160191524218751,0.6051757,-0.57591437703125,0.8877803,0.023879249264882812,0.37927005,0.124090257609375,0.6727192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80078125,0.8267973,-0.001804327590625,0.057318017,-0.00013328174023437517,0.01604228,-5.4211762109375146e-05,0.02389334,-0.027445316922265626,0.06264825,-0.9962387207031249,1.0053607,-0.1567173007269531,0.17261498
51,-0.126897520984375,0.5592747,-0.558288889921875,0.9100497,-0.050915429172617196,0.3798664,0.1463063589765625,0.7067184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83203125,0.8431711,-0.0035400570828124996,0.05738534,0.00020806722460937508,0.016530426,0.000290992194921875,0.024105612,-0.028894425000390623,0.06659633,-0.9976067597656251,1.0055894,-0.15445947705351562,0.17539878
52,-0.131885230359375,0.5692221,-0.5608240961718749,0.8967066,-0.047090077883554696,0.4325632,0.16820229527734376,0.70641804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84765625,0.836193,-0.0023838010671875,0.055545762,0.00017315036132812525,0.015587489,-0.00037724771015625,0.024811372,-0.0308628087828125,0.06961727,-0.9969873476562499,1.0049118,-0.15942239806914063,0.17674054
53,-0.09632770809374999,0.5802667,-0.5942522496875,0.89986145,-0.004397155852304685,0.48337364,0.17956933590234375,0.71645683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515625,0.85467464,-0.0022181521609375,0.055010684,0.000492441193359375,0.017035108,-0.0004313136175781249,0.02592146,-0.02966499375078125,0.07062786,-0.9971904730468749,1.0047706,-0.16047048609648437,0.17628689
54,-0.09391960102343752,0.58219904,-0.5985065684374999,0.8990355,-0.039110346711679685,0.51439613,0.15282739344140625,0.7372187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359375,0.8682777,-0.0020809033562500003,0.054198448,0.0001390532871093749,0.01738235,-0.0007627670511718746,0.025794094,-0.03159713810234375,0.08963594,-0.99727057890625,1.0041713,-0.16098165519804689,0.17948523
55,-0.08557857592187501,0.5806736,-0.571510321953125,0.89903545,-0.02879203444605469,0.51389676,0.05720609883203126,0.73549837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8046875,0.8838835,-0.0027161226097656248,0.050456833,0.0006159519472656249,0.018213734,0.0001341314214843752,0.025716709,-0.030486107351171878,0.088597246,-0.9951195609375001,1.0016812,-0.16295194680742187,0.18064564
56,-0.08424654389062503,0.5667659,-0.4529947840625,0.9018726,-0.021671990656992185,0.5320722,-0.013343303199218748,0.7558875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8046875,0.89921844,-0.0009490856988281249,0.04779658,0.0003143137347656251,0.017892973,0.00027327793320312496,0.025047356,-0.032561779351171875,0.085338175,-0.9977855609375,1.0006601,-0.1592216496980469,0.18130301
57,-0.1653831468203125,0.56871474,-0.42426504015625,0.9019602,-0.05119306151636719,0.5345464,-0.12737031413671876,0.7633517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76171875,0.91429615,0.0002535879339843751,0.041881215,-0.0007004774179687498,0.017916052,-0.0011269626996093748,0.023740228,-0.03368949949960937,0.08415936,-0.99381541171875,0.9990097,-0.16386413680742187,0.1810518
58,-0.183700733109375,0.55369407,-0.54926504015625,0.9044819,-0.030716638207773445,0.5265124,-0.10771844169140625,0.7397605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69921875,0.89486384,-0.00018283980039062505,0.040691555,-0.000977112390625,0.017936762,-0.001482244418359375,0.023809386,-0.031024933140234377,0.082666956,-0.99674557109375,0.99877864,-0.16172361508867186,0.1791945
59,-0.1565773020703125,0.57756644,-0.67426504015625,0.8888038,0.03447000737816406,0.51875675,-0.06641750145703124,0.757282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.9121575,0.0011485923519531254,0.04125303,-0.0011988578554687499,0.018169764,-0.001030415047265625,0.023838926,-0.02656221390234375,0.084640086,-0.993223651953125,0.9998343,-0.16441440797929685,0.17715447
60,-0.05370019152343751,0.5748371,-0.70157934015625,0.8913748,0.12265157568285158,0.51562244,-0.09902943204296875,0.7503465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7109375,0.9206825,-0.0005294830386718752,0.03433452,-0.0003695475195312499,0.017386902,0.0006029015152343752,0.021095589,-0.026134967311328125,0.085781135,-0.9928574332031249,0.9992025,-0.16600084513515626,0.18269363
61,0.015991291132812516,0.53378606,-0.604433924921875,0.91677177,0.19939642529222656,0.4725742,-0.12611068805859374,0.7460375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953125,0.92280143,-0.0011603294488281251,0.03352994,0.00049160167578125,0.016863953,-0.001012473465234375,0.020960094,-0.02920103000664063,0.085113145,-1.001188264453125,0.9994048,-0.169775011178125,0.18442203
62,0.0190960063671875,0.52766645,-0.507530041328125,0.9211158,0.14233431173753905,0.48223928,-0.12452375680859375,0.7195288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67578125,0.91429615,-0.0005547926753906255,0.03350884,0.000477783484375,0.01663265,-0.0021761684886718747,0.020750817,-0.021337031928515625,0.08500818,-1.0044131089843749,0.9993822,-0.1718015687953125,0.18447706
63,0.0697292976953125,0.5474695,-0.3864112249218751,0.91348726,0.07898957232347656,0.4825904,-0.10406033852734375,0.7018361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62890625,0.89704376,-0.0024416321207031254,0.0359512,-0.0009594712031250003,0.018511409,-0.0015730377269531249,0.023629017,-0.012855052983203127,0.0876849,-0.9914493375000001,0.9977419,-0.16926527133437502,0.19131415
64,0.1359640830078125,0.5508004,-0.3195659167578125,0.9107351,0.08936326490160157,0.4811687,-0.05487812251171876,0.66570765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.89704376,-0.00040847489414062496,0.043368284,-0.00253380739453125,0.019182405,-0.0010507851328125002,0.023860615,-0.017160892523046874,0.09114107,-0.98929641953125,1.0010561,-0.1658034343421875,0.19489644
