,Left Stick X Mean,Left Stick X RMS,Left Stick Y Mean,Left Stick Y RMS,Right Stick X Mean,Right Stick X RMS,Right Stick Y Mean,Right Stick Y RMS,Button South Mean,Button South RMS,Button West Mean,Button West RMS,L1 Mean,L1 RMS,R1 Mean,R1 RMS,R2 Mean,R2 RMS,Gyroscope X Mean,Gyroscope X RMS,Gyroscope Y Mean,Gyroscope Y RMS,Gyroscope Z Mean,Gyroscope Z RMS,Accelerometer X Mean,Accelerometer X RMS,Accelerometer Y Mean,Accelerometer Y RMS,Accelerometer Z Mean,Accelerometer Z RMS
13,-0.3711640576367188,0.7111648,0.5030810470898437,0.66194105,0.0797864668261719,0.5269153,0.10694413089257812,0.58704644,0.025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77734375,0.8454843,0.002367322703125,0.041631084,-0.000777019756640625,0.011301399,-0.0010179977162109374,0.011609097,-0.02661037423378906,0.075093344,-0.9935031039062501,0.9429072,-0.19268941824277344,0.23710002
14,-0.3407980958398438,0.71943474,0.5456809926757813,0.68259233,0.10747154618164062,0.53462887,0.06293241468164064,0.5894618,0.025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763671875,0.8637672,0.0008419780546875001,0.04171791,-0.000564406713671875,0.01131471,-0.0010282828607421873,0.011699785,-0.026366710530664063,0.07529615,-0.993757257421875,0.9585185,-0.1901664733169922,0.2398373
15,-0.2997655934960937,0.7256477,0.5591858495507813,0.70313126,0.13977796024414063,0.54262024,0.036730656419921875,0.59795064,0.029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748046875,0.881671,0.0015701290117187503,0.04193866,-0.00076501208828125,0.011328297,-0.0011122645951171875,0.01174735,-0.024946927835351563,0.07552906,-0.993139517578125,0.9754134,-0.18831372315488282,0.24158819
16,-0.25429471888671873,0.73143655,0.5965243954296875,0.7121358,0.17102796024414063,0.54319733,0.021668642357421875,0.6081013,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71875,0.8915839,0.0012217030312499997,0.042831246,-0.000643063465234375,0.011604704,-0.0010230563861328124,0.01203167,-0.024586438938867188,0.07625121,-0.9954722046875001,0.9918017,-0.18402290379941408,0.2437052
17,-0.22408188013671876,0.735761,0.6148902096875,0.7071228,0.19664490145507812,0.54654694,0.029852448998046874,0.6126656,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712890625,0.89486384,0.0007324760214843752,0.04212103,-0.00073760365859375,0.011594326,-0.0011276996654296875,0.012373172,-0.023620128776757815,0.075770386,-0.9952037416015624,0.99172753,-0.18418693528378904,0.24234547
18,-0.20679154747265627,0.7507376,0.6113623366015625,0.6872058,0.18905857899414064,0.5450448,0.03933826579492187,0.6245187,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697265625,0.89486384,0.000519423013671875,0.04213818,-0.00073523811171875,0.011488558,-0.0012467560287109374,0.012251274,-0.022273779089257813,0.07260822,-0.9942834447265624,0.9925548,-0.18315005317441407,0.23988405
19,-0.18814657473828122,0.76845163,0.55653282625,0.6712724,0.20390192879882812,0.55848056,0.02864165391992188,0.62382793,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689453125,0.89486384,8.88438320312498e-05,0.04154825,-0.00046824934804687497,0.011553474,-0.0009879161009765623,0.012408184,-0.02094912543691406,0.0704583,-0.9949197814453126,0.9928613,-0.18246912940488283,0.23740433
20,-0.18477372688671873,0.78851473,0.5105862354296875,0.67324746,0.22532219479492185,0.5826461,-0.02813471092382813,0.6272711,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689453125,0.8937718,-0.0007891657519531253,0.0414857,-0.00034092926015625013,0.0110658165,-0.0009600533392578125,0.0123854065,-0.020151615237695313,0.070496865,-0.9940853154296876,0.99252266,-0.18475699463925782,0.23683093
21,-0.18987613274609377,0.80438715,0.48493281880859374,0.6848243,0.2174568756542969,0.5949845,-0.052334070923828135,0.6331338,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689453125,0.8937718,-0.0006954145761718753,0.04103891,-0.0003257982308593749,0.011023525,-0.0009202919703125,0.012302507,-0.019215822245507812,0.06974954,-0.9937994517578125,0.99294204,-0.1861844067486328,0.23434179
22,-0.18931875462109377,0.81167793,0.48115598755859373,0.6843197,0.2243822488964844,0.5987572,-0.02927283473242187,0.62067056,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689453125,0.89267856,-9.94137363281249e-05,0.04000152,-0.0004139184814453125,0.010918039,-0.0009627569279296872,0.0121669825,-0.017819881475976563,0.06930095,-0.9938855220703124,0.9932044,-0.18656158506894532,0.23234369
23,-0.18488116848828123,0.8112669,0.48627010787109376,0.68543196,0.22055192393554687,0.5939887,-0.0033321022265625014,0.5949638,0.046875,0.15934436,0.0,0.0,0.0,0.0,0.0,0.0,0.6796875,0.87945294,0.00019434468750000017,0.040363587,-0.0006024356552734374,0.011235433,-0.0011930623947265626,0.012791282,-0.017109155647851565,0.06839987,-0.9945528578125,0.99274826,-0.18585348182675782,0.23159227
24,-0.22375852637890628,0.8112546,0.46795948234375,0.70026517,0.2036467440574219,0.5939471,0.018658487304687492,0.57691413,0.046875,0.15934436,0.0,0.0,0.0,0.0,0.0,0.0,0.6796875,0.87945294,-0.0007513275781249999,0.039602283,-0.0005469805087890625,0.011666361,-0.0011109519064453123,0.012673724,-0.015058994086523439,0.06975648,-0.99437118515625,0.99289286,-0.18633580297910157,0.23054421
25,-0.2778905642695313,0.80266434,0.4784257364453125,0.71285063,0.22982833055156252,0.61526185,-0.0025609076718750012,0.5820139,0.046875,0.15934436,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.87834185,-0.000956382541015625,0.03389063,-0.00038527997558593754,0.009595049,-0.001174816641015625,0.011723762,-0.014728784240625,0.06625144,-0.992154846875,0.99280566,-0.18974351965878905,0.22857489
26,-0.30444482921093746,0.7983505,0.46174725617187506,0.7235937,0.2320004160984375,0.6276561,0.012434136488281247,0.5776137,0.046875,0.15934436,0.0,0.0,0.0,0.0,0.0,0.0,0.685546875,0.88609046,0.0003867487285156248,0.03644699,-0.0007293910263671875,0.009721052,-0.0012035840218749998,0.011512349,-0.0135564802328125,0.0640141,-0.9936707126953125,0.99220735,-0.18824791990292972,0.22719093
