,Left Stick X,Left Stick Y,Right Stick X,Right Stick Y,Button South,Button West,L1,R1,R2,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
576,-1.0,0.06669273,1.0,-0.2086106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008178711,-1.042603,-0.1577148
577,-1.0,0.06669273,1.0,-0.2324234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005249023,-1.048706,-0.1430664
578,-1.0,0.06669273,1.0,-0.2562958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008178711,-1.112549,-0.1517334
579,-1.0,0.07454614,1.0,-0.2562958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447998,-1.119995,-0.1734619
580,-1.0,0.09026043,1.0,-0.2642672,0.0,0.0,0.0,0.0,0.0,-0.1096998,0.03298489,-0.01849153,0.09521484,-1.02771,-0.2409668
581,-1.0,0.09812176,1.0,-0.2642672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103516,-1.010254,-0.2607422
582,-1.0,0.1059862,1.0,-0.2642672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1080322,-1.025757,-0.2814941
583,-1.0,0.113854,1.0,-0.2642672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008301,-1.00415,-0.309082
584,-1.0,0.113854,1.0,-0.2642672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904541,-0.994873,-0.3128662
585,-1.0,0.113854,1.0,-0.2562958,0.0,0.0,0.0,0.0,1.0,-0.08696608,-0.01707026,-0.07820026,0.0949707,-1.019653,-0.3186035
586,-1.0,0.113854,1.0,-0.2562958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1077881,-1.006714,-0.3293457
587,-1.0,0.113854,1.0,-0.2562958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1090088,-0.9846191,-0.3433838
588,-1.0,0.113854,1.0,-0.2483314,0.0,0.0,0.0,0.0,1.0,-0.08621052,-0.02523844,-0.1099496,0.09069824,-0.9835205,-0.3597412
589,-1.0,0.09812176,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09643555,-0.9881592,-0.3731689
590,-1.0,0.08240198,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1123047,-0.9804688,-0.3883057
591,-1.0,0.02745281,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1414795,-0.9938965,-0.4256592
592,-1.0,-0.003921574,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1553955,-0.9880371,-0.4361572
593,-1.0,-0.08240198,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,-0.05123071,0.01124577,-0.0464825,0.1540527,-1.005249,-0.3793945
594,-1.0,-0.113854,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1807861,-1.02478,-0.3637695
595,-1.0,-0.1453634,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.210083,-1.047974,-0.3123779
596,-1.0,-0.1927661,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,-0.07721464,0.0242389,0.03323478,0.2026367,-1.071899,-0.2623291
597,-1.0,-0.2086106,1.0,-0.2403741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1894531,-1.036011,-0.2390137
598,-1.0,-0.2244794,1.0,-0.2483314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795654,-1.010986,-0.2416992
599,-1.0,-0.2403741,1.0,-0.2722459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856689,-0.9343262,-0.2835693
600,-1.0,-0.2483314,1.0,-0.2802319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777344,-0.8900146,-0.305542
601,-1.0,-0.2562958,1.0,-0.2962267,0.0,0.0,0.0,0.0,0.0,-0.0422341,0.01524426,0.06672488,0.1627197,-0.836792,-0.3642578
602,-1.0,-0.2562958,1.0,-0.2962267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092529,-0.8509521,-0.3674316
603,-1.0,-0.2562958,0.9798169,-0.2951256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03601074,-0.8693848,-0.3477783
604,-1.0,-0.2562958,0.8524981,-0.2893093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04663086,-0.8974609,-0.2789307
605,-1.0,-0.2562958,0.7529764,-0.2837851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07470703,-0.9257813,-0.2056885
606,-1.0,-0.2562958,0.5398158,-0.1940514,0.0,0.0,0.0,0.0,0.0,-0.06020728,0.01499415,0.002768151,-0.06530762,-1.037109,-0.1218262
607,-1.0,-0.2562958,0.4082397,-0.1273708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0534668,-1.084717,-0.1051025
608,-1.0,-0.2562958,0.2569291,-0.05801625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04223633,-1.093506,-0.1158447
609,-1.0,-0.2562958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006591797,-1.013184,-0.2806396
610,-1.0,-0.2562958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324463,-1.066162,-0.3359375
611,-1.0,-0.2562958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1055908,-1.102783,-0.3291016
612,-1.0,-0.2562958,-0.1578807,0.2439974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04516602,-1.141968,-0.3342285
613,-1.0,-0.2562958,-0.2445174,0.3985969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04650879,-1.112549,-0.3424072
614,-1.0,-0.2483314,-0.3987274,0.7177093,0.0,0.0,0.0,0.0,1.0,-0.1291804,-0.12226,-0.01914638,0.04614258,-1.049683,-0.4179688
615,-1.0,-0.2403741,-0.4647644,0.8553228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1171875,-0.9873047,-0.49646
616,-1.0,-0.2403741,-0.4872523,0.9546975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1292725,-0.9277344,-0.5302734
617,-1.0,-0.2403741,-0.4380252,0.8179055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06066895,-0.8325195,-0.4205322
618,-1.0,-0.2403741,-0.1987898,0.2844224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0859375,-0.894043,-0.4643555
619,-1.0,-0.2403741,0.1172079,-0.2262385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1724854,-0.9532471,-0.2503662
620,-1.0,-0.2403741,-0.05830484,0.06129483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2858887,-0.6013184,-0.9525146
621,-1.0,-0.2483314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08361816,-0.7402344,-0.663208
622,-1.0,-0.2882255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02474068,-0.1781829,-0.2386601,0.0916748,-0.6955566,-0.6881104
623,-0.998794,-0.3118764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07788086,-0.7210693,-0.5760498
624,-0.9916919,-0.3516358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07641602,-0.7860107,-0.4581299
625,-0.9753033,-0.3830139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05922288,-0.06596979,-0.209654,0.243042,-0.9382324,-0.4615479
626,-0.9667169,-0.3906326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3424072,-0.9047852,-0.4729004
627,-0.9671836,-0.3987165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3493652,-0.8981934,-0.4425049
628,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3029785,-0.9523926,-0.4116211
629,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2644043,-0.9492188,-0.3626709
630,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008246895,0.03148814,-0.169936,0.2357178,-0.9552002,-0.2716064
631,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2441406,-0.9763184,-0.2794189
632,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2270508,-1.002808,-0.2609863
633,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03344554,0.110255,-0.1300916,0.1916504,-1.058472,-0.2158203
634,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2363281,-1.055664,-0.2231445
635,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634277,-1.043701,-0.2103271
636,-0.9586299,-0.4063328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633057,-1.128906,-0.2163086
637,-0.9667169,-0.3906326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274292,-1.195801,-0.2474365
638,-0.9731143,-0.3427569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2881415,0.1766835,-0.1476944,0.2923584,-1.197998,-0.2436523
639,-0.9893057,-0.3034922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2718506,-1.124878,-0.2230225
640,-0.9878579,-0.2715626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2834473,-1.084229,-0.2564697
641,-1.0,-0.2086106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3533694,0.1545414,-0.1930615,0.2493896,-0.9387207,-0.2716064
642,-1.0,-0.1848525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.194458,-0.788208,-0.1435547
643,-1.0,-0.1611441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.159668,-0.8157959,-0.2532959
644,-1.0,-0.1374799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2062988,-0.7937012,-0.3913574
645,-1.0,-0.1296006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2753739,0.1544293,-0.3308485,0.2408447,-0.7017822,-0.5404053
646,-1.0,-0.113854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2506104,-0.6722412,-0.6998291
647,-1.0,-0.113854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2486572,-0.7315674,-0.5881348
648,-1.0,-0.1217254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3062744,-0.8083496,-0.4863281
649,-1.0,-0.1453634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3851318,-0.7648926,-0.454834
650,-1.0,-0.1769445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08970892,0.09520639,-0.3840741,0.4289551,-0.7049561,-0.3167725
651,-1.0,-0.1927661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4630127,-0.7426758,-0.2788086
652,-1.0,-0.2086106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4802246,-0.8322754,-0.272583
653,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009226355,0.1307836,-0.2795586,0.4400635,-0.8950195,-0.2409668
654,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4378662,-0.8741455,-0.2768555
655,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4647217,-0.8254395,-0.3231201
656,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007496566,0.1824165,-0.2221483,0.4226074,-0.7165527,-0.3560791
657,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4481201,-0.7470703,-0.4030762
658,-1.0,-0.2324234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686523,-0.7183838,-0.4311523
659,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529297,-0.7075195,-0.3859863
660,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365723,-0.706665,-0.3148193
661,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004997711,0.1736705,-0.05672402,0.2592773,-0.7305908,-0.3070068
662,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633057,-0.7246094,-0.2770996
663,-1.0,-0.2244794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872314,-0.7225342,-0.3106689
664,-1.0,-0.2165419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006920377,0.1247975,0.02099181,0.3464355,-0.7607422,-0.3428955
665,-1.0,-0.2086106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266602,-0.8758545,-0.2489014
666,-1.0,-0.1927661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2844238,-0.9788818,-0.2574463
667,-1.0,-0.1453634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117676,-0.8898926,-0.3432617
668,-1.0,-0.113854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320313,-0.7364502,-0.3254395
669,-1.0,-0.08240198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329834,-0.7351074,-0.3178711
670,-1.0,-0.01176485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3436279,-0.7285156,-0.3569336
671,-1.0,0.01960851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3375244,-0.7105713,-0.3481445
672,-1.0,0.05099206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333252,-0.6828613,-0.3706055
673,-1.0,0.1059862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3609619,-0.6884766,-0.4510498
674,-1.0,0.1296006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3574219,-0.678833,-0.4718018
675,-1.0,0.1532514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3703613,-0.6859131,-0.5093994
676,-1.0,0.1769445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3514404,-0.7816162,-0.5881348
677,-1.0,0.1848525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3413086,-0.7429199,-0.526001
678,-1.0,0.1927661,-0.02215969,-0.1349726,0.0,0.0,0.0,0.0,1.0,0.1434693,0.1437193,-0.05273873,0.4526367,-0.7108154,-0.4770508
679,-1.0,0.1927661,-0.04223543,-0.2731225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4865723,-0.7608643,-0.4716797
680,-1.0,0.1927661,-0.05501816,-0.411018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5177002,-0.7835693,-0.4265137
681,-1.0,0.1848525,-0.07054507,-0.7240152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4876709,-0.774292,-0.407959
682,-1.0,0.1769445,-0.07267726,-0.8530015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4360352,-0.7705078,-0.3829346
683,-0.9455633,0.09728017,-0.06669273,-1.0,0.0,0.0,0.0,0.0,0.0,0.2473867,0.2086544,-0.004248055,0.3179932,-0.84375,-0.2495117
684,-0.852508,0.03440616,-0.04314433,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733154,-0.8861084,-0.2418213
685,-0.7235743,-0.04823828,-0.01960851,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353516,-0.8548584,-0.3222656
686,-0.4298465,-0.2267694,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.1244531,0.2266647,0.04123447,0.2641602,-0.864502,-0.2449951
687,-0.2835561,-0.3161488,0.01176485,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317749,-0.9605713,-0.2783203
688,-0.1401484,-0.4008897,0.02745281,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282471,-0.9637451,-0.2363281
689,0.1108141,-0.5969664,0.08240198,-1.0,0.0,0.0,0.0,0.0,0.0,-0.01891403,0.1914469,0.1240945,0.3619385,-0.8132324,-0.1405029
690,0.241945,-0.6960572,0.113854,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3901367,-0.819458,-0.2427979
691,0.4039804,-0.7887236,0.1453634,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094238,-0.8291016,-0.3197021
692,0.7402433,-0.8842907,0.2324234,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293335,-0.9385986,-0.286377
693,0.810544,-0.7945727,0.2722459,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2490234,-0.973999,-0.3671875
694,0.9584652,-0.5448537,0.3524597,-1.0,0.0,0.0,0.0,0.0,0.0,-0.1421965,0.1149567,0.3571155,0.215332,-1.0802,-0.5466309
695,1.0,-0.4167845,0.4009901,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1734619,-1.136841,-0.5457764
696,1.0,-0.2962267,0.4580168,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07910156,-1.026001,-0.6289063
697,1.0,-0.1217254,0.5863066,-0.9612237,0.0,0.0,0.0,0.0,1.0,-0.1144068,0.1123309,0.4059597,-0.0111084,-0.9847412,-0.5703125
698,1.0,-0.06669273,0.657488,-0.9045442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0135498,-1.0448,-0.4743652
699,1.0,-0.01960851,0.7214118,-0.8569256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03320313,-1.186401,-0.3851318
700,1.0,0.035298,0.8289418,-0.69409,0.0,0.0,0.0,0.0,1.0,-0.1691725,0.1459332,0.5464997,0.1804199,-1.097656,-0.2806396
701,1.0,0.06669273,0.8751297,-0.6137788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2922363,-1.086426,-0.260376
702,1.0,0.09812176,0.9044961,-0.5332183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4237061,-0.8891602,-0.3469238
703,1.0,0.1690417,0.9426016,-0.4377773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4920654,-0.510498,-0.5124512
704,1.0,0.1927661,0.9505916,-0.4220469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4692383,-0.5771484,-0.5257568
705,1.0,0.2324234,0.9591129,-0.4144315,0.0,0.0,0.0,0.0,1.0,-0.188679,0.04898156,0.4323372,0.3424072,-0.553833,-0.5682373
706,1.0,0.2562958,0.9586299,-0.4063328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3101807,-0.5535889,-0.5554199
707,1.0,0.2642672,0.9676555,-0.4068103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3305664,-0.5881348,-0.5231934
708,1.0,0.2722459,0.9766853,-0.4072818,0.0,0.0,0.0,0.0,1.0,-0.03348466,0.05397528,0.3338471,0.3972168,-0.7211914,-0.3648682
709,1.0,0.2722459,0.9766853,-0.4072818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4139404,-0.7780762,-0.2731934
710,1.0,0.2722459,0.9857191,-0.4077473,0.0,0.0,0.0,0.0,1.0,0.07696475,0.04822791,0.2853693,0.5113525,-0.8839111,-0.2893066
711,1.0,0.2722459,0.9952164,-0.4163256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4785156,-0.8656006,-0.3631592
712,1.0,0.2722459,0.9971008,-0.448894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4639893,-0.9580078,-0.3682861
713,1.0,0.2962267,0.9757748,-0.5376719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.416626,-0.956543,-0.2935791
714,1.0,0.3042357,0.9517779,-0.5774385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4012451,-0.9593506,-0.2919922
715,1.0,0.3202776,0.9203799,-0.6335082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.392334,-0.9423828,-0.3251953
716,1.0,0.3524597,0.8407811,-0.7371777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458252,-0.9135742,-0.326416
717,1.0,0.3686016,0.7847294,-0.7926962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039551,-0.9693604,-0.3370361
718,1.0,0.4172379,0.4665636,-0.7673236,0.0,0.0,0.0,0.0,0.0,0.2885543,0.01383953,0.1370114,0.2055664,-1.158325,-0.1804199
719,1.0,0.4498426,0.2495466,-0.5895086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616211,-1.300293,-0.06298828
720,1.0,0.4743927,0.09216297,-0.3062189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016846,-1.370361,-0.02661133
721,1.0,0.5320019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969556,0.04198077,0.1999085,0.008789063,-1.213989,-0.2102051
722,1.0,0.5563178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03637695,-1.182251,-0.2022705
723,1.0,0.5806994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308105,-1.150269,-0.2489014
724,0.981203,0.6207611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05163574,-0.994751,-0.3382568
725,0.9562932,0.6441975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237793,-0.9903564,-0.355835
726,0.9250807,0.7008187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1695492,-0.03760071,0.1056511,0.2128906,-0.9029541,-0.3997803
727,0.9005606,0.7244509,0.0361891,0.008846224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896973,-0.880249,-0.3811035
728,0.8761782,0.7481521,0.1077839,0.04201746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19104,-0.8756104,-0.3765869
729,0.8444824,0.7884504,0.2455903,0.1646899,0.0,0.0,0.0,0.0,1.0,-0.1409355,-0.08745994,0.07496566,0.15979,-0.8859863,-0.3914795
730,0.8123925,0.8203964,0.2945702,0.2502263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1427002,-0.9206543,-0.3616943
731,0.772543,0.8606049,0.3411911,0.3411911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1757813,-0.9262695,-0.3631592
732,0.7008187,0.9250807,0.4289755,0.5316364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2486572,-0.6936035,-0.4580078
733,0.6604159,0.9485974,0.4782915,0.6214024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22229,-0.7740479,-0.4298096
734,0.6040648,0.980105,0.520266,0.7283723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1866455,-0.8306885,-0.3864746
735,0.4743927,1.0,0.6239545,0.9021508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1363525,-0.8737793,-0.2780762
736,0.4091095,1.0,0.6239545,0.9021508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1274414,-0.7294922,-0.4821777
737,0.2882255,1.0,0.62455,0.9109678,0.0,0.0,0.0,0.0,1.0,-0.001749199,-0.1526801,-0.1166966,0.3779297,-0.7994385,-0.5036621
738,0.2244794,1.0,0.6329178,0.9115608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3148193,-0.8565674,-0.5061035
739,0.1611441,1.0,0.6407002,0.9033475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2501221,-0.8571777,-0.4693604
740,0.035298,1.0,0.6743174,0.9057398,0.0,0.0,0.0,0.0,1.0,0.01224539,-0.1439458,-0.119455,0.3057861,-0.8483887,-0.4648438
741,-0.04314433,1.0,0.6899853,0.8894031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.336792,-0.8905029,-0.4799805
742,-0.1296006,1.0,0.7050672,0.8644044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3837891,-0.9060059,-0.4770508
743,-0.2882255,1.0,0.7682021,0.8000447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4158936,-0.8631592,-0.376709
744,-0.3524597,1.0,0.7994105,0.7596387,0.0,0.0,0.0,0.0,1.0,0.1421849,-0.08870938,-0.05072676,0.395874,-0.9112549,-0.3759766
745,-0.5448493,0.834913,0.9328762,0.5597257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.369751,-0.9534912,-0.3453369
746,-0.614353,0.770876,0.9710904,0.4637452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3497314,-1.044678,-0.3748779
747,-0.7689855,0.6980022,1.0,0.2562958,0.0,0.0,0.0,0.0,1.0,0.1701721,0.01074508,0.04572906,0.3188477,-1.02417,-0.3875732
748,-0.8531865,0.6706443,1.0,0.1611441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2700195,-1.059814,-0.3555908
749,-0.9292061,0.6340935,1.0,0.07454614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2889404,-1.037231,-0.3950195
750,-0.9831394,0.5134615,1.0,-0.1059862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777344,-0.9624023,-0.3460693
751,-0.9975828,0.4570599,1.0,-0.1532514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525879,-1.008423,-0.3282471
752,-1.0,0.3686016,1.0,-0.2086106,0.0,0.0,0.0,0.0,0.0,-0.03390985,-0.008535132,0.1169544,0.2056885,-0.9599609,-0.4211426
753,-1.0,0.3283107,1.0,-0.2324234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141113,-0.8770752,-0.4500732
754,-1.0,0.3042357,1.0,-0.2483314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120361,-0.8287354,-0.4868164
