,Left Stick X Mean,Left Stick X RMS,Left Stick Y Mean,Left Stick Y RMS,Right Stick X Mean,Right Stick X RMS,Right Stick Y Mean,Right Stick Y RMS,Button South Mean,Button South RMS,Button West Mean,Button West RMS,L1 Mean,L1 RMS,R1 Mean,R1 RMS,R2 Mean,R2 RMS,Gyroscope X Mean,Gyroscope X RMS,Gyroscope Y Mean,Gyroscope Y RMS,Gyroscope Z Mean,Gyroscope Z RMS,Accelerometer X Mean,Accelerometer X RMS,Accelerometer Y Mean,Accelerometer Y RMS,Accelerometer Z Mean,Accelerometer Z RMS
0,0.7792946128906251,0.6589555,0.7822938140625001,0.5035219,-0.16913642451171876,0.4366577,0.1409579925390625,0.11439625,0.140625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.6328125,0.36443448,0.0015654151640624998,0.016597675,0.0012615690175781249,0.011900824,-0.0013088611015624999,0.013403147,0.0073490140359375,0.038390048,-0.986202245703125,0.7129856,-0.22464370665234376,0.15479189
1,0.7860489894531251,0.6958556,0.777168548828125,0.5361501,-0.15694060537109378,0.4369162,0.1474510860546875,0.114433564,0.140625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.6328125,0.44194174,0.000922549296875,0.021510825,0.0018763425332031251,0.014214777,-0.0012876212578125,0.013835255,0.00825214366484375,0.05182616,-0.98796511796875,0.74935526,-0.22168302462109374,0.1753625
2,0.787265083203125,0.7307924,0.7736858874999999,0.567239,-0.15694060537109375,0.4372404,0.13449862700781248,0.11456632,0.140625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.6953125,0.5077524,0.00047733046875000017,0.02175504,0.0016641326933593747,0.01425431,-0.001020669265625,0.013940803,0.013985156801562499,0.053894978,-0.98695136875,0.78405356,-0.22685670700390625,0.18615115
3,0.7494910305859376,0.76413345,0.7536034476562499,0.5967103,-0.15960040771484377,0.44340965,0.1254977142734375,0.11962263,0.140625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.68359375,0.5659616,0.00013708968750000014,0.02211982,0.001050860154296875,0.014527397,-0.00011709305468749994,0.014330555,0.01268339135234375,0.053983193,-0.98620607109375,0.8246196,-0.22455119911328125,0.19501136
4,0.6284216258984376,0.7950372,0.736797019921875,0.6258818,-0.20753573072265624,0.4591845,0.1233897911015625,0.12138634,0.140625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.61871845,-0.0016710172734375,0.022123298,0.0005529959902343751,0.0145281665,-0.0005298142031250001,0.014384215,0.0100440977,0.05422305,-0.988989371875,0.8600005,-0.21899938301953126,0.20423046
5,0.5034582247265625,0.81388927,0.6964577904921874,0.6662026,-0.27003573072265624,0.46617597,0.1303848536796875,0.12564085,0.109375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6673174,-0.00192693141796875,0.022195527,-0.00019319300390625003,0.014541138,0.00013334399999999998,0.014551919,0.01073932625078125,0.054794848,-0.9865160171875,0.8966425,-0.22386121407421875,0.21143533
6,0.37937793644531254,0.81783795,0.6421879377578125,0.7115658,-0.3325357307226563,0.46620518,0.12704392346875,0.1262269,0.046875,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.7578125,0.71260965,-0.0016026073476562502,0.022834076,0.0002928870742187498,0.014556685,-0.00010725873828124999,0.014553142,0.009476661420312501,0.055004817,-0.9878421007812501,0.92932755,-0.22529506290234375,0.22071664
7,0.25763149894531256,0.8181095,0.5978162082265625,0.75420547,-0.3950357307226563,0.46864495,0.121709534875,0.25237614,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.78515625,0.7551904,-0.0028091844140624997,0.02463262,0.00010741003125000004,0.014632834,-0.00026833090625000007,0.014797774,0.010427951535546874,0.0563894,-0.9880600027343751,0.95614237,-0.22592782442578127,0.23173611
8,0.13817409503906256,0.82627994,0.5780605851796875,0.7942073,-0.4572506115820313,0.47322065,0.09936199503125001,0.35523754,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.83203125,0.79549515,-0.0033274194140625003,0.026317015,-0.0006151411406250002,0.014655465,-0.00047371440234374987,0.015011181,0.01406383470859375,0.056698278,-0.9818716015625,0.9885595,-0.23816108225781252,0.23762095
9,0.028105220039062517,0.8321022,0.5744447910390624,0.78836435,-0.4928407156835938,0.45212334,0.04287147883203127,0.3759515,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.77734375,0.79549515,-0.00320563859375,0.025731929,-0.0004184620781249999,0.01168117,0.00026549395703125004,0.01461437,0.01106023796640625,0.05833441,-0.985198011328125,0.9902267,-0.23280667816406247,0.2331713
10,-0.07501486785156247,0.833397,0.5817289000234375,0.78513104,-0.4986890145898437,0.45212334,-0.018748220894531265,0.37833834,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.76171875,0.833854,-0.0037900040234375,0.025014224,-0.0001084071562499999,0.012093927,0.0002645191914062503,0.015514606,0.0071964265628906236,0.05711984,-0.987640851953125,0.9890832,-0.2370529121484375,0.23761177
