,Left Stick X RMS,LeftStickY RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
47,0.46945697,0.95680267,0.4126822,0.48635158,0.0,0.0,0.0,0.0,0.0,0.5143463,0.37407446,0.44464552,0.26057962,1.0187854,0.17794977
48,0.494419,0.9534074,0.4810011,0.4662406,0.0,0.0,0.0,0.0,0.0,0.51651895,0.38949695,0.33960778,0.22881395,1.0342088,0.19387704
49,0.5626986,0.94177127,0.47590396,0.44219115,0.0,0.0,0.0,0.0,0.0,0.51845133,0.42028907,0.34518778,0.2757081,1.0053489,0.20249797
50,0.59018135,0.9397366,0.54921156,0.423465,0.0,0.0,0.0,0.0,0.0,0.5362442,0.54191846,0.34071705,0.27552772,0.993971,0.20888746
51,0.60768163,0.92099065,0.5703924,0.4500357,0.0,0.0,0.0,0.0,0.0,0.49843535,0.5551758,0.34485787,0.27986872,1.0025482,0.19737388
52,0.6355189,0.855291,0.6016837,0.5465294,0.0,0.0,0.0,0.0,0.0,0.26387778,0.50499505,0.35429132,0.23200268,0.98565966,0.22807671
53,0.6639937,0.7562522,0.581902,0.600597,0.0,0.0,0.0,0.0,0.0,0.2358732,0.44817752,0.32390055,0.21199667,0.9822762,0.22736663
54,0.6367364,0.66891026,0.5989608,0.6280473,0.0,0.0,0.0,0.0,0.0,0.20786454,0.44057152,0.28413698,0.20137104,0.9874656,0.23867626
55,0.647414,0.64542156,0.58059317,0.74066424,0.0,0.0,0.0,0.0,0.0,0.1782093,0.41648522,0.2477519,0.1338865,0.98716456,0.21241216
56,0.6938787,0.5227948,0.54888433,0.8252896,0.0,0.0,0.0,0.0,0.0,0.14916866,0.22458696,0.23310797,0.09790216,1.006352,0.20270862
57,0.673888,0.44702843,0.48741096,0.8568761,0.0,0.0,0.0,0.0,0.0,0.1351299,0.18000193,0.17316407,0.088882126,1.0000352,0.22444189
58,0.64759964,0.53994733,0.48881996,0.88781345,0.0,0.0,0.0,0.0,0.0,0.31168386,0.13185462,0.16573365,0.07015565,1.0349739,0.19752814
59,0.69591284,0.58660114,0.48994952,0.8513422,0.0,0.0,0.0,0.0,0.0,0.34596977,0.119678296,0.16137728,0.068982005,1.0458173,0.20774557
60,0.7259969,0.6962869,0.39154887,0.89082915,0.0,0.0,0.0,0.0,0.0,0.3642395,0.11866006,0.18009996,0.061372254,1.0633909,0.19722044
61,0.7733696,0.6562103,0.46145838,0.8647751,0.0,0.0,0.0,0.0,0.0,0.3952751,0.11512478,0.19965771,0.08607038,1.0827147,0.19425057
62,0.7442545,0.73412406,0.55815727,0.8275994,0.0,0.0,0.0,0.0,0.0,0.4333091,0.1142688,0.18617283,0.08957513,1.0921432,0.23559703
63,0.760833,0.7475808,0.5682793,0.81636816,0.0,0.0,0.0,0.0,0.0,0.4304847,0.11865739,0.19734018,0.09364944,1.067758,0.27187815
64,0.7579936,0.7166777,0.60696906,0.75172836,0.0,0.0,0.0,0.0,0.0,0.34361243,0.12279828,0.19193651,0.10537237,1.0392877,0.2795221
65,0.7497997,0.7284155,0.5999889,0.77877015,0.0,0.0,0.0,0.0,0.0,0.31825313,0.12581472,0.21456091,0.13735257,1.0336246,0.286744
66,0.78184736,0.70839465,0.682835,0.7325413,0.0,0.0,0.0,0.0,0.0,0.3698275,0.12340067,0.22747084,0.14047796,1.0380963,0.29463118
67,0.7622921,0.72071195,0.72346425,0.70117116,0.0,0.0,0.0,0.0,0.0,0.38445207,0.116614476,0.21617559,0.13761325,1.0366262,0.29208016
68,0.75727576,0.7198539,0.7341274,0.63839245,0.0,0.0,0.0,0.0,0.0,0.37058806,0.11691678,0.24841402,0.14945397,1.0344725,0.2832483
69,0.7545415,0.72340095,0.70232195,0.6557063,0.0,0.0,0.0,0.0,0.0,0.3495848,0.10899415,0.24764226,0.15780771,1.0528203,0.24647866
70,0.7493316,0.7924224,0.6955838,0.6558346,0.0,0.0,0.0,0.0,0.0,0.34805357,0.08947494,0.24410526,0.1689912,1.0569725,0.2184622
71,0.7552111,0.77831316,0.77068025,0.64127904,0.0,0.0,0.0,0.0,0.0,0.35039428,0.07815916,0.23320018,0.14119111,1.0643368,0.20553121
72,0.7317381,0.79031223,0.756743,0.59478587,0.0,0.0,0.0,0.0,0.0,0.30531424,0.18576299,0.35616243,0.14322865,1.0618688,0.19720775
73,0.716682,0.80725014,0.7422412,0.59979814,0.0,0.0,0.0,0.0,0.0,0.30742264,0.18919241,0.3593095,0.1682404,1.0128434,0.20170748
74,0.79519147,0.74172145,0.75353503,0.5693169,0.0,0.0,0.0,0.0,0.0,0.33084223,0.18693076,0.35495105,0.19441687,0.9860205,0.27315482
75,0.7326813,0.8073566,0.8167338,0.5807742,0.0,0.0,0.0,0.0,0.0,0.35572547,0.19614893,0.42473105,0.23495801,0.9437969,0.32454357
76,0.72535574,0.8153142,0.82454926,0.6102856,0.0,0.0,0.0,0.0,0.0,0.40934938,0.4138889,0.5234756,0.22883043,0.98916245,0.32304972
77,0.6581006,0.88939774,0.7864239,0.53813565,0.0,0.0,0.0,0.0,0.0,0.6950733,0.4295641,0.5357607,0.26769617,0.96154976,0.3353324
78,0.6553374,0.89916337,0.7824351,0.5895947,0.0,0.0,0.0,0.0,0.0,0.73396945,0.49310762,0.5836323,0.2833866,0.92835593,0.38084537
79,0.6660595,0.8923383,0.7488286,0.64112234,0.0,0.0,0.0,0.0,0.0,0.7119532,0.50037307,0.56591994,0.27258083,0.93455684,0.41737205
80,0.58460397,0.949137,0.6650958,0.65535,0.0,0.0,0.0,0.0,0.0,0.72018105,0.50375146,0.59482366,0.25909936,0.9628014,0.39841408
81,0.55033123,0.9585777,0.5571901,0.6562511,0.0,0.0,0.0,0.0,0.0,0.7287614,0.51164067,0.6164401,0.220838,1.0191511,0.35495228
82,0.55065113,0.95857775,0.5954332,0.6360525,0.0,0.0,0.0,0.0,0.0,0.71287185,0.39838013,0.5419125,0.2135177,0.9926371,0.35082597
83,0.5156706,0.9597119,0.55969626,0.7364957,0.0,0.0,0.0,0.0,0.0,0.48346424,0.35744938,0.5433728,0.17564084,1.0005565,0.35492998
84,0.4691066,0.95954955,0.50887585,0.77320087,0.0,0.0,0.0,0.0,0.0,0.5606297,0.24579285,0.4442351,0.12673144,1.0488107,0.33314812
85,0.4052936,0.9770501,0.5041645,0.74402726,0.0,0.0,0.0,0.0,0.0,0.65406114,0.1793311,0.45169142,0.122704424,1.1011037,0.28621438
86,0.31930444,0.99596477,0.46251494,0.7527145,0.0,0.0,0.0,0.0,0.0,0.6607861,0.2180975,0.46223477,0.10170747,1.0640789,0.29933113
87,0.33498746,0.99596477,0.48429048,0.8518023,0.0,0.0,0.0,0.0,0.0,0.6921138,0.23143746,0.3973146,0.22405323,1.1047201,0.28762093
88,0.4056077,0.958536,0.49145764,0.8474053,0.0,0.0,0.0,0.0,0.0,0.82192653,0.24179493,0.37231737,0.27537987,1.0709673,0.34709558
89,0.48946732,0.89620346,0.53038,0.8164159,0.0,0.0,0.0,0.0,0.0,0.8955704,0.38548175,0.38807023,0.28603798,1.0097554,0.39857587
90,0.627057,0.8252578,0.54165184,0.82392645,0.0,0.0,0.0,0.0,0.0,0.82975084,0.4214671,0.374382,0.29805204,1.0059249,0.3869787
91,0.704691,0.7525447,0.625407,0.7997751,0.0,0.0,0.0,0.0,0.0,0.8119596,0.43847987,0.34290302,0.31175405,0.95072603,0.39853305
92,0.7170932,0.74298406,0.6048169,0.7738686,0.0,0.0,0.0,0.0,0.0,0.77527416,0.4698105,0.38480633,0.3146753,0.94385463,0.42242977
93,0.80500764,0.62747735,0.6619694,0.66755223,0.0,0.0,0.0,0.0,0.0,0.7585323,0.46597067,0.3744742,0.28727895,0.91891825,0.44009686
94,0.8008725,0.601897,0.67734003,0.6086538,0.0,0.0,0.0,0.0,0.0,0.5973838,0.49046415,0.49468952,0.26877105,0.91812027,0.4315669
95,0.7749829,0.68077236,0.7164341,0.53943366,0.0,0.0,0.0,0.0,0.0,0.492998,0.46596923,0.50143224,0.2495269,0.98070675,0.38386357
96,0.75539756,0.72352314,0.73188406,0.37683868,0.0,0.0,0.0,0.0,0.0,0.39492264,0.38614067,0.52623606,0.2383764,0.99040556,0.37707993
97,0.75080764,0.754158,0.73730946,0.24115072,0.0,0.0,0.0,0.0,0.0,0.42381766,0.37502155,0.5261495,0.21835898,0.9552701,0.40143356
98,0.75873315,0.7559157,0.70101535,0.23383631,0.0,0.0,0.0,0.0,0.0,0.44914597,0.3107733,0.47549963,0.20864385,1.0317756,0.3494659
99,0.67843497,0.80776167,0.7654256,0.24346253,0.0,0.0,0.0,0.0,0.0,0.458515,0.29369497,0.4781233,0.17898606,1.0198315,0.30771893
100,0.71783143,0.7999256,0.7015229,0.31758657,0.0,0.0,0.0,0.0,0.0,0.45207962,0.23271239,0.39999065,0.10395779,1.045938,0.29332244
101,0.71011305,0.80010706,0.6668,0.430015,0.0,0.0,0.0,0.0,0.0,0.48601517,0.11811318,0.32398814,0.088457555,1.057963,0.2718675
102,0.7072304,0.7909676,0.74198276,0.4528469,0.0,0.0,0.0,0.0,0.0,0.5093098,0.11073894,0.27763388,0.12731938,1.0608807,0.2951917
103,0.6324881,0.8442891,0.69165695,0.5733512,0.0,0.0,0.0,0.0,0.0,0.47008172,0.14585495,0.28064132,0.14912799,1.0562202,0.26843953
104,0.66205007,0.81369853,0.7173662,0.6407524,0.0,0.0,0.0,0.0,0.0,0.3571505,0.15519895,0.2682267,0.18349622,1.041104,0.2761904
105,0.76345176,0.75609004,0.70433336,0.70993906,0.0,0.0,0.0,0.0,0.0,0.33562985,0.23209828,0.3547794,0.2024332,1.0251583,0.28446275
106,0.7060002,0.82003975,0.75093377,0.69093674,0.0,0.0,0.0,0.0,0.0,0.36366016,0.25360003,0.3584325,0.19673477,0.9932977,0.27864888
107,0.76635045,0.7673385,0.7740277,0.66771317,0.0,0.0,0.0,0.0,0.0,0.38363254,0.26829794,0.3896577,0.20705646,1.006369,0.2822608
108,0.7158948,0.80222225,0.7775746,0.6389489,0.0,0.0,0.0,0.0,0.0,0.3293858,0.28279004,0.4224912,0.1950496,1.0407828,0.25012988
109,0.714304,0.78018373,0.79267126,0.6053064,0.0,0.0,0.0,0.0,0.0,0.32425302,0.26294512,0.4244397,0.1876621,1.0556529,0.23586188
110,0.69807917,0.79659104,0.795061,0.58711237,0.0,0.0,0.0,0.0,0.0,0.33385536,0.28647992,0.4402533,0.17053677,1.0920124,0.25482944
111,0.6414249,0.8507151,0.73503333,0.5448342,0.0,0.0,0.0,0.0,0.0,0.50540787,0.28304005,0.3774765,0.13566773,1.0775492,0.28058794
112,0.5975416,0.8759804,0.6729275,0.6282616,0.0,0.0,0.0,0.0,0.0,0.5559724,0.24037647,0.37419462,0.15589373,1.1184229,0.27340582
113,0.5989445,0.8978749,0.62624115,0.5980491,0.0,0.0,0.0,0.0,0.0,0.5249025,0.23820823,0.34969312,0.14517412,1.0785568,0.27017784
114,0.69251823,0.83654684,0.6183262,0.59577644,0.0,0.0,0.0,0.0,0.0,0.5547761,0.2211302,0.33329555,0.14819421,1.0989857,0.26875806
115,0.7781565,0.77615744,0.6097468,0.5634665,0.0,0.0,0.0,0.0,0.0,0.5898112,0.23010267,0.3292686,0.14356884,1.0962414,0.28201693
116,0.7686182,0.71943,0.6049446,0.5865595,0.0,0.0,0.0,0.0,0.0,0.6654382,0.20657521,0.30890223,0.12467356,1.1051366,0.26005945
117,0.80879724,0.6348075,0.62900275,0.69937587,0.0,0.0,0.0,0.0,0.0,0.63400173,0.16719143,0.29734865,0.13180645,1.1046625,0.22856933
118,0.7997477,0.56068146,0.6476369,0.69069314,0.0,0.0,0.0,0.0,0.0,0.5357931,0.14192717,0.29394338,0.12468468,1.0494792,0.22889751
119,0.7407069,0.60113525,0.6825047,0.7095544,0.0,0.0,0.0,0.0,0.0,0.54486936,0.14065045,0.24734409,0.122989364,1.0641739,0.22816029
120,0.6416868,0.68008715,0.66183794,0.70969796,0.0,0.0,0.0,0.0,0.0,0.73840135,0.116130516,0.20239574,0.13213125,1.067415,0.21540105
121,0.5030812,0.7721244,0.60807073,0.7783102,0.0,0.0,0.0,0.0,0.0,0.88919437,0.11486871,0.17841738,0.13693132,1.0105308,0.24485198
122,0.5489707,0.8131249,0.6361807,0.8052752,0.0,0.0,0.0,0.0,0.0,0.8867274,0.11211325,0.16684528,0.15798056,1.0752205,0.22537933
123,0.4280636,0.89314914,0.6791977,0.7141418,0.0,0.0,0.0,0.0,0.0,0.90711063,0.11926877,0.23928177,0.16725421,1.0551959,0.22716258
124,0.49074817,0.9415916,0.72871834,0.66014814,0.0,0.0,0.0,0.0,0.0,0.92064965,0.18000431,0.4406524,0.3116138,1.0553365,0.26921788
125,0.5676242,0.9038877,0.6974068,0.6820838,0.0,0.0,0.0,0.0,0.0,1.1034893,0.448317,0.5544458,0.31456277,1.026534,0.29364562
126,0.5883693,0.9011664,0.6945386,0.77982956,0.0,0.0,0.0,0.0,0.0,1.0380621,0.45571503,0.57824004,0.31316066,1.0008134,0.29623067
127,0.6737879,0.8553362,0.6800432,0.73118633,0.0,0.0,0.0,0.0,0.0,0.93536603,0.48945644,0.6617737,0.3119112,1.0704793,0.26882347
128,0.6358564,0.8865822,0.73695993,0.65697515,0.0,0.0,0.0,0.0,0.0,0.81671697,0.4964933,0.6784547,0.3278001,0.98878515,0.36242953
129,0.68958336,0.8565009,0.7107129,0.705393,0.0,0.0,0.0,0.0,0.0,0.9714206,0.5003877,0.67929405,0.32125828,0.91342723,0.4137717
130,0.6610035,0.8599143,0.6012322,0.75703675,0.0,0.0,0.0,0.0,0.0,0.989427,0.48961234,0.5610664,0.21522792,1.0531316,0.38632628
131,0.6540533,0.8318952,0.5878228,0.6578786,0.0,0.0,0.0,0.0,0.0,0.92440003,0.29555357,0.5179108,0.17288424,1.0864303,0.36812854
132,0.6766985,0.801799,0.64310944,0.5885187,0.0,0.0,0.0,0.0,0.0,0.83854145,0.3019884,0.5023336,0.210785,0.96634436,0.39783645
133,0.6738137,0.8088299,0.69032985,0.58901954,0.0,0.0,0.0,0.0,0.0,0.82471174,0.36225083,0.4548632,0.3294262,0.93762213,0.42767036
134,0.73790586,0.7706311,0.675161,0.5980095,0.0,0.0,0.0,0.0,0.0,0.78788406,0.46210968,0.5217011,0.33824548,0.9756159,0.37614465
135,0.71630156,0.79552794,0.67872304,0.5714551,0.0,0.0,0.0,0.0,0.0,0.6781856,0.48627713,0.5243632,0.3335297,1.0570594,0.29553834
136,0.75660133,0.76166916,0.6965814,0.5805285,0.0,0.0,0.0,0.0,0.0,0.68678504,0.5085293,0.6508164,0.33756417,0.94986653,0.33444706
137,0.7820793,0.80481476,0.70158464,0.6731515,0.0,0.0,0.0,0.0,0.0,0.8790335,0.5255693,0.6707784,0.3455307,1.0252035,0.35353857
138,0.7240695,0.8413694,0.6362522,0.6113735,0.0,0.0,0.0,0.0,0.0,1.1149802,0.50884515,0.64882535,0.329879,1.0550495,0.36022663
139,0.70215154,0.8567589,0.6153585,0.6147767,0.0,0.0,0.0,0.0,0.0,1.1561812,0.55227804,0.74578047,0.27198058,1.0478531,0.3486262
140,0.6461406,0.8800071,0.5415916,0.62321055,0.0,0.0,0.0,0.0,0.0,1.1690819,0.46588355,0.7326001,0.21519837,1.1046933,0.38695237
141,0.6364951,0.8892858,0.47830153,0.6769588,0.0,0.0,0.0,0.0,0.0,1.1908654,0.44603926,0.74410796,0.20748499,1.118615,0.3856259
142,0.55543065,0.92218626,0.5124222,0.58483726,0.0,0.0,0.0,0.0,0.0,1.235321,0.42950287,0.6983471,0.20899145,1.2304858,0.40656528
143,0.46949157,0.926111,0.50956887,0.5468997,0.0,0.0,0.0,0.0,0.0,1.3155993,0.40033823,0.68907946,0.18984827,1.3187803,0.48328906
144,0.49052057,0.9004763,0.5532611,0.5676226,0.0,0.0,0.0,0.0,0.0,1.1455246,0.45937002,0.74047446,0.23530173,1.2610248,0.48919752
145,0.54979086,0.87794596,0.57554716,0.6017674,0.0,0.0,0.0,0.0,0.0,1.1395537,0.38863778,0.6772171,0.2856744,1.3601438,0.4622316
146,0.5190695,0.880754,0.6367621,0.60583365,0.0,0.0,0.0,0.0,0.0,1.1753,0.41150868,0.75009876,0.30004987,1.3904297,0.4689003
147,0.5603183,0.8224866,0.65453726,0.6372757,0.0,0.0,0.0,0.0,0.0,1.4322325,0.42320585,0.7460301,0.32217503,1.4036956,0.47842252
148,0.6076378,0.7641151,0.60661054,0.6597384,0.0,0.0,0.0,0.0,0.0,1.4660869,0.4429762,0.73708624,0.34408322,1.4069275,0.4904842
149,0.6558461,0.7431566,0.68670815,0.5702313,0.0,0.0,0.0,0.0,0.0,1.1933887,0.44581413,0.7587105,0.34791753,1.4436462,0.45616415
150,0.7107613,0.74826044,0.74514204,0.60404533,0.0,0.0,0.0,0.0,0.0,1.1604087,0.41175205,0.71179247,0.34199527,1.4081869,0.3688988
151,0.733353,0.72245723,0.7286987,0.5849746,0.0,0.0,0.0,0.0,0.0,1.1850232,0.37900457,0.7154105,0.27319178,1.4464667,0.39574483
152,0.76126325,0.69536597,0.64585674,0.6367556,0.0,0.0,0.0,0.0,0.0,1.1858454,0.31052145,0.6091459,0.26572287,1.508575,0.38414666
153,0.72751987,0.73120624,0.62972695,0.60932183,0.0,0.0,0.0,0.0,0.0,1.0336235,0.26466715,0.582544,0.24247767,1.4005058,0.39237812
154,0.7248926,0.6953841,0.6062074,0.5323176,0.0,0.0,0.0,0.0,0.0,0.7330995,0.18808061,0.54946166,0.23177718,1.3734597,0.3611719
155,0.7581379,0.6528684,0.5298435,0.50258946,0.0,0.0,0.0,0.0,0.0,0.78502154,0.15685312,0.49984807,0.22501,1.433246,0.40025115
156,0.7097914,0.61102754,0.46643388,0.5201967,0.0,0.0,0.0,0.0,0.0,0.76077276,0.16455716,0.4985724,0.23677064,1.4326967,0.4202573
157,0.6819361,0.64326483,0.42157608,0.50550336,0.0,0.0,0.0,0.0,0.0,0.71833277,0.15961759,0.49520427,0.24232535,1.4004766,0.40570715
158,0.7086275,0.57873636,0.38254467,0.47654963,0.0,0.0,0.0,0.0,0.0,0.6437607,0.14337084,0.41930196,0.23370269,1.3302585,0.38716492
159,0.7193451,0.579259,0.48415422,0.41977298,0.0,0.0,0.0,0.0,0.0,0.58426875,0.14474113,0.36585033,0.20044832,1.2679265,0.358589
160,0.73589474,0.67489487,0.4923725,0.47610158,0.0,0.0,0.0,0.0,0.0,0.5111046,0.25088337,0.4739401,0.17338187,1.1709648,0.33681163
161,0.70455164,0.7346163,0.5676074,0.55179816,0.0,0.0,0.0,0.0,0.0,0.42060181,0.3521748,0.51231503,0.22179803,1.0530152,0.28817976
162,0.7312499,0.8076142,0.60795325,0.5779879,0.0,0.0,0.0,0.0,0.0,0.36782035,0.40658182,0.6182631,0.23306836,1.051551,0.24433802
163,0.77646095,0.74818456,0.61707556,0.55449283,0.0,0.0,0.0,0.0,0.0,0.36487642,0.42287123,0.62596166,0.23469983,1.0148497,0.21954529
164,0.7418132,0.762151,0.66740835,0.5315368,0.0,0.0,0.0,0.0,0.0,0.37980393,0.4284026,0.6332597,0.24515587,1.0204763,0.20018177
165,0.77456754,0.7329775,0.60873723,0.5808804,0.0,0.0,0.0,0.0,0.0,0.35159472,0.4359839,0.6641233,0.26137727,1.007425,0.18192479
