,Left Stick X RMS,Left Stick Y RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
16,0.81135064,0.67500335,0.37735668,0.38860148,0.26882267,0.0,0.0,0.0,0.80039054,0.065425046,0.027201781,0.04367882,0.11538158,1.021064,0.21102165
17,0.81005436,0.67655116,0.37815407,0.39590397,0.26882267,0.0,0.0,0.0,0.80039054,0.065486655,0.027828373,0.043900944,0.11513048,1.02035,0.21744817
18,0.8084146,0.67865986,0.38854858,0.36718088,0.26882267,0.0,0.0,0.0,0.8088862,0.070780136,0.027836233,0.043758262,0.11708239,1.0162909,0.2199127
19,0.8040409,0.68446314,0.381765,0.32462937,0.26882267,0.0,0.0,0.0,0.8112972,0.07085436,0.027358396,0.043592166,0.11774249,1.0160297,0.21961278
20,0.8069082,0.68296194,0.33861464,0.3184712,0.26882267,0.0,0.0,0.0,0.7918037,0.07046271,0.027390044,0.043698892,0.116161555,1.0174587,0.21917224
21,0.80223733,0.69051975,0.29276645,0.3070691,0.26882267,0.0,0.0,0.0,0.7730823,0.07176597,0.0271654,0.045576908,0.11614098,1.0197287,0.2159452
22,0.7892984,0.7067417,0.29200938,0.31546253,0.26882267,0.0,0.0,0.0,0.7730823,0.0731344,0.027127754,0.047325477,0.12356766,1.0163926,0.21934961
23,0.80207556,0.7110846,0.31001982,0.3472777,0.26882267,0.0,0.0,0.0,0.7538961,0.07205547,0.027315171,0.049519636,0.1253203,1.0187181,0.22245383
24,0.7949491,0.7231946,0.3262051,0.3671693,0.26882267,0.0,0.0,0.0,0.7538961,0.08129535,0.027214963,0.049573466,0.1256047,1.0227656,0.22340912
25,0.7776567,0.7414941,0.30784395,0.4004445,0.26882267,0.0,0.0,0.0,0.7680129,0.08583714,0.027509885,0.049335517,0.12859215,1.0156978,0.22468796
26,0.78420115,0.7357336,0.2961707,0.40489504,0.26882267,0.0,0.0,0.0,0.7473913,0.089306906,0.02760487,0.049149126,0.12688051,1.0296992,0.22667152
27,0.7972646,0.7211617,0.30327907,0.43489555,0.26882267,0.0,0.0,0.0,0.75259966,0.08929552,0.02775594,0.049470317,0.13104182,1.0224466,0.23195677
28,0.7936867,0.72062933,0.33171335,0.44004786,0.26882267,0.0,0.0,0.0,0.75,0.09094285,0.029032795,0.051616076,0.14468478,1.009215,0.22773312
29,0.77584285,0.7388908,0.35760534,0.4438971,0.26882267,0.0,0.0,0.0,0.73951,0.09311962,0.028458139,0.051670544,0.15878978,1.0380373,0.226135
