,Left Stick X Mean,Left Stick X Var,Left Stick X RMS,LeftStickY Mean,LeftStickY Var,LeftStickY RMS,Right Stick X Mean,Right Stick X Var,Right Stick X RMS,Right Stick Y Mean,Right Stick Y Var,Right Stick Y RMS,Button South Mean,Button South Var,Button South RMS,Button West Mean,Button West Var,Button West RMS,L1 Mean,L1 Var,L1 RMS,R1 Mean,R1 Var,R1 RMS,R2 Mean,R2 Var,R2 RMS,Gyroscope X Mean,Gyroscope X Var,Gyroscope X RMS,Gyroscope Y Mean,Gyroscope Y Var,Gyroscope Y RMS,Gyroscope Z Mean,Gyroscope Z Var,Gyroscope Z RMS,Accelerometer X Mean,Accelerometer X Var,Accelerometer X RMS,Accelerometer Y Mean,Accelerometer Y Var,Accelerometer Y RMS,Accelerometer Z Mean,Accelerometer Z Var,Accelerometer Z RMS
332,0.27078423060156254,0.641104763555175,0.8256829,0.54024269271875,0.14421675683974164,0.692188,-0.053132634804687495,0.1644575043981623,0.46426594,-0.00798876393359375,0.0036527767271538397,0.11127755,0.05078125,0.0482025146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421875,0.243896484375,0.6643841,-9.502676835937505e-05,0.0008718593134935922,0.033113725,-0.00031655442304687507,0.0006023913500714517,0.022468403,0.0002312887812500002,0.0007075830538344134,0.028295234,0.15728950515234374,0.004418513185327608,0.17345169,-0.951732628125,0.010065380032931082,0.9603995,-0.2814092662578125,0.018618175535016226,0.30146185
333,0.20789930685156252,0.6100419314402761,0.8460877,0.46859569740624996,0.27765351840302704,0.6711239,-0.053132634804687495,0.1644575043981623,0.4642637,-0.00798876393359375,0.0036527767271538397,0.111277424,0.05078125,0.0482025146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4296875,0.24505615234375,0.6584784,0.0003649735050781251,0.0008966905007133266,0.03123232,-0.0006498049699218752,0.0005957727582297506,0.022781635,0.00027897610937500033,0.0007061849590277984,0.019939939,0.15608787683203124,0.004507506961836681,0.1728264,-0.951707358984375,0.011441663801903904,0.9619162,-0.283580782328125,0.019384446458546763,0.30064106
334,0.15670774942968752,0.5683070447697266,0.8443509,0.39688604076562506,0.4008255950582051,0.6711239,-0.07292752796874999,0.14032832369910064,0.47987506,-0.0071633181953125,0.004034540142080074,0.09556331,0.05078125,0.0482025146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42578125,0.2444915771484375,0.63737744,0.00011964819257812514,0.0008442325988992016,0.03182003,-0.0004464563078124999,0.0005974970415702969,0.02336745,-0.00012463944531249961,0.0006041440532597089,0.021288255,0.1546111123046875,0.0042312297923944465,0.17515194,-0.9511542234375,0.011534438179703902,0.96099365,-0.28364610849999994,0.01950747069115827,0.30197087
335,0.1127128509921875,0.5260299377015022,0.8561718,0.310660123578125,0.5130161750410805,0.66221756,-0.03249892410156249,0.1881423863411756,0.48529905,-0.00948760332421875,0.004124513951704789,0.09189967,0.05078125,0.0482025146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41796875,0.2432708740234375,0.6218671,0.001358519704296875,0.0008279594470043225,0.030586042,-0.0007518586046875002,0.0005746892547426047,0.023250839,-0.00035254332812499986,0.0006119376835149787,0.022884404,0.15536213066406251,0.003850217088763539,0.17602119,-0.9533534007812501,0.0114258999391775,0.9602674,-0.28113222369531254,0.01918899983512449,0.3029165
336,0.145895979609375,0.5407206483576704,0.8752041,0.22947054349999998,0.5354950784026892,0.6322103,-0.03249892410156249,0.1881423863411756,0.48317587,-0.00948760332421875,0.004124513951704789,0.09065743,0.08984375,0.0817718505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.2412109375,0.63737744,0.0008688188839843752,0.000965952190868154,0.02978474,-0.0007644688390625002,0.0005785750741636353,0.022533035,-0.0001793040468749999,0.0006282902872323656,0.022663055,0.1556401265703125,0.0038698336866758365,0.17568152,-0.9545087769531251,0.010938569255720131,0.96167,-0.2812557239960938,0.01847916617013677,0.30186394
337,0.22755541750000005,0.5193959252834301,0.8754066,0.13463965584374998,0.5512814654592191,0.6268435,-0.03249892410156249,0.1881423863411756,0.47935256,-0.00948760332421875,0.004124513951704789,0.08635836,0.125,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42578125,0.2444915771484375,0.649519,0.000643394790234375,0.0009565396892545338,0.027991848,-0.000385470008984375,0.0005888543985042623,0.023002177,0.0002511397382812502,0.0006759512809843475,0.023659766,0.15708446606249998,0.004224805212367533,0.17578343,-0.954858296484375,0.011616605333073775,0.96019757,-0.27996874157421875,0.017900625248527945,0.30599245
338,0.2829252646875,0.44737151431973204,0.85898656,0.027171883187499968,0.5983591084983334,0.63656944,-0.03249892410156249,0.18814238634117558,0.44159037,-0.00948760332421875,0.004124513951704789,0.071217634,0.14453125,0.1236419677734375,0.0,0.04296875,0.0411224365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40234375,0.2404632568359375,0.6643841,0.000763689502734375,0.0009675662623504029,0.028978636,0.00010608083437499985,0.0005368759139205218,0.024263699,0.00017913061718750033,0.000682332044635718,0.02453314,0.15906667739062502,0.004370960826089414,0.1731247,-0.9544787390625,0.011059418852415272,0.95536816,-0.28123379083203126,0.01607344389547743,0.31061137
339,0.27537162802343745,0.413658356565792,0.85747486,-0.08464065314062497,0.6138401845549322,0.6370786,-0.03249892410156249,0.18814238634117558,0.4089995,-0.00948760332421875,0.00412451395170479,0.0609639,0.14453125,0.1236419677734375,0.0,0.04296875,0.0411224365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40234375,0.2404632568359375,0.65550554,6.75453152343753e-05,0.0009459086925363914,0.028842203,5.169130312500001e-05,0.0004756723128116287,0.02451024,0.0008509951484375004,0.0006435992005501599,0.024937497,0.1607799521953125,0.0041708836182233755,0.17236598,-0.9526157332031249,0.010751046118897843,0.9573516,-0.2815742521640625,0.014858966911728588,0.3116752
340,0.2133237488046875,0.38243042473289757,0.8452389,-0.17964147032812505,0.6342374711250128,0.6603627,-0.03249892410156249,0.18814238634117558,0.4089995,-0.00948760332421875,0.004124513951704791,0.0609639,0.14453125,0.1236419677734375,0.22534695,0.04296875,0.0411224365234375,0.0,0.046875,0.044677734375,0.0,0.0,0.0,0.0,0.375,0.234375,0.649519,0.0013238311746093753,0.0008712010621404075,0.029527416,-0.0012086473726562502,0.00039563272068347116,0.024545703,0.0009785012031250004,0.0006343473296277693,0.02660144,0.15998792590625,0.004058826593007342,0.1707586,-0.953360551171875,0.010102171750457967,0.9570059,-0.2826089894296875,0.012724419562438395,0.31274486
341,0.16357482858593753,0.3585681488842731,0.8082475,-0.28541377384375,0.6143958965098901,0.70514923,-0.0330509765234375,0.18812742695289567,0.4089995,-0.00888881000390625,0.004160369757648178,0.0609639,0.14453125,0.1236419677734375,0.22534695,0.04296875,0.0411224365234375,0.0,0.0546875,0.05169677734375,0.0,0.0,0.0,0.0,0.38671875,0.2371673583984375,0.65550554,0.0007819661277343751,0.0009010295282849538,0.029947015,-0.0009881752515625,0.00040788074424703564,0.024417104,0.0010418783984375004,0.0005987897077740852,0.026575604,0.1594629279765625,0.004400938864979259,0.16991448,-0.950533383203125,0.010742421976937335,0.9576996,-0.28214884216406255,0.013846568189930585,0.31591535
