,Left Stick X,Left Stick Y,Right Stick X,Right Stick Y,Button South,Button West,L1,R1,R2,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
0,-1.0,0.3444016,0.7600945,-0.003744307,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06604004,-0.9886475,-0.1916504
1,-1.0,0.3444016,0.7699232,0.06384729,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03503418,-0.9327393,-0.378418
2,-1.0,0.3444016,0.7986447,0.1097663,0,0.0,0.0,0.0,1.0,-0.01949107,-0.0362334,-0.02198993,-0.0526123,-0.9256592,-0.3786621
3,-1.0,0.336352,0.8083089,0.125231,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04846191,-0.9196777,-0.3457031
4,-1.0,0.3202776,0.8269344,0.1333765,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04052734,-0.9418945,-0.315918
5,-1.0,0.3122526,0.8544987,0.1341141,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02734375,-0.9525146,-0.3261719
6,-1.0,0.3042357,0.8820719,0.1348145,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04003906,-0.9676514,-0.2958984
7,-1.0,0.2962267,0.9280447,0.1359061,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04614258,-1.003906,-0.2355957
8,-1.0,0.2962267,0.9464392,0.1363184,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01867676,-1.012573,-0.2792969
9,-1.0,0.2962267,0.9639882,0.09756966,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003540039,-0.9936523,-0.3220215
10,-1.0,0.2962267,0.9908403,0.02741455,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02685547,-0.9849854,-0.3535156
11,-1.0,0.2962267,1.0,-0.02745281,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05114746,-0.9545898,-0.3284912
12,-1.0,0.3122526,1.0,-0.09812176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08569336,-0.9483643,-0.3175049
13,-1.0,0.3202776,1.0,-0.1296006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09899902,-0.961792,-0.2984619
14,-1.0,0.3283107,1.0,-0.1611441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1166992,-0.9589844,-0.2679443
15,-1.0,0.3444016,1.0,-0.1690417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1239014,-0.9509277,-0.2597656
16,-1.0,0.3444016,1.0,-0.1769445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1181641,-0.9825439,-0.2145996
17,-1.0,0.3605264,1.0,-0.1769445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08837891,-1.002808,-0.2358398
18,-1.0,0.3766855,1.0,-0.1769445,0,0.0,0.0,0.0,0.0,-0.02722015,-0.01430211,-0.01822366,-0.09924316,-1.00293,-0.2810059
19,-1.0,0.3847782,1.0,-0.1769445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09777832,-1.008667,-0.2619629
20,-1.0,0.4091095,1.0,-0.1690417,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08337402,-1.010864,-0.2353516
21,-1.0,0.4416777,1.0,-0.1374799,0,0.0,0.0,0.0,1.0,-0.05536302,-0.009227169,-0.01845434,-0.04736328,-0.9750977,-0.2774658
22,-1.0,0.4657205,1.0,-0.113854,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02575684,-0.9384766,-0.3305664
23,-1.0,0.5144897,1.0,-0.07454614,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02514648,-0.9095459,-0.3406982
24,-0.9857708,0.5547456,1.0,-0.05099206,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03161621,-0.8988037,-0.3459473
25,-0.9784681,0.5790934,1.0,-0.05099206,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03088379,-0.9023438,-0.3502197
26,-0.9628969,0.6112997,1.0,-0.04314433,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03686523,-0.9056396,-0.324585
27,-0.9557259,0.6358177,1.0,-0.04314433,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0246582,-0.9787598,-0.3156738
28,-0.9391946,0.6514414,1.0,-0.04314433,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01586914,-1.008911,-0.3031006
29,-0.923907,0.6839312,1.0,-0.08240198,0,0.0,0.0,0.0,0.0,0.06646956,0.007496567,0.05972265,-0.003173828,-1.029541,-0.2878418
30,-0.8999631,0.7159706,1.0,-0.1611441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02514648,-0.9979248,-0.2805176
31,-0.892418,0.7323431,1.0,-0.2086106,0,0.0,0.0,0.0,0.0,0.006497554,0.009746331,0.02673993,-0.08251953,-0.9138184,-0.2530518
32,-0.8755721,0.7396386,1.0,-0.2403741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0793457,-0.9505615,-0.2506104
33,-0.8674718,0.7475448,1.0,-0.2642672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1247559,-0.9295654,-0.2602539
34,-0.8599966,0.763997,1.0,-0.2722459,0,0.0,0.0,0.0,0.0,-0.006247648,0.02149191,-0.01849304,-0.08410645,-1.130005,-0.1262207
35,-0.8525369,0.7804915,1.0,-0.2722459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.121582,-1.038086,-0.2537842
36,-0.836441,0.7964199,1.0,-0.2722459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1199951,-0.9921875,-0.3056641
37,-0.8117793,0.8117793,1.0,-0.2562958,0,0.0,0.0,0.0,1.0,-0.06971806,0.00224897,-0.01849153,-0.1027832,-1.039917,-0.2038574
38,-0.8037875,0.8197833,1.0,-0.2165419,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08068848,-0.972168,-0.2508545
39,-0.7798811,0.8438712,1.0,-0.1611441,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02331543,-0.9234619,-0.3945313
40,-0.7646044,0.8686867,1.0,-0.1296006,0,0.0,0.0,0.0,1.0,-0.04622883,-0.03398444,-0.03748283,-0.04187012,-0.8814697,-0.3905029
41,-0.7566752,0.8767824,1.0,-0.1217254,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05480957,-0.8916016,-0.3623047
42,-0.7402433,0.8842907,1.0,-0.1217254,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04699707,-0.8999023,-0.3282471
43,-0.7238518,0.8918174,1.0,-0.1217254,0,0.0,0.0,0.0,1.0,0.03298422,-0.01337822,-0.005535814,-0.02416992,-0.9211426,-0.2841797
44,-0.7075,0.8993645,1.0,-0.1217254,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02087402,-0.9588623,-0.3095703
45,-0.6760875,0.9321206,1.0,-0.1217254,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002197266,-1.004028,-0.3222656
46,-0.6358177,0.9557259,1.0,-0.1769445,0,0.0,0.0,0.0,1.0,0.07572149,0.01599398,0.06497554,-0.003173828,-1.029785,-0.28125
47,-0.6040648,0.980105,1.0,-0.2324234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007324219,-1.011475,-0.2967529
48,-0.547518,1.0,1.0,-0.3042357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05993652,-0.9887695,-0.269043
49,-0.5149953,1.0,1.0,-0.3524597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07995605,-0.9874268,-0.289917
50,-0.4662001,1.0,1.0,-0.4009901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09570313,-0.9121094,-0.2698975
51,-0.4253754,1.0,1.0,-0.4253754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09020996,-0.9716797,-0.2718506
52,-0.3928797,1.0,1.0,-0.4416777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1063232,-0.9659424,-0.2805176
53,-0.3686016,1.0,1.0,-0.4416777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1040039,-1.044678,-0.2268066
54,-0.336352,1.0,1.0,-0.4416777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.137085,-1.012817,-0.2683105
55,-0.3122526,1.0,1.0,-0.4416777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.133667,-1.010254,-0.2701416
56,-0.2962267,1.0,1.0,-0.4330592,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1361084,-1.109131,-0.1306152
57,-0.2722459,1.0,1.0,-0.3444016,0,0.0,0.0,0.0,1.0,-0.07843094,0.007381736,0.003690868,-0.07263184,-0.875,-0.2810059
58,-0.2562958,1.0,1.0,-0.2642672,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03393555,-0.9460449,-0.4276123
59,-0.2403741,1.0,1.0,-0.1690417,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06933594,-0.9278564,-0.3918457
60,-0.2403741,1.0,1.0,-0.09812176,0,0.0,0.0,0.0,1.0,-0.03073592,-0.04972723,-0.01149474,-0.02429199,-0.9338379,-0.3881836
61,-0.2403741,1.0,1.0,-0.05884144,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02563477,-0.8930664,-0.3754883
62,-0.2403741,1.0,1.0,-0.02745281,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02697754,-0.9215088,-0.3508301
63,-0.2403741,1.0,1.0,-0.01176485,0,0.0,0.0,0.0,1.0,0.02049061,-0.03523386,0.01374371,-0.01599121,-0.9276123,-0.3417969
64,-0.2403741,1.0,1.0,-0.01176485,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02392578,-0.9331055,-0.3123779
65,-0.2403741,1.0,1.0,-0.01176485,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02087402,-0.9777832,-0.2324219
66,-0.2403741,1.0,1.0,-0.01176485,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0135498,-1.013184,-0.2619629
67,-0.2403741,1.0,1.0,-0.05884144,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01306152,-1.003052,-0.3291016
68,-0.2403741,1.0,1.0,-0.1453634,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02709961,-1.018921,-0.3450928
69,-0.2403741,1.0,1.0,-0.2006854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07043457,-0.9633789,-0.3139648
70,-0.2403741,1.0,1.0,-0.2722459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.112793,-0.9592285,-0.2862549
71,-0.2403741,1.0,1.0,-0.3042357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1307373,-0.9284668,-0.2775879
72,-0.2403741,1.0,1.0,-0.3202776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1270752,-0.9451904,-0.2905273
73,-0.2403741,1.0,1.0,-0.336352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1463623,-0.9831543,-0.2285156
74,-0.2403741,1.0,1.0,-0.3283107,0,0.0,0.0,0.0,0.0,-0.01124577,-0.007497177,-0.01399473,-0.1582031,-1.00708,-0.2581787
75,-0.2483314,1.0,0.972283,-0.3267186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.154541,-1.020142,-0.2478027
76,-0.2562958,1.0,0.9422259,-0.2697659,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1413574,-1.086426,-0.1740723
77,-0.2642672,1.0,0.9101089,-0.1510393,0,0.0,0.0,0.0,1.0,-0.1019616,-0.0009996236,-0.003248777,-0.1065674,-1.016235,-0.1998291
78,-0.2642672,1.0,0.8896443,-0.0577691,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02160645,-0.8891602,-0.3856201
79,-0.2722459,1.0,0.8619825,0.0574655,0,0.0,0.0,0.0,1.0,-0.08246895,-0.03448702,-0.06247647,-0.08093262,-0.9050293,-0.3978271
80,-0.2962267,1.0,0.8195268,0.1791524,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03967285,-0.8961182,-0.3840332
81,-0.3283107,1.0,0.7948418,0.2319873,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03259277,-0.8927002,-0.3581543
82,-0.3605264,1.0,0.7790375,0.269813,0,0.0,0.0,0.0,1.0,0.03523673,-0.03248777,-0.02748965,-0.01977539,-0.8919678,-0.3312988
83,-0.3847782,1.0,0.7800626,0.2853887,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.007202148,-0.9118652,-0.3442383
84,-0.4172379,1.0,0.7715633,0.2926619,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02392578,-0.9301758,-0.2949219
85,-0.433522,1.0,0.7625432,0.2921185,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.009765625,-0.9389648,-0.2294922
86,-0.4498426,1.0,0.7445197,0.2910051,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01623535,-1.009277,-0.284668
87,-0.4662001,1.0,0.6944522,0.2191052,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.002075195,-1.018188,-0.2904053
88,-0.4662001,1.0,0.654691,0.1645871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02148438,-1.024536,-0.3116455
89,-0.4825947,1.0,0.6051292,0.08951616,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1016846,-0.958374,-0.2988281
90,-0.4990265,1.0,0.5390818,0.03825741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1290283,-0.8969727,-0.319458
91,-0.5232409,1.0,0.4927082,0.02378591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1585693,-0.9204102,-0.2486572
92,-0.547518,1.0,0.4187329,0.009737972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1760254,-0.9659424,-0.2177734
93,-0.5718616,0.995759,0.317255,0.008895,0,0.0,0.0,0.0,0.0,-0.004843837,0.006919767,-0.03390685,-0.1329346,-1.100098,-0.1518555
94,-0.579634,0.9873765,0.2526869,0.00815119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1512451,-1.069702,-0.2580566
95,-0.5957312,0.979558,0.1539815,0.02819379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1490479,-0.9810791,-0.2810059
96,-0.6118565,0.9717721,0.1077839,0.04201746,0,0.0,0.0,0.0,1.0,-0.06746911,-0.02049061,-0.02673776,-0.1120605,-1.093628,-0.1646729
97,-0.6196507,0.9634567,0.1023853,0.07534011,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08740234,-1.004395,-0.1815186
98,-0.6280115,0.9640176,0.1177244,0.15136,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05859375,-0.8673096,-0.362793
99,-0.6358177,0.9557259,0.1409557,0.2560216,0,0.0,0.0,0.0,1.0,-0.04872768,-0.050227,-0.05147642,-0.01879883,-0.9501953,-0.463501
100,-0.6520168,0.9480243,0.1569888,0.3170559,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08520508,-0.9144287,-0.3780518
101,-0.6839312,0.923907,0.1807245,0.3975939,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03540039,-0.8967285,-0.3500977
102,-0.7153703,0.8912154,0.2096495,0.4708523,0,0.0,0.0,0.0,1.0,0.04622883,-0.04897757,-0.0172421,-0.03405762,-0.8980713,-0.347168
103,-0.731741,0.8836871,0.2350904,0.5087777,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02099609,-0.925293,-0.3327637
104,-0.763997,0.8599966,0.2759161,0.5482489,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02172852,-1.003662,-0.2156982
105,-0.7719339,0.851927,0.2987817,0.5507663,0,0.0,0.0,0.0,1.0,0.1129483,0.03548375,0.06547002,0.02661133,-1.033691,-0.1973877
106,-0.7719339,0.851927,0.3055918,0.5428749,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04406738,-1.054199,-0.2669678
107,-0.7719339,0.851927,0.3016518,0.4403423,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.003295898,-0.9976807,-0.3227539
108,-0.7719339,0.851927,0.2875117,0.3403874,0,0.0,0.0,0.0,0.0,0.04083022,0.04036887,0.06735834,-0.07006836,-1.003174,-0.3218994
109,-0.7719339,0.851927,0.2780265,0.2844179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1230469,-0.9191895,-0.2963867
110,-0.7719339,0.851927,0.2692372,0.2382904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1464844,-0.8918457,-0.2352295
111,-0.7719339,0.851927,0.2472273,0.2055263,0,0.0,0.0,0.0,0.0,0.008996612,0.01324501,-0.02049228,-0.1430664,-0.9790039,-0.1761475
112,-0.7719339,0.851927,0.2393654,0.2039039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1563721,-1.027466,-0.2104492
113,-0.7719339,0.851927,0.2161506,0.1988586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1500244,-1.023926,-0.2661133
114,-0.7719339,0.851927,0.1897857,0.2067815,0,0.0,0.0,0.0,0.0,-0.0549793,-0.02923899,-0.03448702,-0.1418457,-1.010864,-0.2653809
115,-0.7719339,0.851927,0.1894373,0.236068,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1329346,-1.059937,-0.1983643
116,-0.7719339,0.851927,0.2069986,0.3343823,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.09875488,-0.9746094,-0.2080078
117,-0.7719339,0.851927,0.2214477,0.4463023,0,0.0,0.0,0.0,1.0,-0.07596521,-0.01049519,-0.04198077,-0.08166504,-0.8956299,-0.3392334
118,-0.7719339,0.851927,0.2293228,0.5256785,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.001464844,-0.9439697,-0.4191895
119,-0.7719339,0.851927,0.235876,0.60602,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03857422,-0.9335938,-0.3690186
120,-0.7798811,0.8438712,0.23844,0.6419538,0,0.0,0.0,0.0,1.0,-0.002498855,-0.04547917,-0.03173546,-0.02075195,-0.9205322,-0.3444824
121,-0.7878387,0.8358289,0.2390514,0.6509553,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03540039,-0.9139404,-0.3051758
122,-0.8117793,0.8117793,0.2472501,0.6605638,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01037598,-0.9716797,-0.2651367
123,-0.8277996,0.7958074,0.2472501,0.6605638,0,0.0,0.0,0.0,1.0,0.0544403,0.0110726,0.01660891,-0.01855469,-1.013672,-0.2442627
124,-0.8444824,0.7884504,0.2466383,0.6515668,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.002075195,-1.033081,-0.2540283
125,-0.8438712,0.7798811,0.2434033,0.6066918,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02099609,-1.026489,-0.2668457
126,-0.851927,0.7719339,0.2350904,0.5087777,0,0.0,0.0,0.0,0.0,0.03548664,0.04373353,0.05747836,-0.01074219,-1.018921,-0.3129883
127,-0.8513149,0.7633857,0.2287559,0.447269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05310059,-0.9681396,-0.3192139
128,-0.8593862,0.7554604,0.2167011,0.3525435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1239014,-0.9083252,-0.2746582
129,-0.8755721,0.7396386,0.210204,0.3105999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.130127,-0.9101563,-0.2205811
130,-0.8912154,0.7153703,0.2029762,0.2696252,0,0.0,0.0,0.0,0.0,0.003498398,0.01924119,-0.01199451,-0.1208496,-0.9604492,-0.2435303
131,-0.91571,0.691781,0.1926876,0.2519761,0,0.0,0.0,0.0,0.0,-0.009495651,0.009745537,-0.02223982,-0.1290283,-0.9709473,-0.239624
132,-0.923907,0.6839312,0.1855774,0.2503822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1125488,-1.027588,-0.2364502
133,-0.922732,0.6670833,0.1785399,0.2487851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1429443,-0.9891357,-0.2764893
134,-0.9309547,0.6592598,0.1715769,0.247187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1326904,-0.9630127,-0.2525635
135,-0.9386168,0.6430523,0.1775288,0.3207976,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1086426,-1.084229,-0.1343994
136,-0.9468793,0.6352481,0.1907167,0.4249301,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07006836,-0.9295654,-0.2840576
137,-0.9463074,0.6268787,0.1999231,0.5226061,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03833008,-0.9196777,-0.2873535
138,-0.954028,0.6107376,0.2071709,0.6215127,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01367188,-0.9580078,-0.4291992
139,-0.9690174,0.5702448,0.2104963,0.675804,0,0.0,0.0,0.0,1.0,-0.02029977,-0.04244498,-0.01637823,-0.03857422,-0.9372559,-0.3535156
140,-0.976846,0.5542106,0.2120214,0.7030181,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02685547,-0.9266357,-0.3419189
141,-0.9920977,0.5139784,0.2125111,0.7120985,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04370117,-0.9144287,-0.3029785
142,-1.0,0.4821076,0.2125111,0.7120985,0,0.0,0.0,0.0,1.0,0.03852343,-0.01061124,0.0006920377,-0.04174805,-0.935791,-0.2972412
143,-1.0,0.4580168,0.2125111,0.7120985,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03540039,-0.9810791,-0.2301025
144,-1.0,0.4416777,0.2120214,0.7030181,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003051758,-1.034546,-0.2716064
145,-1.0,0.433522,0.2152409,0.63113,0,0.0,0.0,0.0,1.0,0.06422582,0.03873542,0.04748212,0.01086426,-1.030884,-0.3044434
146,-1.0,0.4253754,0.2108106,0.5681167,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01672363,-1.004272,-0.3155518
147,-1.0,0.4253754,0.2015331,0.4611351,0,0.0,0.0,0.0,0.0,0.03473692,0.02998871,0.03573654,-0.05505371,-0.9886475,-0.3101807
148,-1.0,0.4253754,0.1834985,0.3637777,0,0.0,0.0,0.0,0.0,0.007496567,0.01749199,0.01874142,-0.08508301,-0.9763184,-0.347168
149,-1.0,0.4253754,0.1706252,0.3195344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.144043,-0.899292,-0.2427979
150,-1.0,0.4009901,0.1409557,0.2560216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1304932,-0.9439697,-0.223999
151,-1.0,0.3766855,0.1172079,0.2262385,0,0.0,0.0,0.0,0.0,0.008496109,0.002998627,-0.02698764,-0.1380615,-0.9470215,-0.2554932
152,-1.0,0.3686016,0.1110014,0.2247102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1005859,-0.9827881,-0.197876
153,-1.0,0.3444016,0.09885195,0.221749,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1383057,-1.0354,-0.2509766
154,-1.0,0.3202776,0.08705039,0.2189449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1363525,-0.9775391,-0.2875977
155,-1.0,0.2722459,0.0902883,0.2883401,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1170654,-1.084717,-0.1574707
156,-1.0,0.2165419,0.1040752,0.4599454,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.09790039,-0.9550781,-0.2216797
157,-1.0,0.1848525,0.125278,0.5977548,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07861328,-0.8356934,-0.3634033
158,-1.0,0.113854,0.1701249,0.7825745,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.001464844,-0.918457,-0.4921875
159,-1.0,0.01176485,0.2043981,0.8754408,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08178711,-0.8919678,-0.364502
160,-1.0,-0.06669273,0.2374431,0.922525,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07006836,-0.8913574,-0.3356934
161,-1.0,-0.1848525,0.2871468,0.9794459,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05419922,-0.9053955,-0.2818604
162,-1.0,-0.2882255,0.336352,1.0,0,0.0,0.0,0.0,1.0,0.04797802,-0.03773272,-0.01924119,-0.0255127,-0.9604492,-0.2875977
163,-1.0,-0.3524597,0.3605264,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.01708984,-1.001221,-0.2324219
164,-0.9961495,-0.4325908,0.3928797,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01037598,-1.035522,-0.2037354
165,-0.9731412,-0.4965006,0.3967903,0.9310822,0,0.0,0.0,0.0,1.0,0.04522929,0.04273043,0.04422975,0.03991699,-1.078003,-0.2678223
166,-0.9568346,-0.5201051,0.3915093,0.8411635,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01757813,-1.077881,-0.279541
167,-0.933445,-0.5680113,0.3893586,0.6993335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03686523,-1.02417,-0.3078613
168,-0.8939448,-0.631721,0.3951314,0.587158,0,0.0,0.0,0.0,0.0,-0.0299883,0.04798128,0.02468268,-0.07495117,-0.9787598,-0.2813721
169,-0.853813,-0.6790792,0.4254157,0.5733864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1107178,-0.9626465,-0.3079834
170,-0.7828245,-0.7669296,0.4814033,0.5709667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1246338,-0.8800049,-0.2519531
171,-0.6953552,-0.8463467,0.5559373,0.5786286,0,0.0,0.0,0.0,0.0,-0.01545551,0.02952694,-0.02283725,-0.06530762,-1.005249,-0.2445068
172,-0.6400992,-0.8945485,0.598756,0.5911285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09753418,-0.9691162,-0.2801514
173,-0.552572,-0.9501057,0.6811641,0.6655946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1413574,-0.9938965,-0.2889404
174,-0.4575411,-1.0,0.7485022,0.7643435,0,0.0,0.0,0.0,0.0,-0.06122695,-0.02748965,-0.0297388,-0.1202393,-0.9591064,-0.2827148
175,-0.3847782,-1.0,0.7694606,0.8173026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09643555,-0.932373,-0.2927246
176,-0.2882255,-1.0,0.7707045,0.8345971,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0435791,-0.9832764,-0.2713623
177,-0.1690417,-1.0,0.7633857,0.8513149,0,0.0,0.0,0.0,1.0,-0.03098581,-0.05447505,-0.02623798,-0.05969238,-0.9360352,-0.3100586
178,-0.09026043,-1.0,0.7554604,0.8593862,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06164551,-0.9509277,-0.3164063
