,Left Stick X RMS,Left Stick Y RMS,Right Stick X RMS,Right Stick Y RMS,Button South RMS,Button West RMS,L1 RMS,R1 RMS,R2 RMS,Gyroscope X RMS,Gyroscope Y RMS,Gyroscope Z RMS,Accelerometer X RMS,Accelerometer Y RMS,Accelerometer Z RMS
0,0.6140778064727783,0.4107247591018677,0.42466676235198975,0.4047808051109314,1e-06,1e-06,1e-06,1e-06,0.5627314448356628,0.052818775,0.013482307,0.014707589,0.06852516,0.72930944,0.12256543
1,0.6207370162010193,0.4701937735080719,0.42866086959838867,0.41140443086624146,1e-06,1e-06,1e-06,1e-06,0.6082762479782104,0.05281882,0.01764409,0.016391918,0.07752752,0.75834167,0.13375747
2,0.6480613946914673,0.5060791373252869,0.42866089940071106,0.41140443086624146,1e-06,1e-06,1e-06,1e-06,0.6191391944885254,0.05294976,0.01775588,0.016470835,0.083117835,0.8015734,0.13748287
3,0.687957227230072,0.5149652361869812,0.4287068545818329,0.4128986895084381,1e-06,1e-06,1e-06,1e-06,0.6608076095581055,0.05620687,0.018334614,0.018380104,0.088793546,0.8295945,0.16202484
4,0.721359133720398,0.5295298099517822,0.428719699382782,0.41299134492874146,1e-06,1e-06,1e-06,1e-06,0.6879922151565552,0.056728743,0.019484691,0.019848073,0.09615823,0.8627251,0.1634566
5,0.7441584467887878,0.5470564961433411,0.42871972918510437,0.4130321443080902,1e-06,1e-06,1e-06,1e-06,0.7071067690849304,0.059856378,0.020040158,0.022424378,0.09919676,0.8996288,0.16416886
6,0.7683346271514893,0.5510311722755432,0.4287296533584595,0.41373729705810547,1e-06,1e-06,1e-06,1e-06,0.7438638210296631,0.06004608,0.020886986,0.024932766,0.10174446,0.9196921,0.18360992
7,0.8022553324699402,0.5557518005371094,0.42872968316078186,0.41373729705810547,1e-06,1e-06,1e-06,1e-06,0.7483314871788025,0.060323674,0.021654002,0.025938228,0.10371832,0.9531976,0.18535696
8,0.8348334431648254,0.5561458468437195,0.4288932681083679,0.41647279262542725,1e-06,1e-06,1e-06,1e-06,0.7831560373306274,0.06079493,0.021662423,0.030202799,0.105937734,0.97685623,0.19654846
9,0.8607065677642822,0.5719092488288879,0.42889583110809326,0.41651374101638794,1e-06,1e-06,1e-06,1e-06,0.8041558861732483,0.06667633,0.028451093,0.03277163,0.109638564,1.0039958,0.20044847
10,0.8528150320053101,0.5996786952018738,0.4160688817501068,0.4120209515094757,1e-06,1e-06,1e-06,1e-06,0.8020806312561035,0.06681808,0.028843995,0.035324726,0.10739885,1.0222574,0.20064963
11,0.8273560404777527,0.6188257932662964,0.38747233152389526,0.3591497242450714,0.18257419764995575,1e-06,1e-06,1e-06,0.8041558861732483,0.06607909,0.028885579,0.03498426,0.10577759,1.0149369,0.20128113
12,0.8203876614570618,0.6232329607009888,0.38287147879600525,0.2750549018383026,0.29439201951026917,1e-06,1e-06,1e-06,0.8225975036621094,0.06696261,0.028794222,0.038299635,0.10819251,1.0153841,0.2053357
13,0.8419932126998901,0.5938030481338501,0.3250323235988617,0.23626700043678284,0.35118845105171204,1e-06,1e-06,1e-06,0.8020806312561035,0.0736602,0.028878283,0.04088999,0.10679978,1.0154214,0.20582078
14,0.8433202505111694,0.5960652232170105,0.22871963679790497,0.20914767682552338,0.35118845105171204,1e-06,1e-06,1e-06,0.7895146012306213,0.07360594,0.028308766,0.04090698,0.1104445,1.0253426,0.20090944
15,0.8348517417907715,0.6162051558494568,0.2083974927663803,0.20013527572155,0.35118845105171204,1e-06,1e-06,1e-06,0.8124038577079773,0.07581783,0.029648876,0.049364567,0.12711889,1.0162117,0.22004773
16,0.8341175317764282,0.6467476487159729,0.27568742632865906,0.24647200107574463,0.35118845105171204,1e-06,1e-06,1e-06,0.7979139685630798,0.0750963,0.030281961,0.052414194,0.12766618,1.0154483,0.22004826
17,0.8394368886947632,0.6550160646438599,0.3016451597213745,0.3104354441165924,0.35118845105171204,1e-06,1e-06,1e-06,0.7767453789710999,0.07183186,0.03039097,0.052574314,0.12667564,1.0263461,0.21002744
18,0.8383492827415466,0.6582901477813721,0.28300032019615173,0.30508720874786377,0.35118845105171204,1e-06,1e-06,1e-06,0.8041558861732483,0.066085584,0.030322008,0.05319422,0.12725475,1.0068678,0.21921928
19,0.835294246673584,0.6578832864761353,0.242191880941391,0.2969435155391693,0.35118845105171204,1e-06,1e-06,1e-06,0.7788881063461304,0.06303913,0.030641535,0.05314994,0.12457781,1.014636,0.21320717
20,0.8370234370231628,0.65647953748703,0.24061617255210876,0.29248714447021484,0.35118845105171204,1e-06,1e-06,1e-06,0.7831560373306274,0.06332853,0.029476264,0.053294316,0.124278225,1.0178974,0.2233281
21,0.8110088109970093,0.677006185054779,0.24061129987239838,0.29247716069221497,0.35118845105171204,1e-06,1e-06,1e-06,0.7979139685630798,0.063222885,0.030080842,0.053337727,0.12222778,1.0042415,0.22720353
22,0.7807650566101074,0.710112452507019,0.24051466584205627,0.2902429699897766,0.35118845105171204,1e-06,1e-06,1e-06,0.7810249924659729,0.06376086,0.029678725,0.053727172,0.11646403,1.0226437,0.21265358
23,0.7808818221092224,0.7081876397132874,0.25089702010154724,0.30595195293426514,0.35118845105171204,1e-06,1e-06,1e-06,0.800000011920929,0.06396164,0.030217463,0.053089745,0.11828708,1.0146812,0.23066029
24,0.787570595741272,0.7194305658340454,0.31679338216781616,0.34629154205322266,0.35118845105171204,1e-06,1e-06,1e-06,0.8082903623580933,0.06124529,0.030375155,0.052823234,0.11888347,1.0109862,0.23585004
25,0.787065327167511,0.7367059588432312,0.3319368362426758,0.3513011634349823,0.35118845105171204,1e-06,1e-06,1e-06,0.8041558861732483,0.0720115,0.029838404,0.051989015,0.11955405,1.0143783,0.22592193
26,0.7622573375701904,0.7668808102607727,0.3319368362426758,0.3513011634349823,0.35118845105171204,1e-06,1e-06,1e-06,0.7958224415779114,0.07252889,0.029287525,0.051562224,0.122261725,1.0162164,0.22597441
27,0.7580368518829346,0.7773128151893616,0.33172303438186646,0.34800484776496887,0.35118845105171204,1e-06,1e-06,1e-06,0.761577308177948,0.075031966,0.029097777,0.05179908,0.120049775,1.0197045,0.21548118
28,0.751948356628418,0.7834042310714722,0.33172303438186646,0.34800484776496887,0.35118845105171204,1e-06,1e-06,1e-06,0.7483314871788025,0.07243195,0.023794143,0.052033886,0.12657367,1.0159996,0.21455924
29,0.7528444528579712,0.7814960479736328,0.3416123688220978,0.3888890743255615,0.35118845105171204,1e-06,1e-06,1e-06,0.7187952995300293,0.07161106,0.024390634,0.055167336,0.13383812,1.0203152,0.22208469
30,0.7810425758361816,0.7604687213897705,0.3715873658657074,0.44240429997444153,0.2768874764442444,1e-06,1e-06,1e-06,0.6879922151565552,0.07155569,0.024429439,0.055212356,0.1341241,1.0373434,0.2298758
31,0.7645772099494934,0.7777198553085327,0.3857782185077667,0.48266804218292236,0.15275251865386963,1e-06,1e-06,1e-06,0.7141428589820862,0.102041766,0.024385432,0.05327441,0.13711366,1.0137327,0.23073497
32,0.7385812401771545,0.8061474561691284,0.38656651973724365,0.5132619738578796,1e-06,1e-06,1e-06,1e-06,0.737111508846283,0.09740084,0.024054103,0.05097509,0.13774423,1.0318875,0.23916349
33,0.7373021245002747,0.8068521022796631,0.38685575127601624,0.5431406497955322,1e-06,1e-06,1e-06,1e-06,0.7094599008560181,0.10109103,0.026350731,0.048500974,0.13432506,1.0389175,0.23900239
34,0.7541092038154602,0.7851636409759521,0.38478752970695496,0.5626003742218018,1e-06,1e-06,1e-06,1e-06,0.7141428589820862,0.099934734,0.02486848,0.043183457,0.1460538,1.0215287,0.23204884
35,0.757884681224823,0.7780905961990356,0.3897625207901001,0.5369846224784851,1e-06,1e-06,1e-06,1e-06,0.7234178185462952,0.10367332,0.026020868,0.04446912,0.1615371,1.0135739,0.23430115
36,0.7231940627098083,0.8046078085899353,0.4172919988632202,0.5036340951919556,1e-06,1e-06,1e-06,1e-06,0.7325753569602966,0.10694166,0.025975535,0.044551812,0.17820813,1.0565293,0.23781265
37,0.70290607213974,0.8248593211174011,0.42877936363220215,0.5021198391914368,1e-06,1e-06,1e-06,1e-06,0.737111508846283,0.106633075,0.027335899,0.052147586,0.17868695,1.0514177,0.22894917
