Timestamp, Left Stick X, LeftStickY, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
0.14,-0.6447625,0.9651414,-0.495485,0.09226272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3213362,-0.6016114,0.8532825,-0.1087646,-1.143921,0.1226807,0,0,0,0,0,0
0.15,-0.8123925,0.8203964,-0.8156861,0.04173278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7589711,-1.388542,1.581146,-0.1645508,-1.149048,0.1861572,0,0,0,0,0,0
0.16,-0.9233196,0.6755022,-0.9908403,-0.02741455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4460821,-0.7294753,0.7924516,-0.1929932,-1.199829,0.3231201,0,0,0,0,0,0
0.17,-1,0.5062566,-1,-0.07454614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.992655,-1.3664,1.536904,-0.1646729,-1.220215,0.3699951,0,0,0,0,0,0
0.18,-1,0.4091095,-1,-0.1296006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09435,-1.376146,1.499272,-0.1583252,-1.165771,0.4255371,0,0,0,0,0,0
0.19,-1,0.3444016,-1,-0.2006854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.218578,-1.335431,1.249774,-0.3612061,-0.9069824,0.2976074,0,0,0,0,0,0
0.2,-1,0.2962267,-1,-0.2403741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.091248,-1.226421,0.9384103,-0.520874,-0.7253418,0.06396484,0,0,0,0,0,0
0.21,-1,0.2403741,-1,-0.2722459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5167633,-0.5459999,0.3103578,-0.6120605,-0.6514893,-0.1331787,0,0,0,0,0,0
0.22,-1,0.1532514,-1,-0.2802319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5362981,-0.459577,0.1586902,-0.6229248,-0.5689697,-0.2614746,0,0,0,0,0,0
0.23,-1,0.01960851,-1,-0.2802319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.519259,-0.3033432,-0.001614755,-0.6959229,-0.3841553,-0.3847656,0,0,0,0,0,0
0.24,-1,-0.04314433,-1,-0.2962267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4989592,-0.182698,-0.097808,-0.7974854,-0.2365723,-0.473999,0,0,0,0,0,0
0.25,-1,-0.1217254,-1,-0.3444016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8754939,0.01470522,-0.4426587,-0.7663574,-0.09326172,-0.6873779,0,0,0,0,0,0
0.26,-1,-0.2006854,-1,-0.4172379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.643747,0.3027736,-0.614776,-0.6938477,-0.01953125,-0.7956543,0,0,0,0,0,0
0.27,-1,-0.2802319,-0.9736622,-0.5047147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3458532,0.5357777,-0.7839237,-0.616333,-0.005249023,-0.8341064,0,0,0,0,0,0
0.28,-1,-0.3686016,-0.9097829,-0.6078463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06621967,0.3550874,-0.4100622,-0.5913086,-0.1451416,-0.7962646,0,0,0,0,0,0
0.29,-0.996623,-0.4407377,-0.8154141,-0.7438167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5646295,0.8152646,-0.5458106,-0.630127,-0.7205811,-0.6993408,0,0,0,0,0,0
0.3,-0.9726233,-0.4882966,-0.7038234,-0.846974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8501346,0.859784,-0.0612064,-0.6868896,-1.49292,-0.5783691,0,0,0,0,0,0
0.31,-0.9490002,-0.5360461,-0.5365938,-0.9579193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9443082,0.8380691,0.5846763,-0.7801514,-2.098999,-0.5509033,0,0,0,0,0,0
0.32,-0.860055,-0.6460322,-0.2165419,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6710634,0.7325356,1.272148,-0.7069092,-2.484863,-0.3961182,0,0,0,0,0,0
0.33,-0.6046087,-0.7528353,0.003921574,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02574541,0.5917528,1.5546,-1.07019,-2.406494,-0.2407227,0,0,0,0,0,0
0.3399999,-0.2731431,-0.8425117,0.113854,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.091384,0.6393231,1.028307,-0.90979,-1.646729,-0.6376953,0,0,0,0,0,0
0.3499999,-0.05842002,-0.9541937,0.1611441,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.350467,0.5615247,0.6869128,-0.8759766,-0.9429932,-0.7712402,0,0,0,0,0,0
0.3599999,0.1217254,-1,0.1927661,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5998189,0.2475407,0.1252699,-0.8846436,-0.6448975,-0.6627197,0,0,0,0,0,0
0.3699999,0.2006854,-1,0.2403741,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.178211,0.5297937,-0.06993036,-0.7268066,-0.2607422,-0.7418213,0,0,0,0,0,0
0.3799999,0.2642672,-1,0.2722459,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.061306,0.5985005,-0.3790933,-0.5823975,-0.1251221,-0.7036133,0,0,0,0,0,0
0.3899999,0.2802319,-1,0.3042357,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9443871,0.5962846,-0.5787328,-0.4451904,-0.09338379,-0.6394043,0,0,0,0,0,0
0.3999999,0.2882255,-1,0.3122526,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.446595,0.312801,-0.3801594,-0.369751,-0.09484863,-0.5699463,0,0,0,0,0,0
0.4099999,0.3444016,-1,0.3157559,-0.9082856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9102285,0.7280169,-0.9503643,-0.3024902,0.006469727,-0.5513916,0,0,0,0,0,0
0.4199999,0.4253754,-1,0.3109764,-0.8177526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4113116,0.4228064,-0.547999,-0.3059082,0.06176758,-0.5317383,0,0,0,0,0,0
0.4299999,0.5320019,-1,0.319775,-0.7110291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3443423,0.4685354,-0.5762361,-0.296875,0.1185303,-0.5175781,0,0,0,0,0,0
0.4399998,0.6839312,-0.923907,0.3632108,-0.5070567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5107411,1.039233,-1.241633,-0.2943115,0.1711426,-0.5053711,0,0,0,0,0,0
0.4499998,0.8031714,-0.8111632,0.4016471,-0.319258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2496652,1.066008,-1.306405,-0.2672119,0.1655273,-0.4820557,0,0,0,0,0,0
0.4599998,0.9280418,-0.6173669,0.4599454,-0.1040752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1359596,1.148242,-1.468971,-0.1364746,0.1343994,-0.4014893,0,0,0,0,0,0
0.4699998,0.9971008,-0.448894,0.4648212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4472888,1.219654,-1.593744,-0.02331543,0.08703613,-0.37854,0,0,0,0,0,0
0.4799998,1,-0.2882255,0.4680591,0.09091796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4103455,0.6572526,-0.9099073,0.0526123,0.05578613,-0.4416504,0,0,0,0,0,0
0.4899998,1,-0.1690417,0.4771999,0.1888201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.233737,1.320199,-1.983173,0.08044434,-0.07861328,-0.4588623,0,0,0,0,0,0
0.4999998,1,-0.1453634,0.4907395,0.3000925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7549657,0.6575024,-1.024364,0.1192627,-0.3071289,-0.315918,0,0,0,0,0,0
0.5099998,1,-0.1453634,0.5128674,0.4833498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7185024,0.6022504,-0.9277101,0.1879883,-0.4938965,-0.177124,0,0,0,0,0,0
0.5199998,1,-0.1453634,0.6016423,0.8218512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492827,1.273843,-1.860536,0.3206787,-0.7779541,-0.1604004,0,0,0,0,0,0
0.5299998,1,-0.1532514,0.6095974,0.9363098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.528811,1.287106,-1.763501,0.4078369,-0.8205566,-0.2503662,0,0,0,0,0,0
0.5399998,1,-0.1532514,0.5702448,0.9690174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8239397,0.6937388,-0.7909521,0.5441895,-0.9785156,-0.2791748,0,0,0,0,0,0
0.5499998,0.973848,0.1290642,0.5382023,0.9847108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444146,1.444647,-1.134274,0.6187744,-1.329712,-0.2385254,0,0,0,0,0,0
0.5599998,0.9282197,0.348572,0.5304679,0.9931315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234233,1.450395,-0.8179055,0.6645508,-1.413208,-0.2670898,0,0,0,0,0,0
0.5699998,0.91571,0.691781,0.5144897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4425834,0.6799939,-0.06897403,0.4191895,-1.241333,-0.4626465,0,0,0,0,0,0
0.5799997,0.892418,0.7323431,0.5144897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8828799,1.200498,0.01774385,0.6260986,-1.53479,-0.2154541,0,0,0,0,0,0
0.5899997,0.8842907,0.7402433,0.5392466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6147184,1.029029,0.2031569,0.6235352,-1.410034,-0.1832275,0,0,0,0,0,0
0.5999997,0.8842907,0.7402433,0.5923551,0.9263003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4427151,0.8297015,0.3902158,0.5262451,-1.330566,-0.4041748,0,0,0,0,0,0
0.6099997,0.8755721,0.7396386,0.5926555,0.8124482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3820913,0.7496879,0.5220315,0.3931885,-1.251953,-0.395752,0,0,0,0,0,0
0.6199997,0.8755721,0.7396386,0.5821223,0.6823552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1207046,0.3183801,0.305385,0.2962646,-1.162354,-0.3718262,0,0,0,0,0,0
0.6299997,0.8674718,0.7475448,0.5668193,0.521774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04947814,0.5052884,0.6304868,0.2185059,-1.001221,-0.3625488,0,0,0,0,0,0
0.6399997,0.8680802,0.7560699,0.5571589,0.431706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05148061,0.1984253,0.3046353,0.1656494,-0.8328857,-0.3414307,0,0,0,0,0,0
0.6499997,0.8593862,0.7554604,0.5550844,0.3374042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07210331,0.3146351,0.5364445,0.1688232,-0.5053711,-0.3273926,0,0,0,0,0,0
0.6599997,0.8599966,0.763997,0.6198338,0.2897448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03737003,0.1125715,0.2023057,0.1519775,-0.3747559,-0.3188477,0,0,0,0,0,0
0.6699997,0.8593862,0.7554604,0.7412971,0.2445904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1614325,0.1724277,0.1891693,0.09484863,-0.3187256,-0.2592773,0,0,0,0,0,0
0.6799996,0.8593862,0.7554604,0.8772462,0.2434648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1241984,0.1259478,-0.07746576,0.08227539,-0.3203125,-0.2432861,0,0,0,0,0,0
0.6899996,0.8593862,0.7554604,1,0.2483314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1346599,0.05048071,-0.4101695,0.09667969,-0.3395996,-0.1811523,0,0,0,0,0,0
0.6999996,0.8593862,0.7554604,1,0.2483314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2099195,0.02429839,-0.6035187,0.1837158,-0.4829102,-0.1395264,0,0,0,0,0,0
0.7099996,0.8999631,0.7159706,1,0.2562958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3985797,0.03567703,-0.6425347,0.2459717,-0.7849121,-0.1834717,0,0,0,0,0,0
0.7199996,0.9380392,0.6346734,1,0.3122526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296864,0.03498398,-0.251135,0.3670654,-0.9522705,-0.2305908,0,0,0,0,0,0
0.7299996,0.9915852,0.5057483,1,0.3686016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7269522,0.08221851,-0.1704543,0.557373,-1.180298,-0.2319336,0,0,0,0,0,0
0.7399996,1,0.4253754,1,0.3847782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7732098,0.0556881,0.3123649,0.7250977,-1.447266,-0.1868896,0,0,0,0,0,0
0.7499996,1,0.4091095,1,0.3847782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7204055,0.001922667,0.6950291,0.8356934,-1.565674,-0.1612549,0,0,0,0,0,0
0.7599996,0.9857191,0.4077473,1,0.3847782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3288762,-0.05372977,0.5662868,0.8416748,-1.661743,-0.1655273,0,0,0,0,0,0
0.7699996,0.9135678,0.4038519,1,0.3847782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5150344,-0.2339031,1.450146,0.7590332,-1.707275,-0.1090088,0,0,0,0,0,0
0.7799996,0.7684041,0.3708219,1,0.3605264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3870888,-0.3413572,1.673801,0.6099854,-1.67334,-0.09692383,0,0,0,0,0,0
0.7899995,0.6205638,0.29743,1,0.3202776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2591573,-0.3713232,1.694991,0.5633545,-1.742554,-0.06738281,0,0,0,0,0,0
0.7999995,0.3207976,0.1775288,1,0.2802319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07771675,-0.4465639,1.795251,0.4611816,-1.630737,0.02563477,0,0,0,0,0,0
0.8099995,0.09245497,0.06707518,1,0.2642672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06447572,-0.2339119,0.8926639,0.381958,-1.670044,0.08459473,0,0,0,0,0,0
0.8199995,0,0,1,0.2642672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4153824,-0.4578822,1.758656,0.2852783,-1.636597,0.1298828,0,0,0,0,0,0
0.8299995,0,0,0.8875496,0.2674276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3739311,-0.2286031,0.8648165,0.262207,-1.547852,0.1151123,0,0,0,0,0,0
0.8399995,0,0,0.6102167,0.2813574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.152771,-0.5307788,1.872219,0.1801758,-1.262695,0.04296875,0,0,0,0,0,0
0.8499995,-0.04503901,0.01901647,0.3898305,0.2949152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.312451,-0.5510201,1.811245,0.1109619,-1.102905,0.04223633,0,0,0,0,0,0
0.8599995,-0.2227101,0.1347259,0.1790997,0.2883809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7557154,-0.2658999,0.8216906,0.1464844,-0.9831543,0.0168457,0,0,0,0,0,0
0.8699995,-0.4659292,0.3047808,-0.0512372,0.3285208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.568074,-0.4926734,1.410129,0.1616211,-0.8526611,-0.05224609,0,0,0,0,0,0
0.8799995,-0.6599043,0.4336514,-0.2285189,0.5168043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7633176,-0.2382917,0.5935377,0.1654053,-0.694458,-0.1947021,0,0,0,0,0,0
0.8899994,-0.9156972,0.5668602,-0.546417,0.7479324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.452142,-0.5752604,1.108287,0.2236328,-0.4121094,-0.3216553,0,0,0,0,0,0
0.8999994,-0.9695654,0.5785473,-0.7529836,0.8246963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5650373,-0.3141317,0.5268016,0.2833252,-0.3630371,-0.4509277,0,0,0,0,0,0
0.9099994,-1,0.5062566,-0.8426419,0.7627706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8213565,-0.6002892,1.071167,0.1330566,-0.4837646,-0.4135742,0,0,0,0,0,0
0.9199994,-1,0.4416777,-0.888797,0.6815439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7378275,-0.6130984,1.118631,0.1314697,-0.4995117,-0.364624,0,0,0,0,0,0
0.9299994,-1,0.3928797,-0.9457361,0.6185194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3565986,-0.3183093,0.580799,0.07104492,-0.5125732,-0.4033203,0,0,0,0,0,0
0.9399994,-1,0.3444016,-0.976846,0.5542106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7665008,-0.7124659,1.295122,0.0579834,-0.4176025,-0.4373779,0,0,0,0,0,0
0.9499994,-1,0.3202776,-0.9926133,0.5222183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7599323,-0.7776756,1.411412,0.006713867,-0.3009033,-0.4724121,0,0,0,0,0,0
0.9599994,-1,0.3202776,-1,0.4580168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5902164,-0.7473676,1.355923,-0.05615234,-0.2150879,-0.4663086,0,0,0,0,0,0
0.9699994,-1,0.3122526,-1,0.4091095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1494801,-0.3716242,0.5660869,-0.1262207,-0.1915283,-0.4693604,0,0,0,0,0,0
0.9799994,-1,0.3122526,-1,0.336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1044048,-0.8313897,0.9000412,-0.3062744,-0.3546143,-0.4969482,0,0,0,0,0,0
0.9899994,-1,0.3122526,-1,0.2802319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2956442,-0.8228228,0.6374382,-0.4440918,-0.5419922,-0.4729004,0,0,0,0,0,0
0.9999993,-1,0.3122526,-1,0.2483314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2815153,-0.7778617,0.3926036,-0.6087646,-0.7202148,-0.4160156,0,0,0,0,0,0
1.009999,-1,0.3042357,-1,0.2403741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887166,-0.3751087,0.05622883,-0.708374,-0.7850342,-0.4056396,0,0,0,0,0,0
1.019999,-1,0.2244794,-1,0.2403741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1065898,-0.6612577,-0.12335,-0.7766113,-0.8253174,-0.3448486,0,0,0,0,0,0
1.029999,-1,0.09026043,-1,0.2403741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007438073,-0.529318,-0.3248737,-0.828125,-0.9185791,-0.2362061,0,0,0,0,0,0
1.039999,-1,-0.05099206,-1,0.2483314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1109138,-0.4241471,-0.4554402,-0.8399658,-0.9615479,-0.2373047,0,0,0,0,0,0
1.049999,-1,-0.1690417,-1,0.2802319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1099586,-0.1704358,-0.3031359,-0.8233643,-0.9729004,-0.2529297,0,0,0,0,0,0
1.059999,-1,-0.3686016,-1,0.3524597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2753853,-0.2656389,-0.708455,-0.7813721,-0.9089355,-0.3244629,0,0,0,0,0,0
1.069999,-0.9568346,-0.5201051,-1,0.433522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2576898,-0.228797,-0.7667446,-0.7149658,-0.8515625,-0.3720703,0,0,0,0,0,0
1.079999,-0.8700544,-0.6634662,-0.9395315,0.5272477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1169544,-0.1098033,-0.4053034,-0.6243896,-0.8240967,-0.3961182,0,0,0,0,0,0
1.089999,-0.751722,-0.8074051,-0.8318937,0.618992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2061433,-0.2161005,-0.8643056,-0.5939941,-0.8435059,-0.3218994,0,0,0,0,0,0
1.099999,-0.648488,-0.8951521,-0.7376353,0.628356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1726779,-0.1846727,-0.8106612,-0.5909424,-0.96875,-0.314209,0,0,0,0,0,0
1.109999,-0.5685782,-0.9423288,-0.6689712,0.6225685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08571772,-0.07922018,-0.3548664,-0.6566162,-1.125732,-0.2932129,0,0,0,0,0,0
1.119999,-0.4811167,-0.9900665,-0.5584027,0.6039866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2396493,-0.1474386,-0.5807586,-0.7160645,-1.297119,-0.2628174,0,0,0,0,0,0
1.129999,-0.4009901,-1,-0.4740848,0.5786074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3393165,-0.1264656,-0.4335471,-0.7557373,-1.322388,-0.2653809,0,0,0,0,0,0
1.139999,-0.3283107,-1,-0.3907211,0.5440884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2446579,-0.04448325,-0.1424464,-0.7800293,-1.32605,-0.2650146,0,0,0,0,0,0
1.149999,-0.2086106,-1,-0.3258655,0.452007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.612745,0.000250618,-0.05447576,-0.8203125,-1.368774,-0.2091064,0,0,0,0,0,0
1.159999,-0.06669273,-1,-0.3004148,0.3268249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3748589,0.05897779,0.08821679,-0.8758545,-1.47168,-0.1630859,0,0,0,0,0,0
1.169999,0.1611441,-1,-0.2644612,0.1424022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9286139,0.2598926,0.4185769,-1.083008,-1.700928,0.006103516,0,0,0,0,0,0
1.179999,0.3444016,-1,-0.2822682,0.04276791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.149759,0.3769161,0.5946499,-1.171875,-1.784546,0.01879883,0,0,0,0,0,0
1.189999,0.5320019,-1,-0.391474,-0.02864444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8191248,0.2251469,0.3920704,-1.170532,-1.671509,-0.05639648,0,0,0,0,0,0
1.199999,0.7019819,-0.9426614,-0.6068965,-0.1256886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9953752,0.2164185,0.4313376,-1.089478,-1.309937,-0.2034912,0,0,0,0,0,0
1.209999,0.8686867,-0.7646044,-0.9875154,-0.2635998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.246562,0.3968345,0.8391511,-0.9627686,-0.7357178,-0.3939209,0,0,0,0,0,0
1.219999,0.9474515,-0.6436275,-1,-0.2403741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.157064,0.1764336,0.3548664,-0.7751465,-0.4744873,-0.5018311,0,0,0,0,0,0
1.229999,0.9873765,-0.579634,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.199331,0.3221155,0.5590153,-0.5583496,-0.03259277,-0.4080811,0,0,0,0,0,0
1.239999,0.9947014,-0.5552751,-1,-0.1611441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.941694,0.2960279,0.3652301,-0.503418,0.1541748,-0.4632568,0,0,0,0,0,0
1.249999,0.9941757,-0.5469962,-1,-0.1296006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77001,0.2808824,0.1974168,-0.3325195,0.302124,-0.5612793,0,0,0,0,0,0
1.259999,0.9941757,-0.5469962,-1,-0.1059862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54773,0.2076471,0.09545294,-0.2236328,0.3898926,-0.6158447,0,0,0,0,0,0
1.269999,1,-0.547518,-1,-0.08240198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6230154,0.07147308,-0.004498306,-0.1987305,0.4238281,-0.6408691,0,0,0,0,0,0
