Timestamp, Left Stick X, Left Stick Y, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
0,0.3847782,1,-0.7232413,0.01854465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01749341,0.003248777,-0.01049605,0.02539063,-0.9493408,-0.1806641,0,0,0,0,0,0
0.003333333,0.3444016,1,-0.7509196,0.01867959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03308105,-0.9555664,-0.1955566,0,0,0,0,0,0
0.006666667,0.3042357,1,-0.7970507,0.01888746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.02076296,0.006920988,-0.001614897,0.0579834,-0.9699707,-0.2047119,0,0,0,0,0,0
0.01,0.2562958,1,-0.8247297,0.01900299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0670166,-0.9647217,-0.2042236,0,0,0,0,0,0
0.01333333,0.2006854,1,-0.8524088,0.01911231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.03448702,0.007996988,0.007247271,0.05517578,-0.9558105,-0.2015381,0,0,0,0,0,0
0.01666667,0.1453634,1,-0.8893147,0.01924924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.03252577,0.007151056,0.007843095,0.06616211,-0.9509277,-0.2145996,0,0,0,0,0,0
0.02,0.1453634,1,-0.8893147,0.01924924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06616211,-0.9509277,-0.2145996,0,0,0,0,0,0
0.02333334,0.08240198,1,-0.9354231,-0.01164427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07763672,-0.9528809,-0.2142334,0,0,0,0,0,0
0.02666667,0.01960851,1,-0.9724903,-0.04296142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07177734,-0.9543457,-0.2025146,0,0,0,0,0,0
0.03,-0.035298,1,-1,-0.07454614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05285645,-0.9608154,-0.2000732,0,0,0,0,0,0
0.03333334,-0.09812176,1,-1,-0.113854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06262207,-0.9733887,-0.1959229,0,0,0,0,0,0
0.03666667,-0.1453634,1,-1,-0.1217254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08081055,-1.014526,-0.2015381,0,0,0,0,0,0
0.04,-0.2006854,1,-1,-0.1296006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01806641,-1.035156,-0.2078857,0,0,0,0,0,0
0.04333334,-0.2483314,1,-1,-0.1296006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01940918,-0.9992676,-0.2230225,0,0,0,0,0,0
0.04666667,-0.2962267,1,-1,-0.1296006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01745605,-1.00293,-0.2305908,0,0,0,0,0,0
0.05,-0.336352,1,-1,-0.1374799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006225586,-1.005615,-0.2355957,0,0,0,0,0,0
0.05333334,-0.3766855,1,-1,-0.1374799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01586914,-1.002686,-0.2337646,0,0,0,0,0,0
0.05666667,-0.4172379,1,-1,-0.1453634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006835938,-0.9844971,-0.2304688,0,0,0,0,0,0
0.06000001,-0.4498426,1,-1,-0.1532514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05298005,0.01399473,0.05223033,-0.006713867,-0.9868164,-0.2178955,0,0,0,0,0,0
0.06333334,-0.4825947,1,-1,-0.1611441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05547911,0.01574407,0.05447949,-0.0123291,-0.986084,-0.2194824,0,0,0,0,0,0
0.06666667,-0.5154955,1,-1,-0.1690417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05190741,0.01407268,0.05190741,-0.02062988,-0.9807129,-0.2219238,0,0,0,0,0,0
0.07,-0.5154955,1,-1,-0.1690417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02062988,-0.9807129,-0.2219238,0,0,0,0,0,0
0.07333333,-0.5397605,1,-1,-0.1769445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02380371,-0.9685059,-0.2362061,0,0,0,0,0,0
0.07666666,-0.5640897,1,-1,-0.1769445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02478027,-0.9506836,-0.2513428,0,0,0,0,0,0
0.07999999,-0.5801693,0.9962907,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02490234,-0.9482422,-0.2602539,0,0,0,0,0,0
0.08333332,-0.6040648,0.980105,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02258301,-0.9492188,-0.2592773,0,0,0,0,0,0
0.08666665,-0.6196507,0.9634567,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01586914,-0.9467773,-0.2593994,0,0,0,0,0,0
0.08999998,-0.6358177,0.9557259,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01220703,-0.9484863,-0.258667,0,0,0,0,0,0
0.09333331,-0.6598403,0.9397725,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01049805,-0.935791,-0.260376,0,0,0,0,0,0
0.09666664,-0.6670833,0.922732,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.008789063,-0.9332275,-0.2515869,0,0,0,0,0,0
0.09999997,-0.6833416,0.9151183,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.006591797,-0.9449463,-0.2307129,0,0,0,0,0,0
0.1033333,-0.6996371,0.9075292,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.004760742,-0.9407959,-0.2392578,0,0,0,0,0,0
0.1066666,-0.698437,0.8900082,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0078125,-0.9465332,-0.2420654,0,0,0,0,0,0
0.11,-0.7147655,0.8824759,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002749189,-0.008247566,0.02724196,-0.01257324,-0.9482422,-0.2408447,0,0,0,0,0,0
0.1133333,-0.7232483,0.8830822,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.009496424,-0.008996612,0.0254904,-0.01757813,-0.9606934,-0.2321777,0,0,0,0,0,0
0.1166666,-0.7232483,0.8830822,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01757813,-0.9606934,-0.2321777,0,0,0,0,0,0
0.12,-0.7311347,0.8749644,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02392578,-0.9711914,-0.2329102,0,0,0,0,0,0
0.1233333,-0.7311347,0.8749644,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02075195,-0.9771729,-0.237793,0,0,0,0,0,0
0.1266666,-0.7390295,0.8668616,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0123291,-0.9863281,-0.237915,0,0,0,0,0,0
0.13,-0.7390295,0.8668616,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01184082,-0.9897461,-0.2390137,0,0,0,0,0,0
0.1333333,-0.7390295,0.8668616,-1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01342773,-0.9779053,-0.251709,0,0,0,0,0,0
0.1366666,-0.7390295,0.8668616,-1,-0.1927661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01879883,-0.963501,-0.2506104,0,0,0,0,0,0
0.1399999,-0.7390295,0.8668616,-1,-0.2006854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02563477,-0.9526367,-0.2479248,0,0,0,0,0,0
0.1433333,-0.7390295,0.8668616,-1,-0.2086106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01257324,-0.9383545,-0.2445068,0,0,0,0,0,0
0.1466666,-0.7311347,0.8749644,-1,-0.2244794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01171875,-0.9241943,-0.2458496,0,0,0,0,0,0
0.1499999,-0.7147655,0.8824759,-1,-0.2324234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0355246,-0.000922717,0.01014989,-0.01696777,-0.9063721,-0.2502441,0,0,0,0,0,0
0.1533333,-0.6996371,0.9075292,-1,-0.2324234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04748599,0,0.01024698,-0.002197266,-0.8986816,-0.2510986,0,0,0,0,0,0
0.1566666,-0.6755022,0.9233196,-1,-0.2324234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0592277,0.001499435,0.01049605,0.008544922,-0.9162598,-0.2554932,0,0,0,0,0,0
0.1599999,-0.6755022,0.9233196,-1,-0.2324234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008544922,-0.9162598,-0.2554932,0,0,0,0,0,0
0.1633333,-0.6441975,0.9562932,-0.9670185,-0.2074979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.008789063,-0.9349365,-0.2491455,0,0,0,0,0,0
0.1666666,-0.6040648,0.980105,-0.882551,-0.1503035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.03112793,-0.9486084,-0.2486572,0,0,0,0,0,0
0.1699999,-0.5640897,1,-0.7888329,-0.08680937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.05749512,-0.9598389,-0.2333984,0,0,0,0,0,0
0.1733332,-0.5154955,1,-0.667886,-0.01824825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0838623,-0.9547119,-0.2303467,0,0,0,0,0,0
0.1766666,-0.4498426,1,-0.5028985,0.05815833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.06616211,-0.9500732,-0.2539063,0,0,0,0,0,0
0.1799999,-0.3605264,1,-0.3081144,0.1046991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1113281,-1.002563,-0.1455078,0,0,0,0,0,0
0.1833332,-0.2403741,1,-0.1314626,0.1176244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1434326,-0.9405518,-0.2562256,0,0,0,0,0,0
0.1866666,-0.09812176,1,-0.03245672,0.1202808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.09472656,-0.7957764,-0.3500977,0,0,0,0,0,0
0.1899999,0.05099206,1,0.04432172,0.1749542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.08642578,-0.7509766,-0.3651123,0,0,0,0,0,0
0.1933332,0.1927661,1,0.1279854,0.2531267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.09350586,-0.7629395,-0.3497314,0,0,0,0,0,0
0.1966666,0.3283107,1,0.2521707,0.350419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2266647,0.04498306,-0.04848175,-0.1090088,-0.8453369,-0.3210449,0,0,0,0,0,0
0.1999999,0.4416777,1,0.3949356,0.4447473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2210102,0.04014173,-0.058367,-0.1538086,-0.8895264,-0.2991943,0,0,0,0,0,0
0.2033332,0.523744,1,0.5534171,0.5534171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2499059,0.04548287,-0.07747083,-0.1812744,-0.9509277,-0.2875977,0,0,0,0,0,0
0.2066665,0.523744,1,0.5534171,0.5534171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1812744,-0.9509277,-0.2875977,0,0,0,0,0,0
0.2099999,0.5895449,1,0.713228,0.6430745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1541748,-1.020752,-0.2733154,0,0,0,0,0,0
0.2133332,0.6380451,0.991177,0.8395301,0.7201656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1347656,-0.9460449,-0.3171387,0,0,0,0,0,0
0.2166665,0.6705226,0.9756706,0.865021,0.7135427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.09936523,-1.096313,-0.1800537,0,0,0,0,0,0
0.2199999,0.6868083,0.9679579,0.8963585,0.6652973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05786133,-1.102295,-0.09558105,0,0,0,0,0,0
0.2233332,0.7025566,0.9514624,0.919205,0.6167826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1643066,-1.214478,-0.05224609,0,0,0,0,0,0
