Timestamp, Left Stick X, LeftStickY, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
6.120045,0.4172379,1,-0.0281066,0.07840262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01635742,-1.053467,0.001342773,0,0,0,0,0,0
6.130045,0.3444016,1,-0.09474742,0.3331442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02441406,-1.010986,0.01306152,0,0,0,0,0,0
6.140046,0.2962267,1,-0.1240578,0.4526433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.007080078,-1.015503,-0.07116699,0,0,0,0,0,0
6.150046,0.2403741,1,-0.2032524,0.478849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02685547,-1.014282,-0.1212158,0,0,0,0,0,0
6.160046,0.1690417,1,-0.2808952,0.4542874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.04429041,-0.01614755,-0.04959604,-0.09130859,-0.9760742,-0.0982666,0,0,0,0,0,0
6.170046,0.1217254,1,-0.266822,0.3053987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1038818,-0.9327393,-0.1647949,0,0,0,0,0,0
6.180047,0.05099206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1348877,-0.866333,-0.09655762,0,0,0,0,0,0
6.190047,-0.01960851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04659721,-0.04152226,-0.01637823,-0.05834961,-0.9326172,-0.1213379,0,0,0,0,0,0
6.200047,-0.05884144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.03234863,-0.9992676,-0.1320801,0,0,0,0,0,0
6.210047,-0.09812176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.05322266,-0.9334717,-0.04248047,0,0,0,0,0,0
6.220047,-0.1217254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06621967,-0.02548833,0.01574279,-0.01074219,-0.9556885,-0.03039551,0,0,0,0,0,0
6.230048,-0.1217254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001464844,-1.024414,-0.08276367,0,0,0,0,0,0
6.240048,-0.1217254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04846191,-1.070068,-0.1109619,0,0,0,0,0,0
6.250048,-0.1217254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05772826,-0.0007497177,0.01949266,-0.06152344,-1.063477,-0.04956055,0,0,0,0,0,0
6.260048,-0.1217254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04626465,-1.091553,0.04162598,0,0,0,0,0,0
6.270049,-0.1059862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06665039,-1.060425,-0.02233887,0,0,0,0,0,0
