Timestamp, Left Stick X, Left Stick Y, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02075195,-1.01062,-0.05761719,0,0,0,0,0,0
0.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0004613178,0.0002306589,0.001614612,-0.01977539,-1.01062,-0.05615234,0,0,0,0,0,0
0.006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007496566,0.0002498855,0.0009995422,-0.01965332,-1.009277,-0.06005859,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01965332,-1.009277,-0.06005859,0,0,0,0,0,0
0.01333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02124023,-1.008667,-0.05639648,0,0,0,0,0,0
0.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02124023,-1.007568,-0.05749512,0,0,0,0,0,0
0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02099609,-1.008545,-0.0567627,0,0,0,0,0,0
0.02333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02185059,-1.006592,-0.05615234,0,0,0,0,0,0
0.02666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02062988,-1.011353,-0.05712891,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213623,-1.012085,-0.05529785,0,0,0,0,0,0
0.03333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201416,-1.008911,-0.05407715,0,0,0,0,0,0
0.03666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02233887,-1.011963,-0.0559082,0,0,0,0,0,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02246094,-1.010986,-0.05664063,0,0,0,0,0,0
0.04333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02001953,-1.011108,-0.05529785,0,0,0,0,0,0
0.04666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001499435,-0.001999247,-0.001249529,-0.02001953,-1.013062,-0.05627441,0,0,0,0,0,0
0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001249428,-0.001999084,-0.0002498855,-0.02246094,-1.009277,-0.05517578,0,0,0,0,0,0
0.05333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0009226355,-0.001845271,-0.0002306589,-0.0201416,-1.015137,-0.05712891,0,0,0,0,0,0
0.05666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201416,-1.015137,-0.05712891,0,0,0,0,0,0
0.06000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01977539,-1.012573,-0.05737305,0,0,0,0,0,0
0.06333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02050781,-1.012695,-0.05908203,0,0,0,0,0,0
