Timestamp, Left Stick X, LeftStickY, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110914,-0.2136977,0.08417587,-0.1578369,-0.9949951,-0.105957,0,0,0,0,0,0
0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02024148,-0.1984174,0.06847155,-0.1630859,-1.000122,-0.1130371,0,0,0,0,0,0
0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02898672,-0.1751698,0.05072677,-0.1713867,-0.9912109,-0.1168213,0,0,0,0,0,0
0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03023989,-0.1501997,0.02899045,-0.1749268,-0.9794922,-0.1263428,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01224539,-0.06297629,-0.0007497177,-0.1744385,-0.9847412,-0.1185303,0,0,0,0,0,0
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01199451,-0.0537254,-0.01524302,-0.1694336,-0.9984131,-0.1311035,0,0,0,0,0,0
0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03198655,-0.09271143,-0.05797566,-0.1717529,-1.01709,-0.1273193,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02223982,-0.03898215,-0.04023157,-0.170166,-1.018311,-0.1228027,0,0,0,0,0,0
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05072886,-0.0627237,-0.09745944,-0.1621094,-1.025146,-0.1199951,0,0,0,0,0,0
0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05272585,-0.04747826,-0.1186956,-0.1549072,-1.024292,-0.1209717,0,0,0,0,0,0
0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02474068,-0.01149567,-0.07397215,-0.1622314,-1.029297,-0.1149902,0,0,0,0,0,0
0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02698984,0,-0.08921641,-0.1617432,-1.030273,-0.1181641,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04972722,0.0277373,-0.1946608,-0.1590576,-1.02478,-0.1164551,0,0,0,0,0,0
0.26,-0.02082969,-0.01294819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044904,0.04965182,-0.1908034,-0.157959,-1.01355,-0.1231689,0,0,0,0,0,0
0.27,-0.07420043,-0.04391453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03948347,0.08221583,-0.2001665,-0.1506348,-1.004761,-0.1300049,0,0,0,0,0,0
0.28,-0.1305462,-0.07918375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03423721,0.1022113,-0.1996748,-0.145752,-1.004639,-0.1367188,0,0,0,0,0,0
0.29,-0.1847411,-0.1088201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01349382,0.06347093,-0.1017034,-0.144165,-0.9980469,-0.1339111,0,0,0,0,0,0
0.3,-0.2560216,-0.1409557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02898756,0.1393445,-0.2056432,-0.1392822,-0.9841309,-0.1467285,0,0,0,0,0,0
0.31,-0.3109933,-0.1693528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03298624,0.1526862,-0.2239065,-0.1479492,-0.9835205,-0.1536865,0,0,0,0,0,0
0.32,-0.4385484,-0.2277732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03073712,0.1561849,-0.2269054,-0.1480713,-0.982666,-0.1607666,0,0,0,0,0,0
0.33,-0.5482489,-0.2759161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02548947,0.1526863,-0.230154,-0.1259766,-0.9890137,-0.1719971,0,0,0,0,0,0
0.3399999,-0.6500847,-0.3306145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002998627,0.07396612,-0.1072009,-0.1162109,-0.9916992,-0.1621094,0,0,0,0,0,0
0.3499999,-0.7518463,-0.3854644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006938994,0.1441633,-0.1825111,-0.1104736,-0.9830322,-0.1525879,0,0,0,0,0,0
0.3599999,-0.8179055,-0.4380252,0.02362888,-0.02219683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009361411,0.1437081,-0.1623347,-0.1103516,-0.9807129,-0.1494141,0,0,0,0,0,0
0.3699999,-0.8837993,-0.4909996,0.06461862,-0.05560206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003998169,0.07321647,-0.07346635,-0.1055908,-0.9829102,-0.1616211,0,0,0,0,0,0
0.3799999,-0.9395315,-0.5272477,0.1470574,-0.105041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002498754,0.138942,-0.1182005,-0.07971191,-1.005737,-0.1416016,0,0,0,0,0,0
0.3899999,-0.9395315,-0.5272477,0.2210662,-0.128273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01599267,0.06721921,-0.04223066,-0.0958252,-0.9887695,-0.144043,0,0,0,0,0,0
0.3999999,-0.9306184,-0.5266904,0.3084477,-0.1557508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02864162,0.1335778,-0.06208889,-0.08496094,-0.9803467,-0.1566162,0,0,0,0,0,0
0.4099999,-0.9311798,-0.5349331,0.371365,-0.1776094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02568135,0.1328858,-0.05076695,-0.07910156,-0.980957,-0.1478271,0,0,0,0,0,0
0.4199999,-0.9311798,-0.5349331,0.4434786,-0.1997346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01824224,0.1419409,-0.04273212,-0.07922363,-0.9730225,-0.1551514,0,0,0,0,0,0
0.4299999,-0.9311798,-0.5349331,0.497427,-0.2121892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007498398,0.1419407,-0.04123276,-0.0802002,-0.9742432,-0.1610107,0,0,0,0,0,0
0.4399998,-0.9400869,-0.5354926,0.551627,-0.2242097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009745537,0.07046773,-0.02049061,-0.07971191,-0.9750977,-0.1590576,0,0,0,0,0,0
0.4499998,-0.9406446,-0.5437481,0.6252773,-0.2523049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342292,0.1343048,-0.03555577,-0.08642578,-0.973877,-0.1623535,0,0,0,0,0,0
0.4599998,-0.933445,-0.5680113,0.6714023,-0.2707866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04772747,0.1312272,-0.03673275,-0.08569336,-0.9825439,-0.1499023,0,0,0,0,0,0
0.4699998,-0.9103752,-0.6161929,0.7163584,-0.2737914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02652811,0.06320611,-0.02422132,-0.08898926,-0.9870605,-0.1560059,0,0,0,0,0,0
0.4799998,-0.853813,-0.6790792,0.7619999,-0.2843283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05047898,0.1346938,-0.07546841,-0.08520508,-0.9967041,-0.1512451,0,0,0,0,0,0
0.4899998,-0.7974913,-0.7340094,0.7710287,-0.2848628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04423153,0.1306955,-0.09096215,-0.07958984,-0.9997559,-0.1436768,0,0,0,0,0,0
0.4999998,-0.7346511,-0.8061307,0.7800626,-0.2853887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167437,0.06497554,-0.05198043,-0.07141113,-1.010254,-0.1374512,0,0,0,0,0,0
0.5099998,-0.6472705,-0.8775876,0.7891013,-0.2859063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02668095,0.127119,-0.1026102,-0.05456543,-1.006104,-0.1296387,0,0,0,0,0,0
0.5199998,-0.5757334,-0.925144,0.7891013,-0.2859063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03073562,0.1316307,-0.1004338,-0.04003906,-1.01123,-0.1337891,0,0,0,0,0,0
0.5299998,-0.4882966,-0.9726233,0.7891013,-0.2859063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01545415,0.06573778,-0.0465931,-0.04150391,-1.013428,-0.1229248,0,0,0,0,0,0
0.5399998,-0.3524597,-1,0.7891013,-0.2859063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02398991,0.1471886,-0.09595992,-0.03320313,-1.004883,-0.1224365,0,0,0,0,0,0
0.5499998,-0.2403741,-1,0.7891013,-0.2859063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02848803,0.1514368,-0.09271128,-0.02722168,-0.9819336,-0.1340332,0,0,0,0,0,0
0.5599998,-0.1453634,-1,0.7891013,-0.2859063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01824165,0.07746452,-0.04972723,-0.02160645,-0.9836426,-0.1417236,0,0,0,0,0,0
0.5699998,-0.01960851,-1,0.7891013,-0.2859063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04055607,0.1513265,-0.08987729,-0.0234375,-0.987793,-0.1324463,0,0,0,0,0,0
0.5799997,0.05884144,-1,0.7636558,-0.3077419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04942135,0.153281,-0.0860403,-0.01464844,-0.9929199,-0.138916,0,0,0,0,0,0
0.5899997,0.1296006,-1,0.712972,-0.3432828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05247806,0.1619325,-0.088713,-0.01196289,-0.9987793,-0.1340332,0,0,0,0,0,0
0.5999997,0.2006854,-1,0.6545401,-0.3777631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01449336,0.08096292,-0.04822791,-0.02319336,-1.00708,-0.1300049,0,0,0,0,0,0
0.6099997,0.2635998,-0.9875154,0.5725109,-0.4173789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01399414,0.1649312,-0.1117035,-0.0246582,-1.011719,-0.1192627,0,0,0,0,0,0
0.6199997,0.30154,-0.943781,0.4747497,-0.4385093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01249521,0.1543063,-0.1151098,-0.02075195,-1.01416,-0.1175537,0,0,0,0,0,0
0.6299997,0.3237118,-0.9087331,0.3879512,-0.4520165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009842382,0.1504039,-0.1172628,-0.01184082,-1.017456,-0.109375,0,0,0,0,0,0
0.6399997,0.3382294,-0.8825067,0.341463,-0.4541106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006534216,0.1477515,-0.1184973,-0.006469727,-1.020264,-0.109375,0,0,0,0,0,0
0.6499997,0.3600881,-0.8479493,0.2874437,-0.4467499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207405,0.1509309,-0.1299405,0.005126953,-1.018921,-0.118042,0,0,0,0,0,0
0.6599997,0.3743826,-0.8220978,0.2498815,-0.4415714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03168017,0.1429837,-0.12451,0.01000977,-1.013428,-0.1175537,0,0,0,0,0,0
0.6699997,0.3879826,-0.7874894,0.2204763,-0.4375607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01660891,0.06643562,-0.05859253,0.01281738,-1.005493,-0.1220703,0,0,0,0,0,0
0.6799996,0.392115,-0.7347397,0.1916527,-0.4337404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03269625,0.1318806,-0.1133508,0.01818848,-1.003174,-0.1269531,0,0,0,0,0,0
0.6899996,0.3893586,-0.6993335,0.1704131,-0.431045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03290909,0.1268307,-0.1025334,0.02124023,-0.9995117,-0.1298828,0,0,0,0,0,0
0.6999996,0.3943934,-0.6648347,0.1564289,-0.4293474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02539311,0.1212946,-0.09173026,0.02258301,-0.9929199,-0.137085,0,0,0,0,0,0
0.7099996,0.3920885,-0.6385442,0.1425803,-0.4277411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01174462,0.05847322,-0.04348009,0.02368164,-0.9909668,-0.1311035,0,0,0,0,0,0
0.7199996,0.3976397,-0.6131827,0.1349424,-0.4179924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01635845,0.1017068,-0.07310359,0.03564453,-1.004272,-0.1296387,0,0,0,0,0,0
0.7299996,0.3968148,-0.6044936,0.1198691,-0.3984837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01987607,0.08921213,-0.06585663,0.03930664,-1.007324,-0.133667,0,0,0,0,0,0
0.7399996,0.4039505,-0.5966608,0.1116823,-0.3797198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01245668,0.03644732,-0.0288349,0.03942871,-1.003418,-0.1293945,0,0,0,0,0,0
0.7499996,0.4039505,-0.5966608,0.09555376,-0.3421441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03269625,0.06410462,-0.05981817,0.046875,-1.00293,-0.1241455,0,0,0,0,0,0
0.7599996,0.4119436,-0.5975038,0.08681414,-0.3143271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01799322,0.0297388,-0.03173805,0.05334473,-0.9901123,-0.1279297,0,0,0,0,0,0
0.7699996,0.4119436,-0.5975038,0.06859139,-0.2496727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03027558,0.05313128,-0.06554897,0.06115723,-0.986084,-0.1342773,0,0,0,0,0,0
0.7799996,0.4119436,-0.5975038,0.05360059,-0.21185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02981422,0.05168952,-0.06654862,0.06347656,-0.9918213,-0.1345215,0,0,0,0,0,0
0.7899995,0.4119436,-0.5975038,0.03733934,-0.1559467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01314872,0.024452,-0.03137238,0.06738281,-0.9908447,-0.1390381,0,0,0,0,0,0
0.7999995,0.4119436,-0.5975038,0.01302451,-0.07959422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01918324,0.0504379,-0.06149042,0.0736084,-0.9876709,-0.1392822,0,0,0,0,0,0
0.8099995,0.4119436,-0.5975038,0.001705513,-0.01398521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006497024,0.02523844,-0.02923661,0.07336426,-0.9959717,-0.1387939,0,0,0,0,0,0
0.8199995,0.4119436,-0.5975038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007996602,0.04773005,-0.04922941,0.07702637,-1.001831,-0.137207,0,0,0,0,0,0
0.8299995,0.4119436,-0.5975038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299883,0.02076113,-0.01960774,0.07824707,-0.9974365,-0.1447754,0,0,0,0,0,0
0.8399995,0.4110948,-0.5888655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005074556,0.04084628,-0.03506052,0.08361816,-0.9943848,-0.1408691,0,0,0,0,0,0
0.8499995,0.4110948,-0.5888655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005978251,0.04034824,-0.03194796,0.08081055,-0.9936523,-0.1351318,0,0,0,0,0,0
0.8599995,0.410235,-0.5802423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007554389,0.05797467,-0.0469795,0.07751465,-0.9908447,-0.1362305,0,0,0,0,0,0
0.8699995,0.4084823,-0.5630432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005747836,0.01799322,-0.01624388,0.0760498,-0.9914551,-0.1365967,0,0,0,0,0,0
0.8799995,0.3879321,-0.5184513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01424348,0.03173546,-0.03673318,0.07507324,-0.9886475,-0.1341553,0,0,0,0,0,0
0.8899994,0.3592488,-0.4730702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019261,0.02664254,-0.03746485,0.07714844,-0.9887695,-0.135498,0,0,0,0,0,0
0.8999994,0.3137698,-0.4172104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01049605,0.01174558,-0.01924275,0.07556152,-0.9914551,-0.1334229,0,0,0,0,0,0
0.9099994,0.2659136,-0.3447028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003498683,0.02324125,-0.03048852,0.0682373,-1.015625,-0.1271973,0,0,0,0,0,0
0.9199994,0.2278321,-0.2902519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01420547,0.019261,-0.01899191,0.06933594,-0.9993896,-0.1425781,0,0,0,0,0,0
0.9299994,0.1877615,-0.2282025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008458002,0.01420553,-0.01589713,0.07568359,-1.002686,-0.1384277,0,0,0,0,0,0
0.9399994,0.1221022,-0.1460439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087464,0.01649312,-0.01424409,0.0769043,-0.9987793,-0.1313477,0,0,0,0,0,0
0.9499994,0.0908557,-0.1029698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112453,0.02049149,-0.01649314,0.0657959,-0.9962158,-0.1352539,0,0,0,0,0,0
0.9599994,0.07030685,-0.07716605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006035422,0.02664022,-0.01964375,0.06445313,-0.9936523,-0.1395264,0,0,0,0,0,0
0.9699994,0.04924585,-0.05190779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0009995422,0.03048705,-0.02350926,0.06567383,-1.003418,-0.1394043,0,0,0,0,0,0
0.9799994,0.01823836,-0.01823836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002767907,0.01753008,-0.01430085,0.06958008,-1.002197,-0.1419678,0,0,0,0,0,0
0.9899994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008707785,0.04425038,-0.04088642,0.07043457,-1.00293,-0.1450195,0,0,0,0,0,0
0.9999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008246569,0.05172841,-0.05197825,0.06774902,-1.002197,-0.1396484,0,0,0,0,0,0
1.009999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002748741,0.05522471,-0.05897299,0.07165527,-1.010254,-0.1469727,0,0,0,0,0,0
1.019999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004998118,0.02773956,-0.03198795,0.07971191,-1.009033,-0.1479492,0,0,0,0,0,0
1.029999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02624012,-0.03348739,0.08532715,-1.010498,-0.1495361,0,0,0,0,0,0
1.039999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006708701,0.04498082,-0.06608726,0.09033203,-1.009033,-0.1484375,0,0,0,0,0,0
1.049999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003248695,0.04123285,-0.06347355,0.09350586,-1.01355,-0.1451416,0,0,0,0,0,0
1.059999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004997711,0.0172421,-0.02648787,0.09753418,-1.010742,-0.1450195,0,0,0,0,0,0
1.069999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01149514,0.02773846,-0.04298215,0.09765625,-1.008301,-0.1381836,0,0,0,0,0,0
1.079999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01349441,0.0207414,-0.03498551,0.09692383,-1.017212,-0.137085,0,0,0,0,0,0
1.089999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002748965,0.00674746,-0.0124953,0.08935547,-1.026123,-0.1334229,0,0,0,0,0,0
1.099999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359093,0.007977722,-0.0175702,0.08081055,-1.01709,-0.1357422,0,0,0,0,0,0
1.109999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05722379,0,-0.01299405,0.09545898,-1.011353,-0.1386719,0,0,0,0,0,0
1.119999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05951301,-0.003863725,-0.004574968,0.109375,-1.015137,-0.1258545,0,0,0,0,0,0
1.129999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04698614,-0.00399882,-0.0007497788,0.1138916,-1.033325,-0.140625,0,0,0,0,0,0
1.139999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1064599,-0.01599398,0.0042484,0.0994873,-1.015991,-0.130249,0,0,0,0,0,0
1.149999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1009538,-0.01599267,0.01424348,0.09619141,-0.9990234,-0.1369629,0,0,0,0,0,0
1.159999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05273015,-0.008496801,0.01574407,0.0904541,-1.000732,-0.12854,0,0,0,0,0,0
1.169999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05322996,-0.004748212,0.02374106,0.1030273,-1.001953,-0.1474609,0,0,0,0,0,0
1.179999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05674208,-0.002998566,0.03413751,0.1206055,-1.012695,-0.138916,0,0,0,0,0,0
1.189999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1289462,-0.00949616,0.08146594,0.07885742,-0.9611816,-0.1317139,0,0,0,0,0,0
1.199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1105301,-0.01328275,0.08432952,0.1015625,-0.954834,-0.1690674,0,0,0,0,0,0
1.209999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08613275,-0.02183593,0.0938023,0.0994873,-0.9580078,-0.1496582,0,0,0,0,0,0
1.219999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03448702,-0.008246895,0.04923147,0.1011963,-0.9821777,-0.1824951,0,0,0,0,0,0
1.229999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02223982,-0.01424348,0.04797802,0.1021729,-0.9815674,-0.166748,0,0,0,0,0,0
1.239999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03531191,-0.02837253,0.09392161,0.08605957,-0.9779053,-0.1574707,0,0,0,0,0,0
1.249999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03008332,-0.02833412,0.100861,0.09191895,-0.9693604,-0.161377,0,0,0,0,0,0
1.259999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02454622,-0.02812146,0.1030672,0.08374023,-0.9595947,-0.1552734,0,0,0,0,0,0
1.269999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006689698,-0.01199532,0.0500574,0.07897949,-0.9630127,-0.1665039,0,0,0,0,0,0
1.279999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006920377,-0.01130328,0.04936536,0.08215332,-0.9576416,-0.1605225,0,0,0,0,0,0
1.289999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02077877,-0.02235493,0.09439814,0.08911133,-0.9610596,-0.1539307,0,0,0,0,0,0
1.299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03348603,-0.02848816,0.09121192,0.07775879,-0.9702148,-0.1575928,0,0,0,0,0,0
1.309999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02998749,-0.02873804,0.08571427,0.07067871,-0.9715576,-0.1547852,0,0,0,0,0,0
1.319999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02273958,-0.01524302,0.04098123,0.07275391,-0.9625244,-0.1569824,0,0,0,0,0,0
1.329999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07999679,-0.03623135,0.07284762,0.06079102,-0.9578857,-0.1625977,0,0,0,0,0,0
1.339999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1261055,-0.0413111,0.06541726,0.04956055,-0.9575195,-0.1639404,0,0,0,0,0,0
